GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
4901,"Valentine, Denzel",Denzel Valentine,20191028,chi,nyk,A,20191028-chi-nyk,19,98,105,0,0,0,1,0,0,0,0,,0,0,3600,-100,3000,0,,,10,-3,3,23,,2,67.53,-3.48
4901,"Valentine, Denzel",Denzel Valentine,20191026,chi,tor,H,20191026-tor-chi,20,84,108,0,4.566666667,1,1,4.2,4.75,4.5,4.2,3pt 1rb 1trey 1-4fg,0,0,3700,0,3000,0,,,13,0,3,23,,2,62.78,1.27
4901,"Valentine, Denzel",Denzel Valentine,20191025,chi,mem,A,20191025-chi-mem,20,110,102,0,0,0,1,0,0,0,0,,0,0,3700,0,3000,0,,,13,-2,3,23,,2,65.47,-1.08
4901,"Valentine, Denzel",Denzel Valentine,20191023,chi,cha,A,20191023-chi-cha,19,125,126,0,0,0,1,0,0,0,0,,0,0,3700,,3000,,,,15,,3,23,,2,65.02,-0.78
5215,"Ball, Lonzo",Lonzo Ball,20200813,nor,orl,A,20200813-nor-orl,21,127,133,0,0,0,1,0,0,0,0,,0,0,6700,0,7200,800,,,28,-4,1,1,,1,66.2,0.18
5215,"Ball, Lonzo",Lonzo Ball,20200811,nor,sac,A,20200811-nor-sac,21,106,112,1,29.06666667,1,1,27.6,29.75,30.75,27.6,16pt 3rb 4as 2bl 4to 4trey 5-9fg 2-2ft,0,0,6700,-300,6400,-700,,,32,4,1,1,,1,66.25,0.24
5215,"Ball, Lonzo",Lonzo Ball,20200809,nor,sas,H,20200809-sas-nor,15,113,122,1,31.01666667,1,1,29,28.75,26.75,29,5pt 5rb 10as 2bl 3to 2-10fg 1-1ft,0,0,7000,100,7100,-300,,,28,0,1,1,,1,66.8,-0.31
5215,"Ball, Lonzo",Lonzo Ball,20200807,nor,was,H,20200807-was-nor,20,118,107,1,31.46666667,1,1,29.3,27.25,25.75,29.3,2pt 9rb 5as 1st 3bl 3to 1-7fg,0,0,6900,0,7400,-600,,,28,0,1,1,,1,66.43,-0.19
5215,"Ball, Lonzo",Lonzo Ball,20200806,nor,sac,A,20200806-nor-sac,13.5,125,140,1,31.3,1,1,31.9,31.5,31.25,31.9,9pt 2rb 11as 1st 1bl 2to 1trey 4-7fg,0,0,,,,,,,28,0,,,,1,66.39,-0.64
5215,"Ball, Lonzo",Lonzo Ball,20200803,nor,mem,H,20200803-mem-nor,18.5,109,99,1,34.56666667,1,1,29.8,28.5,28,29.8,7pt 4rb 6as 4st 3to 2trey 2-7fg 1-2ft,0,0,6900,-400,8000,300,,,28,-3,1,1,,1,65.47,0.28
5215,"Ball, Lonzo",Lonzo Ball,20200801,nor,lac,A,20200801-nor-lac,18,103,126,1,23.68333333,1,1,15.7,18.5,18.25,15.7,7pt 6rb 3as 3to 2trey 2-6fg 1-2ft,0,0,7300,-600,7700,300,,,31,-2,1,1,,1,65.79,0.47
5215,"Ball, Lonzo",Lonzo Ball,20200730,nor,uta,H,20200730-uta-nor,18.5,104,106,1,27.48333333,1,1,24.7,24.5,21.25,24.7,4pt 6rb 7as 2st 3to 2-13fg 0-2ft,0,0,7900,0,7400,-500,,,33,0,1,1,,1,66.2,0.06
5215,"Ball, Lonzo",Lonzo Ball,20200311,nor,sac,A,20200311-nor-sac,22.5,,,1,0,1,1,0,0,0,0,0pt,0,0,7900,-100,7900,-100,,,33,0,1,1,,1,66.57,-1.28
5215,"Ball, Lonzo",Lonzo Ball,20200308,nor,min,A,20200308-nor-min,15.5,120,107,1,35.05,1,1,35,38.75,39,35,18pt 5rb 8as 2st 7to 4trey 7-13fg 0-1ft,0,0,8000,0,8000,200,,,33,0,1,1,,1,62.32,4.32
5215,"Ball, Lonzo",Lonzo Ball,20200306,nor,mia,H,20200306-mia-nor,20,110,104,1,35.83333333,1,1,40.8,42.75,42.5,40.8,16pt 9rb 8as 1st 1bl 4to 3trey 6-12fg 1-2ft,0,0,8000,600,7800,300,,,33,2,1,1,,1,68.53,-1.89
5215,"Ball, Lonzo",Lonzo Ball,20200304,nor,dal,A,20200304-nor-dal,21.5,123,127,1,39.73333333,1,1,54.2,57.75,59.25,54.2,25pt 11rb 6as 2st 1bl 2to 7trey 9-19fg,1,0,7400,0,7500,200,,,31,0,1,1,,1,64.06,2.78
5215,"Ball, Lonzo",Lonzo Ball,20200303,nor,min,H,20200303-min-nor,20,134,139,1,32.85,1,1,50,52.75,55.25,50,26pt 5rb 8as 3st 1bl 6to 7trey 9-12fg 1-2ft,0,0,7400,600,7300,100,,,31,2,1,1,,1,66.11,0.73
5215,"Ball, Lonzo",Lonzo Ball,20200301,nor,lal,H,20200301-lal-nor,20,114,122,1,37.5,1,1,52.3,50.75,48.75,52.3,19pt 9rb 9as 3st 1bl 3to 1trey 7-15fg 4-6ft,0,0,6800,200,7200,200,,,29,0,1,1,,1,67.3,0.11
5215,"Ball, Lonzo",Lonzo Ball,20200228,nor,cle,H,20200228-cle-nor,20,116,104,1,35.08333333,1,1,46.2,42,41,46.2,5pt 6rb 12as 4st 2bl 2to 1trey 1-6fg 2-3ft,0,0,6600,100,7000,0,,,29,0,1,1,,1,68.03,-0.66
5215,"Ball, Lonzo",Lonzo Ball,20200225,nor,lal,A,20200225-nor-lal,22,109,118,1,30.6,1,1,29.6,32,31.25,29.6,10pt 8rb 8as 2to 2trey 4-11fg,0,0,6500,300,7000,-300,,,29,0,1,1,,1,66.84,0.37
5215,"Ball, Lonzo",Lonzo Ball,20200223,nor,gsw,A,20200223-nor-gsw,20.5,115,101,1,27.05,1,1,32.7,30,28.75,32.7,2pt 6rb 9as 4st 2to 1-6fg,0,0,6200,-100,7300,400,,,29,0,1,1,,1,67.07,0.23
5215,"Ball, Lonzo",Lonzo Ball,20200221,nor,por,A,20200221-nor-por,22.5,128,115,1,40.3,1,1,32.3,34,34.25,32.3,15pt 4rb 7as 1st 1bl 4to 3trey 6-11fg,0,0,6300,-300,6900,-100,,,29,0,1,1,,1,67.44,-0.49
5215,"Ball, Lonzo",Lonzo Ball,20200213,nor,okc,H,20200213-okc-nor,20,118,123,1,34.88333333,1,1,32.7,35.5,37,32.7,16pt 6rb 5as 2bl 4to 5trey 5-9fg 1-1ft,0,0,6600,-100,7000,-300,,,29,0,1,1,,1,67.48,-0.53
5215,"Ball, Lonzo",Lonzo Ball,20200211,nor,por,H,20200211-por-nor,20,138,117,1,33.6,1,1,33.2,34,32.75,33.2,9pt 6rb 10as 1st 1bl 4to 1trey 4-11fg,0,0,6700,200,7300,100,,,29,0,1,1,,1,66.84,-0.93
5215,"Ball, Lonzo",Lonzo Ball,20200208,nor,ind,A,20200208-nor-ind,19.5,124,117,1,38.71666667,1,1,31.5,32.75,32,31.5,15pt 5rb 7as 1st 3to 1trey 7-12fg,0,0,6500,0,7200,300,,,29,0,1,1,,1,65.02,0.05
5215,"Ball, Lonzo",Lonzo Ball,20200206,nor,chi,A,20200206-nor-chi,20,125,119,1,32.8,1,1,36.6,35.75,36.75,36.6,9pt 3rb 10as 3st 1bl 3to 3trey 3-5fg,0,0,6500,-400,6900,200,,,29,0,1,1,,1,62.73,3.93
5215,"Ball, Lonzo",Lonzo Ball,20200204,nor,mil,H,20200204-mil-nor,19.5,108,120,1,38.81666667,1,1,31.3,36,36,31.3,11pt 14rb 3as 1bl 4to 3trey 4-12fg,1,0,6900,300,6700,-300,,,29,1,1,1,,1,66.39,0.27
5215,"Ball, Lonzo",Lonzo Ball,20200202,nor,hou,A,20200202-nor-hou,14,109,117,1,37.31666667,1,1,47.7,47.75,48.25,47.7,10pt 11rb 9as 3st 2bl 4to 2trey 3-7fg 2-2ft,1,0,6600,0,7000,0,,,28,0,1,1,,1,66.62,-0.37
5215,"Ball, Lonzo",Lonzo Ball,20200131,nor,mem,H,20200131-mem-nor,20,139,111,1,33.15,1,1,35.2,40,41.75,35.2,19pt 6rb 8as 1st 6to 5trey 7-10fg,0,0,6600,-400,7000,-400,,,28,0,1,1,,1,67.16,-0.91
5215,"Ball, Lonzo",Lonzo Ball,20200128,nor,cle,A,20200128-nor-cle,19.5,125,111,1,32.36666667,1,1,30.1,30,28.5,30.1,5pt 8rb 7as 2st 1bl 4to 1trey 2-10fg,0,0,7000,100,7400,700,,,28,-2,1,1,,1,64.38,2.69
5215,"Ball, Lonzo",Lonzo Ball,20200126,nor,bos,H,20200126-bos-nor,18,123,108,1,36.3,1,1,40.7,41.5,40.75,40.7,8pt 6rb 15as 1st 1bl 3to 2trey 3-10fg,0,0,6900,0,6700,-400,,,30,-2,1,1,,1,66.75,0.32
5215,"Ball, Lonzo",Lonzo Ball,20200124,nor,den,H,20200124-den-nor,20,106,113,1,35.5,1,1,23.8,25.5,25.5,23.8,9pt 4rb 6as 1st 2to 3trey 3-9fg,0,0,6900,0,7100,300,,,32,0,1,1,,1,67.3,0.11
5215,"Ball, Lonzo",Lonzo Ball,20200122,nor,sas,H,20200122-sas-nor,21.5,117,121,1,38.95,1,1,47.6,49.5,50.25,47.6,14pt 8rb 12as 3st 3to 3trey 4-8fg 3-4ft,1,0,6900,200,6800,-200,,,32,3,1,1,,1,67.76,-0.24
5215,"Ball, Lonzo",Lonzo Ball,20200120,nor,mem,A,20200120-nor-mem,17,126,116,1,34.41666667,1,1,31.3,31.25,30.5,31.3,8pt 9rb 5as 2st 1to 2trey 2-9fg 2-2ft,0,0,6700,100,7000,0,,,29,-3,1,1,,1,67.57,-0.17
5215,"Ball, Lonzo",Lonzo Ball,20200118,nor,lac,H,20200118-lac-nor,15.5,130,133,1,39.16666667,1,1,49.5,56.5,55.5,49.5,18pt 10rb 11as 2st 1bl 6to 4trey 7-16fg 0-1ft,1,1,6600,100,7000,-900,,,32,0,1,1,,1,67.44,-0.04
5215,"Ball, Lonzo",Lonzo Ball,20200116,nor,uta,H,20200116-uta-nor,20,138,132,1,42.11666667,1,1,33.3,33,31,33.3,5pt 4rb 13as 2bl 2to 1trey 2-12fg,0,0,6500,200,7900,1000,,,32,3,1,1,,1,68.21,-1.14
5215,"Ball, Lonzo",Lonzo Ball,20200113,nor,det,A,20200113-nor-det,19,117,110,1,45.8,1,1,46.9,51,48.5,46.9,17pt 12rb 9as 3st 7to 3trey 7-23fg 0-2ft,1,0,6300,200,6900,200,,,29,0,1,1,,1,65.57,2.1
5215,"Ball, Lonzo",Lonzo Ball,20200111,nor,bos,A,20200111-nor-bos,19,105,140,1,33.26666667,1,1,38.1,42.25,41.75,38.1,10pt 13rb 9as 1bl 4to 2trey 4-12fg,1,0,6100,-300,6700,-600,,,29,0,1,1,,1,67.12,1
5215,"Ball, Lonzo",Lonzo Ball,20200110,nor,nyk,A,20200110-nor-nyk,19.25,123,111,1,38.33333333,1,1,41.7,44.5,44.5,41.7,15pt 6rb 11as 1st 1bl 3to 3trey 6-14fg,1,0,6400,100,7300,-100,,,29,2,1,1,,1,68.58,-0.75
5215,"Ball, Lonzo",Lonzo Ball,20200108,nor,chi,H,20200108-chi-nor,20,123,108,1,37.15,1,1,29.5,29.75,27.75,29.5,11pt 5rb 7as 1st 1bl 4to 4-11fg 3-4ft,0,0,6300,0,7400,600,,,27,3,1,1,,1,68.44,-0.61
5215,"Ball, Lonzo",Lonzo Ball,20200106,nor,uta,H,20200106-uta-nor,20,126,128,1,36.91666667,1,1,40.1,43,43,40.1,21pt 8rb 7as 1to 4trey 8-14fg 1-3ft,0,0,6300,600,6800,300,,,24,3,1,1,,1,67.57,-0.09
5215,"Ball, Lonzo",Lonzo Ball,20200104,nor,sac,A,20200104-nor-sac,22,117,115,1,32.96666667,1,1,53.2,55,55,53.2,24pt 6rb 10as 2st 1bl 2to 4trey 9-19fg 2-2ft,1,0,5700,400,6500,500,,,21,0,1,1,,1,67.8,-1.07
5215,"Ball, Lonzo",Lonzo Ball,20200103,nor,lal,A,20200103-nor-lal,22.5,113,123,1,33.35,1,1,37.9,37.5,36.75,37.9,23pt 2rb 5as 2st 1to 2trey 10-16fg 1-2ft,0,0,5300,300,6000,600,,,21,3,1,1,,1,67.12,-2.92
5215,"Ball, Lonzo",Lonzo Ball,20191229,nor,hou,H,20191229-hou-nor,20,127,112,1,40.35,1,1,54,59,60.5,54,27pt 10rb 8as 2st 3to 7trey 10-20fg,1,0,5000,100,5400,200,,,18,0,1,1,,1,66.07,-1.86
5215,"Ball, Lonzo",Lonzo Ball,20191228,nor,ind,H,20191228-ind-nor,19,120,98,1,30.26666667,1,1,19.3,23,23,19.3,13pt 4rb 3as 3to 4trey 4-11fg 1-2ft,0,0,4900,100,5200,700,,,18,3,1,1,,1,66.57,-6.66
5215,"Ball, Lonzo",Lonzo Ball,20191225,nor,den,A,20191225-nor-den,22.5,112,100,1,36.28333333,1,1,24.3,26.25,25,24.3,10pt 9rb 3as 1to 2trey 4-13fg,0,0,4800,100,4500,-400,,,15,-3,1,1,,1,44.06,22.63
5215,"Ball, Lonzo",Lonzo Ball,20191223,nor,por,A,20191223-nor-por,22,102,94,1,17.95,1,1,25.4,25.25,24.25,25.4,7pt 7rb 4as 2st 2to 1trey 3-9fg,0,0,4700,-600,4900,-400,,,18,1,1,1,,1,66.62,-0.25
5215,"Ball, Lonzo",Lonzo Ball,20191220,nor,gsw,A,20191220-nor-gsw,22.5,102,106,0,21.85,1,1,34,32.25,31.25,34,14pt 5rb 2as 5st 4to 2trey 6-11fg 0-3ft,0,0,5300,-100,5300,-100,,,17,-2,1,1,,1,67.48,-1.5
5215,"Ball, Lonzo",Lonzo Ball,20191218,nor,min,A,20191218-nor-min,20,107,99,0,20.78333333,1,1,22.2,25.5,25,22.2,10pt 6rb 6as 4to 2trey 4-10fg,0,0,5400,-600,5400,400,,,19,0,1,1,,1,64.01,3.16
5215,"Ball, Lonzo",Lonzo Ball,20191217,nor,bkn,H,20191217-bkn-nor,20,101,108,1,35.38333333,1,1,23.6,25.5,23.25,23.6,10pt 8rb 4as 2to 1trey 4-13fg 1-3ft,0,0,6000,300,5000,200,,,19,0,1,1,,1,67.71,-0.54
5215,"Ball, Lonzo",Lonzo Ball,20191215,nor,orl,H,20191215-orl-nor,15.5,119,130,0,27.05,1,1,25,26.25,25.75,25,9pt 5rb 6as 1st 2to 2trey 3-7fg 1-3ft,0,0,5700,-300,4800,-300,,,19,0,1,1,,1,66.66,0.14
5215,"Ball, Lonzo",Lonzo Ball,20191213,nor,phi,A,20191213-nor-phi,19,109,116,0,23.18333333,1,1,14.9,15,14.25,14.9,6pt 2rb 3as 1st 1to 1trey 2-6fg 1-2ft,0,0,6000,0,5100,0,,,19,0,1,1,,1,66.84,-0.17
5215,"Ball, Lonzo",Lonzo Ball,20191211,nor,mil,A,20191211-nor-mil,21.5,112,127,0,22.83333333,1,1,29,27.75,26,29,6pt 5rb 6as 4st 4to 1trey 2-9fg 1-3ft,0,0,6000,0,5100,-100,,,19,0,1,1,,1,66.84,-0.42
5215,"Ball, Lonzo",Lonzo Ball,20191209,nor,det,H,20191209-det-nor,20,103,105,0,29.51666667,1,1,19.4,20.25,19.75,19.4,6pt 7rb 4as 1to 3-5fg,0,0,6000,0,5200,-100,,,19,-2,1,1,,1,66.62,-0.2
5215,"Ball, Lonzo",Lonzo Ball,20191207,nor,dal,A,20191207-nor-dal,14,84,130,1,27.33333333,1,1,9.8,10.5,8.5,9.8,2pt 4rb 2as 1bl 3to 1-9fg,0,0,6000,200,,,,,21,2,1,,,1,65.47,1.57
5215,"Ball, Lonzo",Lonzo Ball,20191205,nor,pho,H,20191205-pho-nor,20,132,139,1,43.45,1,1,51.7,54,55.75,51.7,20pt 6rb 11as 3st 2bl 7to 4trey 6-9fg 4-4ft,1,0,5800,-400,5300,-100,,,19,1,1,1,,1,67.3,-0.26
5215,"Ball, Lonzo",Lonzo Ball,20191203,nor,dal,H,20191203-dal-nor,19.5,97,118,1,30.2,1,1,16.7,18.5,17,16.7,6pt 6rb 3as 1to 2trey 2-12fg,0,0,6200,300,5400,0,,,18,-2,1,1,,1,66.89,-0.54
5215,"Ball, Lonzo",Lonzo Ball,20191201,nor,okc,H,20191201-okc-nor,17,104,107,1,32.78333333,1,1,28.3,31.5,32,28.3,14pt 4rb 7as 1bl 4to 4trey 5-11fg,0,0,5900,0,5400,400,,,20,2,1,1,,1,66.57,-1.1
5215,"Ball, Lonzo",Lonzo Ball,20191129,nor,okc,A,20191129-nor-okc,20,104,109,0,0,0,1,0,0,0,0,,0,0,5900,0,5000,100,,,18,-2,1,1,,1,62.23,2.89
5215,"Ball, Lonzo",Lonzo Ball,20191127,nor,lal,H,20191127-lal-nor,21.5,110,114,0,0,0,1,0,0,0,0,,0,0,5900,-100,4900,-100,,,20,-2,1,1,,1,67.71,-2.59
5215,"Ball, Lonzo",Lonzo Ball,20191124,nor,lac,A,20191124-nor-lac,21,109,134,0,21.08333333,1,1,22.3,23,21.25,22.3,9pt 4rb 5as 1st 2to 1trey 4-13fg,0,0,6000,0,5000,500,,,22,0,1,1,,1,65.89,-7.72
5215,"Ball, Lonzo",Lonzo Ball,20191123,nor,uta,A,20191123-nor-uta,21,120,128,0,24.66666667,1,1,24.8,26.5,25.5,24.8,13pt 4rb 4as 1bl 2to 3trey 5-15fg,0,0,6000,-900,4500,-500,,,22,-2,1,1,,1,48.72,16.22
5215,"Ball, Lonzo",Lonzo Ball,20191121,nor,pho,A,20191121-nor-pho,22.5,124,121,0,19.45,1,1,13.7,16.25,15.75,13.7,8pt 1rb 5as 3to 2trey 3-9fg,0,0,6900,-100,5000,-400,,,24,0,1,1,,1,61.96,4.87
5215,"Ball, Lonzo",Lonzo Ball,20191119,nor,por,H,20191119-por-nor,20,115,104,0,0,0,0,0,0,0,0,,0,0,7000,0,5400,-300,,,24,0,1,1,,1,66.94,-0.11
5215,"Ball, Lonzo",Lonzo Ball,20191117,nor,gsw,H,20191117-gsw-nor,19,108,100,0,0,0,0,0,0,0,0,,0,0,7000,0,5700,-100,,,24,0,1,1,,1,66.75,0.02
5215,"Ball, Lonzo",Lonzo Ball,20191116,nor,mia,A,20191116-nor-mia,20,94,109,0,0,0,0,0,0,0,0,,0,0,7000,0,5800,-300,,,24,0,1,1,,1,66.25,0.9
5215,"Ball, Lonzo",Lonzo Ball,20191114,nor,lac,H,20191114-lac-nor,20,132,127,0,0,0,0,0,0,0,0,,0,0,7000,0,6100,0,,,24,0,1,1,,1,67.94,-0.79
5215,"Ball, Lonzo",Lonzo Ball,20191111,nor,hou,H,20191111-hou-nor,20,116,122,0,0,0,0,0,0,0,0,,0,0,7000,-600,6100,-500,,,24,-3,1,1,,1,66.89,-0.42
5215,"Ball, Lonzo",Lonzo Ball,20191109,nor,cha,A,20191109-nor-cha,19,115,110,0,0,0,0,0,0,0,0,,0,0,7600,300,6600,-200,,,27,0,1,1,,1,65.11,2.25
5215,"Ball, Lonzo",Lonzo Ball,20191108,nor,tor,H,20191108-tor-nor,20,104,122,1,22.51666667,1,1,14.8,15.5,14.5,14.8,5pt 4rb 2as 2st 4to 1trey 2-8fg,0,0,7300,-100,6800,-300,,,27,-1,1,1,,1,67.85,-0.48
5215,"Ball, Lonzo",Lonzo Ball,20191104,nor,bkn,A,20191104-nor-bkn,19.5,125,135,1,20.86666667,1,1,19.9,22.5,23,19.9,15pt 2rb 3as 2to 3trey 6-10fg,0,0,7400,100,7100,200,,,28,0,1,1,,1,67.85,-1.52
5215,"Ball, Lonzo",Lonzo Ball,20191102,nor,okc,A,20191102-nor-okc,17,104,115,1,32.51666667,1,1,34.1,35,33.75,34.1,10pt 8rb 7as 3st 5to 2trey 4-11fg 0-2ft,0,0,7300,-100,,,,,28,0,1,,,1,64.7,2.46
5215,"Ball, Lonzo",Lonzo Ball,20191031,nor,den,H,20191031-den-nor,21.5,122,107,1,31.65,1,1,27.6,27.75,27.5,27.6,9pt 3rb 8as 1st 1bl 3to 1trey 4-7fg,0,0,7400,500,6900,600,,,28,3,1,1,,1,67.85,-0.69
5215,"Ball, Lonzo",Lonzo Ball,20191028,nor,gsw,H,20191028-gsw-nor,20,123,134,1,31.08333333,1,1,34.3,34.5,34,34.3,12pt 4rb 9as 2st 2to 2trey 4-10fg 2-2ft,0,0,6900,200,6300,400,,,25,-2,1,1,,1,66.94,-0.5
5215,"Ball, Lonzo",Lonzo Ball,20191026,nor,hou,A,20191026-nor-hou,20,123,126,1,35.65,1,1,44.4,45,45.75,44.4,18pt 2rb 10as 3st 4trey 6-13fg 2-2ft,1,0,6700,-100,5900,-100,,,27,0,1,1,,1,65.43,0.48
5215,"Ball, Lonzo",Lonzo Ball,20191025,nor,dal,H,20191025-dal-nor,20,116,123,1,33.21666667,1,1,36.1,37,35.5,36.1,15pt 8rb 5as 2st 2to 3trey 6-16fg 0-2ft,0,0,6800,-300,6000,600,,,27,3,1,1,,1,66.34,-0.43
5215,"Ball, Lonzo",Lonzo Ball,20191022,nor,tor,A,20191022-nor-tor,20,122,130,1,24.83333333,1,1,20.5,22.25,22,20.5,8pt 5rb 5as 1to 2trey 2-7fg 2-2ft,0,0,7100,,5400,,,,24,,1,1,,1,64.47,1.91
4211,"DeRozan, DeMar",DeMar DeRozan,20200813,sas,uta,A,20200813-sas-uta,18.5,112,118,0,0,0,1,0,0,0,0,,0,0,7800,100,8100,100,,,35,0,2,34,,3,66.11,0.34
4211,"DeRozan, DeMar",DeMar DeRozan,20200811,sas,hou,H,20200811-hou-sas,14,123,105,1,28.23333333,1,1,45.2,42.5,41.25,45.2,23pt 6rb 4as 2st 1bl 9-13fg 5-6ft,0,0,7700,0,8000,0,,,35,0,2,34,,3,66.39,0.06
4211,"DeRozan, DeMar",DeMar DeRozan,20200809,sas,nor,A,20200809-sas-nor,15,122,113,1,33.08333333,1,1,34.8,35.5,34,34.8,27pt 4rb 2as 1st 3to 10-16fg 7-7ft,0,0,7700,-300,8000,-300,,,35,-1,2,34,,3,66.8,-0.55
4211,"DeRozan, DeMar",DeMar DeRozan,20200807,sas,uta,H,20200807-uta-sas,13,119,111,1,29.71666667,1,1,23.9,24.5,22.75,23.9,13pt 2rb 5as 2st 5to 4-10fg 5-6ft,0,0,,,,,,,36,0,,,,3,66.57,-0.32
4211,"DeRozan, DeMar",DeMar DeRozan,20200805,sas,den,H,20200805-den-sas,16,126,132,1,32.38333333,1,1,43,41.25,39.5,43,18pt 5rb 8as 1st 2bl 2to 5-11fg 8-9ft,0,0,8000,0,8300,100,,,36,0,2,34,,3,66.2,-0.31
4211,"DeRozan, DeMar",DeMar DeRozan,20200803,sas,phi,A,20200803-sas-phi,20,130,132,1,30.53333333,1,1,48.5,46.75,45,48.5,30pt 5rb 3as 1st 2bl 1to 1trey 11-20fg 7-7ft,0,0,8000,200,8200,600,,,36,0,2,3,,3,65.61,0.17
4211,"DeRozan, DeMar",DeMar DeRozan,20200802,sas,mem,A,20200802-sas-mem,16,108,106,1,33.51666667,1,1,33.3,32.5,30.75,33.3,14pt 4rb 7as 1st 1bl 2to 5-10fg 4-6ft,0,0,7800,-400,7600,-100,,,36,0,2,3,,3,65.29,0.92
4211,"DeRozan, DeMar",DeMar DeRozan,20200731,sas,sac,H,20200731-sac-sas,20,129,120,1,37.9,1,1,44,47.75,47,44,27pt 5rb 10as 4to 10-13fg 7-9ft,1,0,8200,200,7700,300,,,36,0,2,3,,3,66.07,0.14
4211,"DeRozan, DeMar",DeMar DeRozan,20200310,sas,dal,H,20200310-dal-sas,20,119,109,1,35.43333333,1,1,40,41.25,39.75,40,13pt 5rb 12as 2st 3to 5-12fg 3-4ft,1,0,8000,200,7400,100,,,36,2,2,3,,3,64.61,0.15
4211,"DeRozan, DeMar",DeMar DeRozan,20200308,sas,cle,A,20200308-sas-cle,19.5,129,132,1,42.08333333,1,1,43.6,43.5,40.25,43.6,25pt 8rb 4as 2st 3to 7-19fg 11-12ft,0,0,7800,0,7300,100,,,34,-2,2,23,,3,65.11,-0.78
4211,"DeRozan, DeMar",DeMar DeRozan,20200306,sas,bkn,A,20200306-sas-bkn,19.5,120,139,1,30.55,1,1,42.5,43.25,42.25,42.5,24pt 5rb 9as 1to 10-13fg 4-5ft,0,0,7800,-200,7200,-200,,,36,-2,2,23,,3,65.84,-2.49
4211,"DeRozan, DeMar",DeMar DeRozan,20200303,sas,cha,A,20200303-sas-cha,19,104,103,1,35.53333333,1,1,35,36.25,35,35,12pt 5rb 10as 1st 1to 5-11fg 2-3ft,1,0,8000,500,7400,100,,,38,0,2,23,,3,62.92,1.05
4211,"DeRozan, DeMar",DeMar DeRozan,20200302,sas,ind,H,20200302-ind-sas,20.5,111,116,1,38.3,1,1,26.7,27.5,25.75,26.7,10pt 6rb 7as 1to 4-10fg 2-3ft,0,0,7500,0,7300,-300,,,38,0,2,23,,3,63.15,0.82
4211,"DeRozan, DeMar",DeMar DeRozan,20200229,sas,orl,H,20200229-orl-sas,20.5,114,113,1,32.86666667,1,1,36.1,35.75,33.5,36.1,16pt 3rb 9as 1st 1bl 3to 6-13fg 4-6ft,0,0,7500,600,7600,600,,,38,4,2,23,,3,64.33,0.19
4211,"DeRozan, DeMar",DeMar DeRozan,20200226,sas,dal,H,20200226-dal-sas,20.5,103,109,1,33.85,1,1,51.1,51.5,50,51.1,27pt 8rb 9as 1st 2to 9-15fg 9-9ft,0,0,6900,-300,7000,-200,,,34,-2,2,23,,3,66.11,-3.55
4211,"DeRozan, DeMar",DeMar DeRozan,20200223,sas,okc,A,20200223-sas-okc,19,103,131,1,23.46666667,1,1,19.5,20.75,18.5,19.5,11pt 5rb 3as 2to 4-12fg 3-4ft,0,0,7200,0,7200,400,,,36,0,2,23,,3,61.59,-5.65
4211,"DeRozan, DeMar",DeMar DeRozan,20200221,sas,uta,A,20200221-sas-uta,21,113,104,1,35.51666667,1,1,34.5,35.25,33,34.5,18pt 5rb 7as 1bl 3to 8-17fg 2-2ft,0,0,7200,0,6800,-400,,,36,0,2,23,,3,48.4,10.46
4211,"DeRozan, DeMar",DeMar DeRozan,20200211,sas,okc,A,20200211-sas-okc,20,114,106,0,0,0,0,0,0,0,0,,0,0,7200,-300,7200,-500,,,36,0,2,23,,3,63.83,-5.88
4211,"DeRozan, DeMar",DeMar DeRozan,20200210,sas,den,A,20200210-sas-den,21,120,127,0,0,0,1,0,0,0,0,,0,0,7500,-200,7700,-400,,,36,0,2,23,,3,46.34,19.78
4211,"DeRozan, DeMar",DeMar DeRozan,20200208,sas,sac,A,20200208-sas-sac,22,102,122,1,29.71666667,1,1,23.6,25.25,23.75,23.6,14pt 3rb 6as 3to 5-10fg 4-5ft,0,0,7700,100,8100,200,,,36,0,2,23,,3,66.3,-0.12
4211,"DeRozan, DeMar",DeMar DeRozan,20200206,sas,por,A,20200206-sas-por,22,117,125,1,37.21666667,1,1,46.4,44.25,41.75,46.4,21pt 7rb 6as 3st 1to 6-16fg 9-9ft,0,0,7600,0,7900,200,,,36,-4,2,23,,3,67.21,-1.62
4211,"DeRozan, DeMar",DeMar DeRozan,20200204,sas,lal,A,20200204-sas-lal,22,102,129,1,32.78333333,1,1,47.3,48.75,46.25,47.3,28pt 9rb 7as 2to 12-21fg 4-5ft,0,0,7600,-300,7700,-1000,,,40,0,2,23,,3,66.39,-1.34
4211,"DeRozan, DeMar",DeMar DeRozan,20200203,sas,lac,A,20200203-sas-lac,22.5,105,108,1,34.21666667,1,1,38,37.75,34.25,38,26pt 5rb 2as 2st 3to 11-23fg 4-6ft,0,0,7900,-700,8700,0,,,40,0,2,23,,3,65.79,-1.22
