player_name,game_id,game_date,blk,blk_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Malaki Branham,22201052,2023-03-17,0,0.014253434,4500.0,4500.0,12.0,PG/SG,PG/SG,SG
Patrick Beverley,22201050,2023-03-17,1,0.27044192,4600.0,4600.0,15.0,PG/SG,PG/SG,PG
Zach Collins,22201052,2023-03-17,1,0.98622733,6500.0,6500.0,22.0,C,C,C
Rui Hachimura,22201054,2023-03-17,0,0.014253434,4600.0,4600.0,10.0,PF/C,PF/C,PF
Jordan Goodwin,22201049,2023-03-17,0,0.014253434,3200.0,3200.0,10.0,PG,PG,PG
Kristaps Porzingis,22201049,2023-03-17,2,0.64702,8600.0,8600.0,39.0,PF/C,PF/C,PF
Jalen Green,22201051,2023-03-17,0,0.014253434,7000.0,7000.0,24.0,PG/SG,PG/SG,SG
De'Andre Hunter,22201048,2023-03-17,1,0.014253434,5000.0,5000.0,17.0,SF/PF,SF/PF,SF
Tobias Harris,22201047,2023-03-17,0,0.014253434,4900.0,4900.0,18.0,SF/PF,SF/PF,SF
Keldon Johnson,22201052,2023-03-17,0,0.014253434,7500.0,7500.0,23.0,SF,SF,SF
Luke Kornet,22201053,2023-03-17,1,0.9854003,3000.0,3000.0,10.0,PF/C,PF/C,C
Trey Murphy III,22201051,2023-03-17,0,0.014253434,6100.0,6100.0,20.0,SG/SF,SG/SF,SG
Klay Thompson,22201048,2023-03-17,2,1.9374965,7100.0,7100.0,26.0,SG/SF,SG/SF,SG
Terry Rozier,22201047,2023-03-17,0,0.014253434,7900.0,7900.0,33.0,PG,PG,PG
Dejounte Murray,22201048,2023-03-17,0,0.014253434,7800.0,7800.0,29.0,PG/SG,PG/SG,SG
Cam Reddish,22201053,2023-03-17,0,0.014253434,4700.0,4700.0,14.0,SG/SF,SG/SF,SF
AJ Griffin,22201048,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Ayo Dosunmu,22201050,2023-03-17,0,0.014253434,3500.0,3500.0,10.0,PG,PG,PG
Boban Marjanovic,22201051,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Danny Green,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Theo Pinson,22201054,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SF,SF,SF
Jeremy Sochan,22201052,2023-03-17,0,0.014253434,5600.0,5600.0,21.0,PF/C,PF/C,PF
John Konchar,22201052,2023-03-17,1,0.9859285,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Shaedon Sharpe,22201053,2023-03-17,0,0.014253434,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Taurean Prince,22201050,2023-03-17,0,0.014253434,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Dominick Barlow,22201052,2023-03-17,1,0.9859285,3100.0,3100.0,10.0,PF,PF,PF
Usman Garuba,22201051,2023-03-17,0,0.014253434,3100.0,3100.0,10.0,C,C,C
Derrick White,22201053,2023-03-17,1,0.9859458,5500.0,5500.0,20.0,PG/SG,PG/SG,SG
Isaac Okoro,22201049,2023-03-17,1,0.9859285,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Santi Aldama,22201052,2023-03-17,1,0.98566777,3900.0,3900.0,10.0,PF/C,PF/C,PF
Maxi Kleber,22201054,2023-03-17,0,0.030544156,3400.0,3400.0,10.0,PF/C,PF/C,PF
Jaden Springer,22201047,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SG
David Roddy,22201052,2023-03-17,0,0.014253434,3800.0,3800.0,10.0,SF/PF,SF/PF,SG
Daniel Gafford,22201049,2023-03-17,1,0.98542345,4600.0,4600.0,13.0,C,C,C
Cedi Osman,22201049,2023-03-17,0,0.014253434,3400.0,3400.0,11.0,SF/PF,SF/PF,PF
Josh Richardson,22201051,2023-03-17,0,0.014253434,4300.0,4300.0,14.0,PG/SG,PG/SG,SG
Danuel House Jr.,22201047,2023-03-17,1,0.98566777,3000.0,3000.0,10.0,SF,SF,SF
Delon Wright,22201049,2023-03-17,1,0.98622733,4400.0,4400.0,14.0,PG,PG,PG
Tre Jones,22201052,2023-03-17,0,0.014253434,5100.0,5100.0,20.0,PG,PG,PG
Kenneth Lofton Jr.,22201052,2023-03-17,1,0.98622733,3000.0,3000.0,10.0,C,C,C
Dwight Powell,22201054,2023-03-17,0,0.014253434,4200.0,4200.0,11.0,C,C,C
Austin Reaves,22201054,2023-03-17,1,0.98622733,5600.0,5600.0,16.0,PG/SG,PG/SG,SG
Dylan Windler,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SF,SF,SG
Blake Wesley,22201052,2023-03-17,2,1.9423592,3900.0,3900.0,11.0,PG/SG,PG/SG,PG
Sam Hauser,22201053,2023-03-17,0,0.014253434,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Paul Reed,22201047,2023-03-17,3,2.77298,3100.0,3100.0,10.0,C,C,C
Dean Wade,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,C
Grant Williams,22201053,2023-03-17,0,0.014253434,3600.0,3600.0,10.0,SF/PF,SF/PF,PF
P.J. Tucker,22201047,2023-03-17,0,0.014253434,3500.0,3500.0,10.0,PF,PF,PF
Lamar Stevens,22201049,2023-03-17,0,0.014253434,3200.0,3200.0,10.0,SF,SF,SF
Furkan Korkmaz,22201047,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SG
Mamadi Diakite,22201049,2023-03-17,1,0.9859285,3000.0,3000.0,10.0,PF/C,PF/C,PF
Gordon Hayward,22201047,2023-03-17,0,0.014253434,6400.0,6400.0,23.0,SF,SF,SF
Jarred Vanderbilt,22201054,2023-03-17,0,0.014253434,6300.0,6300.0,21.0,PF/C,PF/C,PF
Naji Marshall,22201051,2023-03-17,0,0.014253434,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Larry Nance Jr.,22201051,2023-03-17,0,0.014253434,3500.0,3500.0,10.0,PF/C,PF/C,C
Kevin Knox II,22201053,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Sandro Mamukelashvili,22201052,2023-03-17,0,0.014253434,4600.0,4600.0,10.0,C,C,C
Kevon Looney,22201061,2023-03-18,3,2.6694274,5500.0,5500.0,17.0,C,C,C
Keon Ellis,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Damian Jones,22201062,2023-03-18,1,0.98622733,3000.0,3000.0,10.0,C,C,C
Monte Morris,22201059,2023-03-18,0,0.014253434,4700.0,4700.0,15.0,PG,PG,PG
Rudy Gay,22201062,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,PF,PF,PF
Jalen Smith,22201057,2023-03-18,0,0.19265872,4900.0,4900.0,11.0,PF/C,PF/C,C
Kyle Anderson,22201058,2023-03-18,0,0.014253434,7100.0,7100.0,26.0,SF/PF,SF/PF,PF
Duncan Robinson,22201060,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF,PF,PF
Chris Boucher,22201058,2023-03-18,2,1.9408205,3200.0,3200.0,10.0,PF,PF,PF
Michael Porter Jr.,22201055,2023-03-18,0,0.014253434,5500.0,5500.0,20.0,SF,SF,SF
Luka Garza,22201058,2023-03-18,0,0.014253434,3200.0,3200.0,10.0,C,C,C
RJ Barrett,22201055,2023-03-18,0,0.014253434,6700.0,6700.0,23.0,SF,SF,SF
Moses Moody,22201061,2023-03-18,1,0.98622733,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
Jordan Goodwin,22201059,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,PG,PG,PG
Simone Fontecchio,22201062,2023-03-18,1,0.98622733,3700.0,3700.0,11.0,SF/PF,SF/PF,SF
Kendrick Nunn,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Andrew Nembhard,22201057,2023-03-18,0,0.014253434,6400.0,6400.0,15.0,PG/SG,PG/SG,SG
Jaden Springer,22201057,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SG
Jake LaRavia,22201061,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF,PF,PF
Kevon Harris,22201056,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Santi Aldama,22201061,2023-03-18,1,0.98877436,4100.0,4100.0,10.0,PF/C,PF/C,PF
Patrick Williams,22201060,2023-03-18,2,1.9049927,3800.0,3800.0,13.0,SF/PF,SF/PF,SF
Precious Achiuwa,22201058,2023-03-18,0,0.014253434,3200.0,3200.0,10.0,SF,SF,C
Oshae Brissett,22201057,2023-03-18,1,0.9850869,3500.0,3500.0,10.0,PF,PF,PF
Scottie Barnes,22201058,2023-03-18,0,0.014253434,7400.0,7400.0,29.0,SF/PF,SF/PF,SF
Donte DiVincenzo,22201061,2023-03-18,0,0.014253434,5900.0,5900.0,17.0,SG/SF,SG/SF,SF
Bol Bol,22201056,2023-03-18,0,0.014253434,3200.0,3200.0,10.0,PF/C,PF/C,PF
Jalen McDaniels,22201057,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
PJ Dozier,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Johnny Juzang,22201062,2023-03-18,0,0.14653295,3000.0,3000.0,10.0,SG,SG,SG
Kenneth Lofton Jr.,22201061,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Mitchell Robinson,22201055,2023-03-18,1,1.2377864,4800.0,4800.0,17.0,C,C,C
Andre Drummond,22201060,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,C,C,C
Thomas Bryant,22201055,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Chimezie Metu,22201059,2023-03-18,3,2.700127,3000.0,3000.0,10.0,C,C,C
Davion Mitchell,22201059,2023-03-18,0,0.014253434,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Malcolm Brogdon,22201062,2023-03-18,0,0.014253434,5800.0,5800.0,18.0,PG,PG,PG
Will Barton,22201058,2023-03-18,1,0.98622733,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Ayo Dosunmu,22201060,2023-03-18,0,0.014253434,3200.0,3200.0,10.0,PG,PG,PG
Kevin Love,22201060,2023-03-18,0,0.014253434,3700.0,3700.0,10.0,PF,PF,PF
Joe Wieskamp,22201058,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Paul George,22201056,2023-03-18,0,0.014253434,8900.0,8900.0,36.0,SG/SF,SG/SF,SG
Derrick Jones Jr.,22201060,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,PF
Aaron Nesmith,22201057,2023-03-18,0,0.014253434,5300.0,5300.0,12.0,PF,PF,PF
Josh Hart,22201055,2023-03-18,0,0.014253434,5800.0,5800.0,22.0,SG/SF,SG/SF,SF
Jaylen Brown,22201062,2023-03-18,0,0.014253434,9300.0,9300.0,36.0,SG/SF,SG/SF,SG
Wendell Carter Jr.,22201056,2023-03-18,2,1.9416476,6500.0,6500.0,22.0,C,C,C
Keegan Murray,22201059,2023-03-18,1,0.9859285,4300.0,4300.0,11.0,PF,PF,PF
Jimmy Butler,22201060,2023-03-18,0,0.014253434,8500.0,8500.0,38.0,SF,SF,SF
Fred VanVleet,22201058,2023-03-18,0,0.014253434,8800.0,8800.0,35.0,PG,PG,PG
Tyrese Maxey,22201057,2023-03-18,0,0.014253434,6600.0,6600.0,20.0,PG/SG,PG/SG,SG
Pascal Siakam,22201058,2023-03-18,0,0.014253434,8500.0,8500.0,33.0,PF/C,PF/C,PF
Nikola Jokic,22201055,2023-03-18,1,0.9859458,12000.0,12000.0,58.0,C,C,C
Markelle Fultz,22201056,2023-03-18,1,0.9850869,6600.0,6600.0,25.0,PG,PG,PG
Walker Kessler,22201062,2023-03-18,3,2.603362,6900.0,6900.0,27.0,C,C,C
DeMar DeRozan,22201060,2023-03-18,0,0.014253434,8300.0,8300.0,35.0,SF/PF,SF/PF,PF
Domantas Sabonis,22201059,2023-03-18,1,0.9859285,10200.0,10200.0,43.0,C,C,C
Lauri Markkanen,22201062,2023-03-18,0,0.014253434,9600.0,9600.0,38.0,SF,SF,SF
Kyle Kuzma,22201059,2023-03-18,0,0.014253434,7600.0,7600.0,29.0,SF/PF,SF/PF,SF
Jaren Jackson Jr.,22201061,2023-03-18,4,4.0804014,7700.0,7700.0,33.0,PF/C,PF/C,PF
Gabe Vincent,22201060,2023-03-18,0,0.014253434,3700.0,3700.0,11.0,PG/SG,PG/SG,PG
Gary Trent Jr.,22201058,2023-03-18,0,0.014253434,5200.0,5200.0,17.0,SG/SF,SG/SF,SG
Nicolas Batum,22201056,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,PF/C,PF/C,PF
Joel Embiid,22201057,2023-03-18,2,1.1325907,11400.0,11400.0,56.0,C,C,C
Jalen Brunson,22201055,2023-03-18,0,0.014253434,8100.0,8100.0,31.0,PG,PG,PG
Malachi Flynn,22201058,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Jay Huff,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Robert Covington,22201056,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,C
Furkan Korkmaz,22201057,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SG
Omer Yurtseven,22201060,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Goga Bitadze,22201056,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Jakob Poeltl,22201058,2023-03-18,0,0.53505975,7300.0,7300.0,27.0,C,C,C
Gary Harris,22201056,2023-03-18,1,0.98566777,3500.0,3500.0,10.0,SG,SG,SG
Coby White,22201060,2023-03-18,0,0.014253434,3500.0,3500.0,11.0,PG/SG,PG/SG,SG
Wendell Moore Jr.,22201058,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Nikola Vucevic,22201060,2023-03-18,1,0.98622733,8000.0,8000.0,31.0,C,C,C
George Hill,22201057,2023-03-18,1,0.98622733,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Juan Toscano-Anderson,22201062,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF,PF,PF
Max Strus,22201060,2023-03-18,0,0.014253434,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Terence Davis,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
De'Anthony Melton,22201057,2023-03-18,1,0.9850869,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Xavier Tillman,22201061,2023-03-18,0,0.06925995,5400.0,5400.0,16.0,C,C,C
Bam Adebayo,22201060,2023-03-18,0,0.014253434,7900.0,7900.0,31.0,C,C,C
Nathan Knight,22201058,2023-03-18,0,0.014253434,3700.0,3700.0,10.0,C,C,C
Blake Griffin,22201062,2023-03-18,0,0.014253434,3300.0,3300.0,10.0,C,C,C
Danuel House Jr.,22201057,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SF,SF,SF
Terance Mann,22201056,2023-03-18,0,0.014253434,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Quentin Grimes,22201055,2023-03-18,1,0.9859285,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
De'Aaron Fox,22201059,2023-03-18,1,0.98566777,8700.0,8700.0,35.0,PG,PG,PG
Jaden McDaniels,22201058,2023-03-18,1,0.9859458,5300.0,5300.0,17.0,SF/PF,SF/PF,SF
Grant Williams,22201062,2023-03-18,0,0.014253434,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Jamal Murray,22201055,2023-03-18,0,0.014253434,7300.0,7300.0,27.0,PG,PG,PG
Stephen Curry,22201061,2023-03-18,0,0.014253434,10300.0,10300.0,43.0,PG,PG,PG
Shake Milton,22201057,2023-03-18,1,0.98622733,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Desmond Bane,22201061,2023-03-18,0,0.014253434,7800.0,7800.0,29.0,SG,SG,SG
Dillon Brooks,22201061,2023-03-18,0,0.014253434,5000.0,5000.0,14.0,SF,SF,SF
Mike Conley,22201058,2023-03-18,0,0.014253434,5600.0,5600.0,18.0,PG,PG,PG
Rudy Gobert,22201058,2023-03-18,1,1.2396822,7200.0,7200.0,28.0,C,C,C
Cole Anthony,22201056,2023-03-18,0,0.014253434,5100.0,5100.0,18.0,PG/SG,PG/SG,SG
Paolo Banchero,22201056,2023-03-18,1,0.9859285,7100.0,7100.0,29.0,SF/PF,SF/PF,PF
T.J. McConnell,22201057,2023-03-18,2,1.9382246,6100.0,6100.0,17.0,PG,PG,PG
Kelly Olynyk,22201062,2023-03-18,0,0.014253434,5500.0,5500.0,20.0,PF,PF,PF
Naz Reid,22201058,2023-03-18,0,0.014253434,5000.0,5000.0,15.0,PF/C,PF/C,C
Tobias Harris,22201057,2023-03-18,2,1.9619086,5100.0,5100.0,18.0,SF/PF,SF/PF,SF
Immanuel Quickley,22201055,2023-03-18,0,0.014253434,7200.0,7200.0,25.0,PG/SG,PG/SG,SG
Aaron Gordon,22201055,2023-03-18,0,0.014253434,6100.0,6100.0,24.0,PF,PF,PF
Isaiah Hartenstein,22201055,2023-03-18,1,0.9859285,3400.0,3400.0,10.0,C,C,C
Ivica Zubac,22201056,2023-03-18,2,1.6309289,5300.0,5300.0,20.0,C,C,C
Zach LaVine,22201060,2023-03-18,1,0.98622733,8700.0,8700.0,34.0,SG/SF,SG/SF,SF
David Roddy,22201061,2023-03-18,0,0.014253434,3600.0,3600.0,10.0,SF/PF,SF/PF,SG
Myles Turner,22201057,2023-03-18,1,0.94838744,7800.0,7800.0,28.0,C,C,C
Jordan Poole,22201061,2023-03-18,1,0.98622733,7000.0,7000.0,21.0,PG/SG,PG/SG,SG
Jordan McLaughlin,22201058,2023-03-18,0,0.014253434,3400.0,3400.0,10.0,PG,PG,PG
Christian Braun,22201055,2023-03-18,1,0.98564696,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Julius Randle,22201055,2023-03-18,0,0.014253434,9500.0,9500.0,40.0,PF,PF,PF
Patrick Beverley,22201060,2023-03-18,0,0.014253434,4600.0,4600.0,15.0,PG/SG,PG/SG,PG
Anthony Lamb,22201061,2023-03-18,1,0.98622733,3000.0,3000.0,10.0,PF,PF,PF
Tyler Herro,22201060,2023-03-18,1,0.98622733,7000.0,7000.0,25.0,PG/SG,PG/SG,SG
Luke Kornet,22201062,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,C
Harrison Barnes,22201059,2023-03-18,0,0.014253434,5200.0,5200.0,18.0,SF/PF,SF/PF,SF
Draymond Green,22201061,2023-03-18,0,0.014253434,6100.0,6100.0,21.0,PF/C,PF/C,C
Malik Monk,22201059,2023-03-18,1,0.9859285,4700.0,4700.0,17.0,SG,SG,SG
Jayson Tatum,22201062,2023-03-18,1,1.0220284,10700.0,10700.0,48.0,SF/PF,SF/PF,SF
Buddy Hield,22201057,2023-03-18,0,0.014253434,6700.0,6700.0,22.0,SF,SF,SF
Talen Horton-Tucker,22201062,2023-03-18,0,0.014253434,6800.0,6800.0,22.0,SG/SF,SG/SF,SG
Anthony Gill,22201059,2023-03-18,2,1.9423592,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Deni Avdija,22201059,2023-03-18,0,0.014253434,4600.0,4600.0,14.0,SF/PF,SF/PF,SF
Mason Plumlee,22201056,2023-03-18,0,0.014253434,4400.0,4400.0,17.0,C,C,C
Marcus Morris Sr.,22201056,2023-03-18,0,0.014253434,3500.0,3500.0,10.0,PF,PF,PF
Bruce Brown,22201055,2023-03-18,0,0.014253434,4600.0,4600.0,15.0,SG/SF,SG/SF,SF
Franz Wagner,22201056,2023-03-18,0,0.014253434,5700.0,5700.0,20.0,SG/SF,SG/SF,SF
Sam Hauser,22201062,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Delon Wright,22201059,2023-03-18,1,0.98622733,4600.0,4600.0,14.0,PG,PG,PG
Taurean Prince,22201058,2023-03-18,0,0.014253434,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Christian Koloko,22201058,2023-03-18,0,0.014253434,3100.0,3100.0,10.0,C,C,C
Caleb Houstan,22201056,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Dewayne Dedmon,22201057,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Russell Westbrook,22201056,2023-03-18,0,0.014253434,6400.0,6400.0,23.0,PG,PG,PG
Kentavious Caldwell-Pope,22201055,2023-03-18,0,0.014253434,4900.0,4900.0,16.0,SG,SG,SG
Jeff Green,22201055,2023-03-18,0,0.014253434,3300.0,3300.0,10.0,PF/C,PF/C,PF
Georges Niang,22201057,2023-03-18,0,0.014253434,3200.0,3200.0,10.0,PF,PF,PF
Ochai Agbaji,22201062,2023-03-18,0,0.014253434,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Luke Kennard,22201061,2023-03-18,0,0.014253434,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
Kessler Edwards,22201059,2023-03-18,0,0.014253434,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Kennedy Chandler,22201061,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Xavier Cooks,22201059,2023-03-18,0,0.27788785,,,10.0,,,SF
Caleb Martin,22201060,2023-03-18,0,0.014253434,4400.0,4400.0,10.0,SF/PF,SF/PF,SF
Jonathan Kuminga,22201061,2023-03-18,1,0.98622733,5100.0,5100.0,12.0,PF/C,PF/C,PF
JaMychal Green,22201061,2023-03-18,0,0.014253434,3500.0,3500.0,10.0,C,C,C
Kris Dunn,22201062,2023-03-18,0,0.014253434,5300.0,5300.0,18.0,PG,PG,PG
Victor Oladipo,22201060,2023-03-18,1,0.9859285,4100.0,4100.0,10.0,PG/SG,PG/SG,SG
Daniel Gafford,22201059,2023-03-18,1,0.9859285,4800.0,4800.0,13.0,C,C,C
Matt Ryan,22201058,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Tyus Jones,22201061,2023-03-18,0,0.014253434,6900.0,6900.0,25.0,PG,PG,PG
Klay Thompson,22201061,2023-03-18,1,0.014253434,7500.0,7500.0,26.0,SG/SF,SG/SF,SG
Corey Kispert,22201059,2023-03-18,0,0.014253434,4300.0,4300.0,11.0,SG/SF,SG/SF,SG
Matthew Dellavedova,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Eric Gordon,22201056,2023-03-18,1,0.98566777,4700.0,4700.0,10.0,SG/SF,SG/SF,SG
Alex Caruso,22201060,2023-03-18,1,0.9859285,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Mike Muscala,22201062,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Obi Toppin,22201055,2023-03-18,1,0.98622733,3100.0,3100.0,10.0,PF/C,PF/C,PF
Patrick Baldwin Jr.,22201061,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,PF,PF,PF
Paul Reed,22201057,2023-03-18,0,0.25980178,3000.0,3000.0,10.0,C,C,C
Haywood Highsmith,22201060,2023-03-18,0,0.014253434,3400.0,3400.0,10.0,SF/PF,SF/PF,PF
Alex Len,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Johnny Davis,22201059,2023-03-18,1,0.98622733,3300.0,3300.0,10.0,SG,SG,SG
Bradley Beal,22201059,2023-03-18,0,0.014253434,8600.0,8600.0,36.0,SG,SG,SG
Taj Gibson,22201059,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Jordan Nwora,22201057,2023-03-18,0,0.014253434,5400.0,5400.0,15.0,SF/PF,SF/PF,PF
Josh Minott,22201058,2023-03-18,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SF
Derrick White,22201062,2023-03-18,1,0.9859285,5500.0,5500.0,20.0,PG/SG,PG/SG,SG
Nickeil Alexander-Walker,22201058,2023-03-18,0,0.014253434,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
John Konchar,22201061,2023-03-18,0,0.014253434,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Landry Shamet,22201064,2023-03-19,0,0.014334068,4500.0,4500.0,13.0,PG/SG,PG/SG,SG
Jalen Duren,22201066,2023-03-19,1,0.98433477,5400.0,5400.0,20.0,C,C,C
Josh Christopher,22201067,2023-03-19,0,0.014334068,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Cam Thomas,22201063,2023-03-19,0,0.014334068,3900.0,3900.0,10.0,SG,SG,SG
Marcus Morris Sr.,22201069,2023-03-19,0,0.014334068,3600.0,3600.0,10.0,PF,PF,PF
Herbert Jones,22201067,2023-03-19,0,0.014334068,5000.0,5000.0,17.0,PF,PF,PF
Nassir Little,22201069,2023-03-19,1,0.9859953,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Julian Champagnie,22201065,2023-03-19,0,0.014334068,3000.0,3000.0,10.0,SG,SG,SG
Usman Garuba,22201067,2023-03-19,0,0.014334068,3100.0,3100.0,10.0,C,C,C
Jarred Vanderbilt,22201070,2023-03-19,1,0.9859953,5700.0,5700.0,19.0,PF/C,PF/C,PF
Dyson Daniels,22201067,2023-03-19,0,0.014334068,3200.0,3200.0,10.0,PG/SG,PG/SG,SF
Cory Joseph,22201066,2023-03-19,0,0.014334068,5100.0,5100.0,11.0,PG,PG,PG
Caleb Houstan,22201070,2023-03-19,0,0.014334068,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Bruce Brown,22201063,2023-03-19,0,0.014334068,4700.0,4700.0,15.0,SG/SF,SG/SF,SF
AJ Griffin,22201065,2023-03-19,2,1.957585,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Bol Bol,22201070,2023-03-19,0,0.014334068,3200.0,3200.0,10.0,PF/C,PF/C,PF
Darius Bazley,22201064,2023-03-19,1,0.9858277,3000.0,3000.0,10.0,PF/C,PF/C,C
Anfernee Simons,22201069,2023-03-19,1,0.9859953,6300.0,6300.0,21.0,PG/SG,PG/SG,SG
Gabe Vincent,22201066,2023-03-19,0,0.014334068,4300.0,4300.0,11.0,PG/SG,PG/SG,PG
Tre Mann,22201064,2023-03-19,0,0.014334068,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Christian Braun,22201063,2023-03-19,1,0.7904463,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
Kevon Harris,22201070,2023-03-19,0,0.014334068,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Romeo Langford,22201065,2023-03-19,0,0.014334068,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Spencer Dinwiddie,22201063,2023-03-19,0,0.014334068,8500.0,8500.0,30.0,PG,PG,PG
Keita Bates-Diop,22201065,2023-03-19,0,0.014334068,4300.0,4300.0,12.0,SF/PF,SF/PF,PF
Jaylin Williams,22201064,2023-03-19,1,0.9863744,3500.0,3500.0,10.0,C,C,C
Josh Richardson,22201067,2023-03-19,0,0.014334068,4200.0,4200.0,14.0,PG/SG,PG/SG,SG
Rui Hachimura,22201070,2023-03-19,1,0.9858277,4100.0,4100.0,10.0,PF/C,PF/C,PF
Yuta Watanabe,22201063,2023-03-19,0,0.014334068,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Jeff Green,22201063,2023-03-19,0,0.014334068,3300.0,3300.0,10.0,PF/C,PF/C,PF
Buddy Boeheim,22201066,2023-03-19,0,0.014334068,3400.0,3400.0,10.0,SF,SF,SF
