player_name,game_id,game_date,ast,ast_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Cameron Johnson,22200937,2023-03-01,0,0.21556744,5300.0,5300.0,18.0,SF/PF,SF/PF,SF
Willy Hernangomez,22200941,2023-03-01,2,1.8419926,3800.0,3800.0,10.0,C,C,C
Jrue Holiday,22200939,2023-03-01,9,7.991254,8800.0,8800.0,34.0,PG,PG,PG
Naji Marshall,22200941,2023-03-01,1,0.699961,3400.0,3400.0,10.0,SF/PF,SF/PF,PF
Damian Lillard,22200941,2023-03-01,0,2.7029278,11900.0,11900.0,49.0,PG,PG,PG
Marcus Smart,22200935,2023-03-01,2,3.2672193,5700.0,5700.0,21.0,PG,PG,PG
Tobias Harris,22200936,2023-03-01,5,4.884665,5400.0,5400.0,19.0,SF/PF,SF/PF,SF
Mo Bamba,22200940,2023-03-01,2,1.8468235,3500.0,3500.0,10.0,C,C,C
Wendell Carter Jr.,22200939,2023-03-01,0,1.1237383,6700.0,6700.0,21.0,C,C,C
Josh Hart,22200937,2023-03-01,5,3.3304393,5200.0,5200.0,19.0,SG/SF,SG/SF,SF
Evan Mobley,22200935,2023-03-01,1,1.4116484,7600.0,7600.0,32.0,PF/C,PF/C,PF
Jalen Green,22200938,2023-03-01,3,2.9631984,6500.0,6500.0,25.0,PG/SG,PG/SG,SG
Malik Beasley,22200940,2023-03-01,2,1.2655313,4500.0,4500.0,13.0,SG,SG,SG
Kevin Durant,22200933,2023-03-01,2,2.2150183,10700.0,10700.0,41.0,SF/PF,SF/PF,PF
Tyler Herro,22200936,2023-03-01,6,6.8042583,7600.0,7600.0,29.0,PG/SG,PG/SG,SG
Mitchell Robinson,22200937,2023-03-01,1,1.0185616,5000.0,5000.0,20.0,C,C,C
Julius Randle,22200937,2023-03-01,8,6.24158,9500.0,9500.0,43.0,PF,PF,PF
Chuma Okeke,22200939,2023-03-01,0,0.015946554,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Jevon Carter,22200939,2023-03-01,1,1.2380106,4100.0,4100.0,10.0,PG,PG,PG
Usman Garuba,22200938,2023-03-01,0,0.033611484,3000.0,3000.0,10.0,C,C,C
Ziaire Williams,22200938,2023-03-01,0,0.033611484,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Thanasis Antetokounmpo,22200939,2023-03-01,0,0.033611484,3000.0,3000.0,10.0,PF,PF,PF
Frank Kaminsky,22200938,2023-03-01,0,0.033611484,3000.0,3000.0,10.0,PF/C,PF/C,C
Dario Saric,22200940,2023-03-01,0,-0.10444319,3200.0,3200.0,10.0,PF/C,PF/C,PF
Kevin Porter Jr.,22200938,2023-03-01,2,1.5102795,7600.0,7600.0,29.0,PG,PG,PG
Max Christie,22200940,2023-03-01,0,0.02854292,3000.0,3000.0,10.0,SG,SG,SG
De'Anthony Melton,22200936,2023-03-01,2,1.0640392,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Jaylin Williams,22200940,2023-03-01,2,2.008594,3700.0,3700.0,11.0,C,C,C
Nikola Vucevic,22200934,2023-03-01,2,2.4157438,9100.0,9100.0,36.0,C,C,C
DeMar DeRozan,22200934,2023-03-01,7,5.7003503,7900.0,7900.0,31.0,SF/PF,SF/PF,SF
Joe Harris,22200937,2023-03-01,0,0.2944943,3100.0,3100.0,10.0,SF,SF,SF
Chris Paul,22200933,2023-03-01,11,10.935723,7900.0,7900.0,33.0,PG,PG,PG
Paolo Banchero,22200939,2023-03-01,5,3.6987398,7300.0,7300.0,29.0,SF/PF,SF/PF,PF
Jaylen Brown,22200935,2023-03-01,4,3.4646723,8700.0,8700.0,35.0,SG/SF,SG/SF,SG
Kelly Oubre Jr.,22200933,2023-03-01,1,0.84173703,6500.0,6500.0,23.0,SG/SF,SG/SF,SG
Jalen Williams,22200940,2023-03-01,7,5.8760133,6200.0,6200.0,23.0,SF/PF,SF/PF,PF
Isaiah Joe,22200940,2023-03-01,3,2.5986474,4500.0,4500.0,12.0,SG,SG,SG
Dillon Brooks,22200938,2023-03-01,2,1.7940437,4300.0,4300.0,14.0,SF,SF,SF
Nic Claxton,22200937,2023-03-01,3,2.6953187,6400.0,6400.0,26.0,C,C,C
Tari Eason,22200938,2023-03-01,1,0.8229805,4100.0,4100.0,14.0,SF/PF,SF/PF,PF
Jarrett Allen,22200935,2023-03-01,1,0.744127,7000.0,7000.0,27.0,C,C,C
Matisse Thybulle,22200941,2023-03-01,4,3.2405589,3700.0,3700.0,11.0,SF,SF,SF
Caris LeVert,22200935,2023-03-01,3,3.5042758,3700.0,3700.0,13.0,SG,SG,SG
Dennis Schroder,22200940,2023-03-01,6,3.2867823,5400.0,5400.0,19.0,PG,PG,PG
