player_name,game_id,game_date,y,y_pred
Al Horford,21600970,2017-03-10,2,2.1226
Taurean Prince,21600969,2017-03-10,2,2.007702
Brandon Rush,21600968,2017-03-10,3,2.9481385
Christian Wood,21600965,2017-03-10,0,0.0682255
Danilo Gallinari,21600970,2017-03-10,1,1.058893
Marco Belinelli,21600965,2017-03-10,3,3.0075068
Skal Labissiere,21600972,2017-03-10,0,0.0682255
Justin Hamilton,21600971,2017-03-10,1,1.3907701
Cody Zeller,21600965,2017-03-10,3,2.8661234
Isaiah Whitehead,21600971,2017-03-10,1,1.0979413
John Henson,21600967,2017-03-10,0,0.08628197
Greg Monroe,21600967,2017-03-10,2,1.7156243
Manny Harris,21600971,2017-03-10,0,0.42512625
Jamal Murray,21600970,2017-03-10,0,0.0520952
Devin Harris,21600971,2017-03-10,3,3.068535
Montrezl Harrell,21600966,2017-03-10,0,0.08657554
Lou Williams,21600966,2017-03-10,1,1.045504
JaVale McGee,21600968,2017-03-10,0,0.06851907
Jose Calderon,21600969,2017-03-10,2,1.4463127
Brandon Jennings,21600972,2017-03-10,6,6.37823
Darren Collison,21600972,2017-03-10,10,9.701545
Dirk Nowitzki,21600971,2017-03-10,0,0.2952482
Zaza Pachulia,21600968,2017-03-10,3,3.2512736
Sean Kilpatrick,21600971,2017-03-10,5,3.9143615
Denzel Valentine,21600966,2017-03-10,4,4.0099936
Gorgui Dieng,21600968,2017-03-10,0,0.06663567
Willie Cauley-Stein,21600972,2017-03-10,3,3.1652873
Marcin Gortat,21600972,2017-03-10,1,1.089718
Khris Middleton,21600967,2017-03-10,2,1.954957
Jonas Valanciunas,21600969,2017-03-10,1,1.058893
C.J. Watson,21600965,2017-03-10,2,2.2169714
Bismack Biyombo,21600965,2017-03-10,1,1.1065778
Damjan Rudez,21600965,2017-03-10,0,0.06851907
Aaron Gordon,21600965,2017-03-10,0,0.49233058
Brian Roberts,21600965,2017-03-10,4,3.9175267
Serge Ibaka,21600969,2017-03-10,2,1.9967903
Ian Mahinmi,21600972,2017-03-10,1,0.9444782
Dwight Howard,21600969,2017-03-10,1,0.44153485
Kentavious Caldwell-Pope,21600975,2017-03-11,3,2.925363
Hassan Whiteside,21600987,2017-03-12,0,0.060390685
Terrence Ross,21600977,2017-03-11,1,1.1767801
Myles Turner,21600987,2017-03-12,1,0.70623505
Marquese Chriss,21600988,2017-03-12,0,0.06851907
Michael Carter-Williams,21600985,2017-03-12,3,2.867034
Meyers Leonard,21600988,2017-03-12,0,0.07498142
Terry Rozier,21600985,2017-03-12,2,2.1238081
Willie Reed,21600987,2017-03-12,2,2.0283577
Monta Ellis,21600987,2017-03-12,2,3.1019015
Randy Foye,21600986,2017-03-12,1,0.9407178
Jerian Grant,21600985,2017-03-12,0,0.007969476
Tarik Black,21600990,2017-03-12,1,1.0601603
Quincy Acy,21600986,2017-03-12,1,1.058893
Trevor Booker,21600986,2017-03-12,0,0.41753915
Jahlil Okafor,21600990,2017-03-12,2,1.8947041
Jaylen Brown,21600985,2017-03-12,1,0.96651876
Maurice Harkless,21600988,2017-03-12,2,2.0905898
Nene,21600989,2017-03-12,0,0.08664572
Justin Holiday,21600986,2017-03-12,1,1.0194769
Chasson Randle,21600986,2017-03-12,1,0.97341615
Isaiah Whitehead,21600986,2017-03-12,2,1.9916109
Richard Jefferson,21600989,2017-03-12,1,0.5286364
Timothe Luwawu-Cabarrot,21600990,2017-03-12,3,3.047306
Tyler Ennis,21600990,2017-03-12,2,1.9391026
Trevor Ariza,21600989,2017-03-12,2,2.0509784
David Nwaba,21600990,2017-03-12,0,0.0682255
CJ Miles,21600987,2017-03-12,0,0.0682255
Derrick Rose,21600986,2017-03-12,2,1.9766986
Kyle O'Quinn,21600986,2017-03-12,2,2.1833174
Jeremy Lin,21600986,2017-03-12,5,4.627287
Jae Crowder,21600985,2017-03-12,3,3.1738286
Jusuf Nurkic,21600988,2017-03-12,2,2.4139502
Rondae Hollis-Jefferson,21600986,2017-03-12,0,0.3761769
Okaro White,21600987,2017-03-12,0,0.08664572
Channing Frye,21600989,2017-03-12,0,0.09530999
Paul Zipser,21600985,2017-03-12,0,0.0682255
Cristiano Felicio,21600985,2017-03-12,0,0.09501642
D'Angelo Russell,21600990,2017-03-12,7,6.4317164
Kyrie Irving,21600977,2017-03-11,7,7.3736205
Tobias Harris,21600975,2017-03-11,5,4.5250545
Zaza Pachulia,21600980,2017-03-11,3,3.0096645
Devin Booker,21600982,2017-03-11,2,2.1574395
Marcin Gortat,21600983,2017-03-11,1,0.46719736
Karl-Anthony Towns,21600978,2017-03-11,1,0.9717391
LeBron James,21600977,2017-03-11,12,10.783457
Robert Covington,21600974,2017-03-11,0,0.3263925
Jonas Jerebko,21600985,2017-03-12,0,0.09501642
Victor Oladipo,21600973,2017-03-11,4,3.5500093
Kyle Anderson,21600980,2017-03-11,6,5.626867
Mason Plumlee,21600984,2017-03-11,8,7.084139
Ian Clark,21600980,2017-03-11,0,0.08664572
Patty Mills,21600980,2017-03-11,4,4.368364
Russell Westbrook,21600973,2017-03-11,14,12.124653
Bradley Beal,21600983,2017-03-11,6,6.2390614
Nicolas Batum,21600976,2017-03-11,8,7.1751294
Matt Barnes,21600980,2017-03-11,4,4.285078
Maurice Harkless,21600983,2017-03-11,2,1.9878573
CJ McCollum,21600983,2017-03-11,6,5.148131
Kemba Walker,21600976,2017-03-11,12,10.713758
Richaun Holmes,21600974,2017-03-11,0,0.09501642
Dion Waiters,21600979,2017-03-11,5,5.2604055
Ivica Zubac,21600990,2017-03-12,0,0.06361151
Corey Brewer,21600990,2017-03-12,0,0.07908149
Ron Baker,21600986,2017-03-12,3,3.0047905
Sam Dekker,21600989,2017-03-12,0,0.048190508
Alan Williams,21600988,2017-03-12,1,1.0463938
Rajon Rondo,21600985,2017-03-12,6,6.0726733
Jared Dudley,21600988,2017-03-12,0,0.3371264
Lou Williams,21600989,2017-03-12,2,2.1331785
CJ McCollum,21600988,2017-03-12,4,3.8871272
Devin Booker,21600988,2017-03-12,3,2.9629793
Jimmy Butler,21600985,2017-03-12,3,3.3487601
Courtney Lee,21600975,2017-03-11,5,4.958758
Dwyane Wade,21600985,2017-03-12,0,1.3855405
Kyrie Irving,21600989,2017-03-12,8,8.017703
Carmelo Anthony,21600986,2017-03-12,3,3.27161
Julius Randle,21600990,2017-03-12,3,1.8446019
Paul George,21600987,2017-03-12,1,1.0985963
Deron Williams,21600989,2017-03-12,5,4.856283
Willy Hernangomez,21600986,2017-03-12,1,0.9188178
Clint Capela,21600989,2017-03-12,1,1.058893
Tarik Black,21600964,2017-03-09,0,0.06851907
Shawn Long,21600990,2017-03-12,0,0.42512625
Nik Stauskas,21600990,2017-03-12,3,3.10262
T.J. McConnell,21600990,2017-03-12,8,8.363824
Allen Crabbe,21600988,2017-03-12,2,1.9842083
Iman Shumpert,21600989,2017-03-12,2,2.1443937
Thaddeus Young,21600987,2017-03-12,1,0.35888398
Al-Farouq Aminu,21600988,2017-03-12,1,0.730924
James Harden,21600989,2017-03-12,11,11.092052
Isaiah Canaan,21600985,2017-03-12,0,0.08628197
Kelly Olynyk,21600985,2017-03-12,3,3.0517063
Kristaps Porzingis,21600986,2017-03-12,4,3.9738226
Tristan Thompson,21600989,2017-03-12,1,1.3057969
Dario Saric,21600990,2017-03-12,5,5.0675945
Brook Lopez,21600986,2017-03-12,2,2.0486403
Jordan Clarkson,21600990,2017-03-12,8,6.2373595
Patrick Beverley,21600989,2017-03-12,4,4.5660167
Eric Bledsoe,21600988,2017-03-12,6,6.101561
Avery Bradley,21600985,2017-03-12,1,1.097106
Lance Thomas,21600986,2017-03-12,4,3.8588543
Caris LeVert,21600986,2017-03-12,4,3.9738226
LeBron James,21600989,2017-03-12,5,5.580864
Wayne Ellington,21600987,2017-03-12,2,1.9425442
Damian Lillard,21600988,2017-03-12,2,2.7094584
Richaun Holmes,21600990,2017-03-12,1,0.9739322
Al Horford,21600985,2017-03-12,6,5.040775
James Johnson,21600987,2017-03-12,0,1.1004857
Sean Kilpatrick,21600986,2017-03-12,2,1.7886992
Spencer Dinwiddie,21600986,2017-03-12,6,6.306202
Sergio Rodriguez,21600990,2017-03-12,4,4.0801697
Luke Babbitt,21600987,2017-03-12,0,0.060390685
Amir Johnson,21600985,2017-03-12,1,1.090352
Tyler Ulis,21600988,2017-03-12,6,4.340053
Jeff Teague,21600987,2017-03-12,4,4.1267285
Larry Nance Jr.,21600990,2017-03-12,2,1.9492526
Denzel Valentine,21600985,2017-03-12,0,0.11129527
Gerald Henderson,21600990,2017-03-12,1,1.046641
Dion Waiters,21600987,2017-03-12,6,5.672206
Lavoy Allen,21600987,2017-03-12,0,0.117829934
Derrick Williams,21600989,2017-03-12,0,0.0682255
Rakeem Christmas,21600987,2017-03-12,0,0.0682255
Rodney Stuckey,21600987,2017-03-12,3,3.1179936
Josh Richardson,21600987,2017-03-12,0,0.5586567
Bobby Portis,21600985,2017-03-12,0,0.0682255
Justin Anderson,21600990,2017-03-12,1,1.084291
Eric Gordon,21600989,2017-03-12,3,3.094958
Ryan Anderson,21600989,2017-03-12,2,2.012362
Joffrey Lauvergne,21600985,2017-03-12,0,0.08664572
Courtney Lee,21600986,2017-03-12,1,0.78291315
Cameron Payne,21600985,2017-03-12,3,2.5542576
Brandon Ingram,21600990,2017-03-12,1,0.7688387
Shabazz Napier,21600988,2017-03-12,0,0.06851907
JR Smith,21600989,2017-03-12,2,1.9098499
Rodney McGruder,21600987,2017-03-12,3,3.026133
Robin Lopez,21600985,2017-03-12,3,2.9528782
Marcus Smart,21600985,2017-03-12,3,3.1476781
Glenn Robinson III,21600987,2017-03-12,0,0.06851907
Tyler Johnson,21600987,2017-03-12,5,5.145819
Noah Vonleh,21600988,2017-03-12,1,1.0463938
Leandro Barbosa,21600988,2017-03-12,1,1.0194769
Al-Farouq Aminu,21600983,2017-03-11,1,0.8574145
Davis Bertans,21600980,2017-03-11,2,2.0326924
Trey Lyles,21600973,2017-03-11,1,0.98372734
Brian Roberts,21600976,2017-03-11,1,0.8485741
Jonas Valanciunas,21600979,2017-03-11,0,0.06851907
Nikola Vucevic,21600977,2017-03-11,0,0.017522354
Taurean Prince,21600981,2017-03-11,2,1.9225332
Ish Smith,21600975,2017-03-11,6,5.585813
Jamal Crawford,21600974,2017-03-11,2,1.0424665
E'Twaun Moore,21600976,2017-03-11,3,2.317143
JR Smith,21600977,2017-03-11,1,0.8862725
Tyus Jones,21600978,2017-03-11,2,2.0333378
Norman Powell,21600979,2017-03-11,0,0.08628197
Marco Belinelli,21600976,2017-03-11,0,0.33837938
Skal Labissiere,21600984,2017-03-11,1,1.0133483
Raul Neto,21600973,2017-03-11,2,2.0455663
Rodney McGruder,21600979,2017-03-11,1,0.72529703
Willie Cauley-Stein,21600984,2017-03-11,5,4.8610206
Mario Hezonja,21600977,2017-03-11,0,0.0682255
Joel Anthony,21600980,2017-03-11,0,0.0682255
Hassan Whiteside,21600979,2017-03-11,0,0.08628197
Nik Stauskas,21600974,2017-03-11,3,3.0315726
Roy Hibbert,21600984,2017-03-11,0,0.0682255
Boris Diaw,21600973,2017-03-11,1,1.2720534
Dennis Schroder,21600981,2017-03-11,8,7.569206
Ersan Ilyasova,21600981,2017-03-11,2,1.977803
Shaun Livingston,21600980,2017-03-11,2,1.119453
Lance Thomas,21600975,2017-03-11,0,0.05229057
Gordon Hayward,21600973,2017-03-11,0,0.7184351
Jared Dudley,21600982,2017-03-11,0,0.08628197
Gary Harris,21600984,2017-03-11,2,1.8523009
Wilson Chandler,21600984,2017-03-11,1,1.0753212
Greg Monroe,21600978,2017-03-11,2,1.7434651
Marshall Plumlee,21600975,2017-03-11,0,0.0682255
Fred VanVleet,21600979,2017-03-11,1,1.0965173
Paul Millsap,21600981,2017-03-11,6,5.358262
Jahlil Okafor,21600974,2017-03-11,4,3.9383433
Tyler Johnson,21600979,2017-03-11,3,2.3377779
Kosta Koufos,21600984,2017-03-11,1,1.0981262
Jason Terry,21600978,2017-03-11,2,2.1042552
Sasha Vujacic,21600975,2017-03-11,1,1.0133483
Willie Reed,21600979,2017-03-11,1,1.098999
Kent Bazemore,21600981,2017-03-11,0,0.30864185
JaMychal Green,21600981,2017-03-11,0,0.049854595
Shabazz Muhammad,21600978,2017-03-11,1,1.0999154
Tyler Ulis,21600982,2017-03-11,5,3.0596194
Meyers Leonard,21600983,2017-03-11,3,3.1652873
Will Barton,21600984,2017-03-11,1,1.7641797
Pau Gasol,21600980,2017-03-11,3,3.3058503
Garrett Temple,21600984,2017-03-11,3,2.4153492
Noah Vonleh,21600983,2017-03-11,0,0.09530999
Danilo Gallinari,21600984,2017-03-11,2,2.0981438
Josh Richardson,21600979,2017-03-11,1,1.0410404
Chasson Randle,21600975,2017-03-11,3,2.9884317
Ron Baker,21600975,2017-03-11,0,0.3697843
Jeff Green,21600977,2017-03-11,2,2.021681
Alec Burks,21600973,2017-03-11,2,1.8966509
Zach Randolph,21600981,2017-03-11,1,1.1695342
Damjan Rudez,21600977,2017-03-11,0,0.0682255
James Johnson,21600979,2017-03-11,5,5.823294
Rodney Hood,21600973,2017-03-11,1,1.1159023
Tony Allen,21600981,2017-03-11,3,3.1208575
Brandon Jennings,21600983,2017-03-11,4,3.7114522
Jordan Crawford,21600976,2017-03-11,6,5.3316617
Mike Conley,21600981,2017-03-11,5,4.1952877
Jeremy Lamb,21600976,2017-03-11,2,2.068761
J.J. Barea,21600982,2017-03-11,4,4.637136
Timothe Luwawu-Cabarrot,21600974,2017-03-11,1,0.98973984
Troy Daniels,21600981,2017-03-11,0,0.06851907
Jose Calderon,21600981,2017-03-11,1,0.7794452
Mindaugas Kuzminskas,21600975,2017-03-11,0,0.08664572
Thon Maker,21600978,2017-03-11,0,0.0682255
Leandro Barbosa,21600982,2017-03-11,1,1.045174
Luc Mbah a Moute,21600974,2017-03-11,0,0.09530999
James Jones,21600977,2017-03-11,0,0.060390685
Cory Joseph,21600979,2017-03-11,0,1.3259921
Darren Collison,21600984,2017-03-11,5,5.6840653
JJ Redick,21600974,2017-03-11,2,2.1411355
Shabazz Napier,21600983,2017-03-11,3,2.983655
Alan Williams,21600982,2017-03-11,1,1.1280005
Evan Fournier,21600977,2017-03-11,2,1.6545964
DeAndre Liggins,21600977,2017-03-11,0,0.060390685
Sergio Rodriguez,21600974,2017-03-11,8,7.6793423
Brandan Wright,21600981,2017-03-11,1,1.0279655
Arron Afflalo,21600984,2017-03-11,0,0.063905075
Stanley Johnson,21600975,2017-03-11,3,3.0322807
Joe Johnson,21600973,2017-03-11,1,1.326054
Mike Muscala,21600981,2017-03-11,0,0.062172174
George Hill,21600973,2017-03-11,1,1.7591298
Andre Drummond,21600975,2017-03-11,0,0.05229057
Harrison Barnes,21600982,2017-03-11,1,1.1147978
Matthew Dellavedova,21600978,2017-03-11,2,2.1215563
Kristaps Porzingis,21600975,2017-03-11,4,3.6675656
Markieff Morris,21600983,2017-03-11,3,3.056219
Damian Lillard,21600983,2017-03-11,7,6.436268
Solomon Hill,21600976,2017-03-11,0,0.048190508
Jrue Holiday,21600976,2017-03-11,13,12.016937
DeAndre Jordan,21600974,2017-03-11,4,3.9451444
John Wall,21600983,2017-03-11,9,6.223
Elfrid Payton,21600977,2017-03-11,6,6.270665
Jamal Murray,21600984,2017-03-11,0,0.1084286
Anthony Davis,21600976,2017-03-11,3,2.594372
Marvin Williams,21600976,2017-03-11,3,2.7851295
Chris Paul,21600974,2017-03-11,7,6.7922826
Buddy Hield,21600984,2017-03-11,3,3.011404
Manu Ginobili,21600980,2017-03-11,6,5.930781
Derrick Rose,21600975,2017-03-11,2,2.5931098
Damian Jones,21600980,2017-03-11,0,0.0682255
Pascal Siakam,21600979,2017-03-11,1,1.058893
Eric Bledsoe,21600982,2017-03-11,6,6.080688
Ty Lawson,21600984,2017-03-11,3,2.4433954
Serge Ibaka,21600979,2017-03-11,0,0.08664572
Danny Green,21600980,2017-03-11,2,2.153044
Ricky Rubio,21600978,2017-03-11,8,8.709431
Jason Smith,21600983,2017-03-11,0,0.08657554
T.J. McConnell,21600974,2017-03-11,10,9.005591
Cody Zeller,21600976,2017-03-11,2,1.8471082
Tony Snell,21600978,2017-03-11,0,0.021935467
Aron Baynes,21600975,2017-03-11,0,0.0682255
Semaj Christon,21600973,2017-03-11,1,1.0387722
Bismack Biyombo,21600977,2017-03-11,0,0.08657554
Chandler Parsons,21600981,2017-03-11,3,2.8666673
Dirk Nowitzki,21600982,2017-03-11,2,2.0763886
D.J. Augustin,21600977,2017-03-11,2,1.9777946
Bojan Bogdanovic,21600983,2017-03-11,0,0.06851907
Yogi Ferrell,21600982,2017-03-11,1,2.012129
Justin Anderson,21600974,2017-03-11,0,0.08657554
Blake Griffin,21600974,2017-03-11,6,5.649285
Dorian Finney-Smith,21600982,2017-03-11,1,1.0133483
Devin Harris,21600982,2017-03-11,2,1.6659052
Christian Wood,21600976,2017-03-11,0,0.0682255
Stephen Zimmerman,21600977,2017-03-11,0,0.0682255
Delon Wright,21600979,2017-03-11,3,2.9258134
Doug McDermott,21600973,2017-03-11,0,0.08657554
Ryan Kelly,21600981,2017-03-11,0,0.0682255
Jeff Withey,21600973,2017-03-11,1,1.084291
Andrew Wiggins,21600978,2017-03-11,1,1.0453749
James Michael McAdoo,21600980,2017-03-11,3,2.9528782
Jerami Grant,21600973,2017-03-11,0,0.0682255
Domantas Sabonis,21600973,2017-03-11,2,1.8966509
Gorgui Dieng,21600978,2017-03-11,0,0.0682255
Kentavious Caldwell-Pope,21600960,2017-03-09,2,2.405333
Isaiah Thomas,21600985,2017-03-12,2,2.7980444
Wesley Johnson,21600961,2017-03-09,0,0.0682255
Vince Carter,21600939,2017-03-06,0,0.00044600666
Danilo Gallinari,21600943,2017-03-06,2,1.8958662
Nik Stauskas,21600934,2017-03-06,2,2.102848
Malcolm Delaney,21600937,2017-03-06,2,2.0752249
Alec Burks,21600944,2017-03-06,0,0.048190508
JaVale McGee,21600937,2017-03-06,1,0.9973614
Nikola Mirotic,21600938,2017-03-06,1,0.3657932
Sam Dekker,21600942,2017-03-06,1,1.0224484
Robin Lopez,21600938,2017-03-06,1,1.0240855
Jeremy Lin,21600939,2017-03-06,1,0.7085533
Sergio Rodriguez,21600934,2017-03-06,8,8.631698
Will Barton,21600943,2017-03-06,2,2.1942694
Richaun Holmes,21600934,2017-03-06,0,0.06851907
Monta Ellis,21600941,2017-03-06,3,3.2410593
Marreese Speights,21600945,2017-03-06,0,0.0682255
James Harden,21600942,2017-03-06,12,11.255393
Dennis Schroder,21600937,2017-03-06,3,3.3983245
Jeremy Lamb,21600941,2017-03-06,2,2.0333936
Dion Waiters,21600936,2017-03-06,5,4.8765326
Kawhi Leonard,21600942,2017-03-06,5,4.7138524
Andre Iguodala,21600937,2017-03-06,4,3.8879013
Courtney Lee,21600935,2017-03-06,2,1.9472039
Stephen Curry,21600937,2017-03-06,9,9.050093
Mason Plumlee,21600943,2017-03-06,5,4.036342
Ty Lawson,21600943,2017-03-06,6,5.624349
Mike Conley,21600939,2017-03-06,6,5.741573
LeBron James,21600936,2017-03-06,6,5.533898
Jamal Crawford,21600945,2017-03-06,5,4.590322
Giannis Antetokounmpo,21600934,2017-03-06,5,4.388791
Marc Gasol,21600939,2017-03-06,4,3.8021019
Kyrie Irving,21600936,2017-03-06,3,3.522752
Ersan Ilyasova,21600937,2017-03-06,0,-0.013605859
Wayne Ellington,21600936,2017-03-06,4,4.0077677
Clint Capela,21600942,2017-03-06,0,0.06851907
Pau Gasol,21600942,2017-03-06,1,0.85349834
Ish Smith,21600938,2017-03-06,7,6.262401
Tristan Thompson,21600936,2017-03-06,1,0.99202806
Ben McLemore,21600943,2017-03-06,0,0.0682255
Spencer Dinwiddie,21600939,2017-03-06,3,3.2612946
Derrick Williams,21600936,2017-03-06,1,1.0133483
Cristiano Felicio,21600938,2017-03-06,0,0.0682255
Al Jefferson,21600941,2017-03-06,0,0.081667975
Hollis Thompson,21600944,2017-03-06,1,1.1159551
Brook Lopez,21600939,2017-03-06,2,1.900716
Thaddeus Young,21600941,2017-03-06,2,2.0588653
Jeff Green,21600935,2017-03-06,0,0.08664572
Andrew Bogut,21600936,2017-03-06,0,0.035381265
Johnny O'Bryant III,21600941,2017-03-06,2,2.0283577
Trey Lyles,21600944,2017-03-06,0,0.06851907
Dante Cunningham,21600944,2017-03-06,0,0.06851907
Patrick McCaw,21600937,2017-03-06,1,1.0279655
Rashad Vaughn,21600934,2017-03-06,0,0.08657554
Isaiah Whitehead,21600939,2017-03-06,1,1.0506699
Rodney Stuckey,21600941,2017-03-06,0,0.5541269
Jaylen Brown,21600945,2017-03-06,4,3.942533
Josh Richardson,21600936,2017-03-06,4,3.8899114
JaMychal Green,21600939,2017-03-06,0,0.15010333
Brian Roberts,21600941,2017-03-06,0,0.13284117
Caris LeVert,21600939,2017-03-06,1,1.1487023
Randy Foye,21600939,2017-03-06,1,0.54671043
Chandler Parsons,21600939,2017-03-06,3,3.1528125
Rodney McGruder,21600936,2017-03-06,0,0.11336644
Shaun Livingston,21600937,2017-03-06,3,3.0260653
Amir Johnson,21600945,2017-03-06,2,2.0455663
Elfrid Payton,21600935,2017-03-06,10,8.580562
Rondae Hollis-Jefferson,21600939,2017-03-06,2,1.9967903
Langston Galloway,21600943,2017-03-06,0,0.0682255
David Lee,21600942,2017-03-06,0,0.08664572
Rudy Gobert,21600944,2017-03-06,3,2.9755065
Nicolas Batum,21600941,2017-03-06,4,3.5726855
CJ McCollum,21600946,2017-03-07,0,0.37381908
Brandon Jennings,21600948,2017-03-07,1,0.9192725
Ben Bentil,21600947,2017-03-07,0,0.056870874
Devin Booker,21600948,2017-03-07,6,5.488552
Noah Vonleh,21600946,2017-03-07,2,2.007702
Norris Cole,21600946,2017-03-07,1,1.1159551
Salah Mejri,21600947,2017-03-07,0,0.0682255
Jared Dudley,21600948,2017-03-07,1,1.3277044
Larry Nance Jr.,21600947,2017-03-07,0,0.3371264
Marquese Chriss,21600948,2017-03-07,0,0.0682255
Taj Gibson,21600946,2017-03-07,1,0.9571288
Al-Farouq Aminu,21600946,2017-03-07,0,0.06851907
D'Angelo Russell,21600947,2017-03-07,4,3.8063169
Tyler Ulis,21600948,2017-03-07,5,4.4467173
Damian Lillard,21600946,2017-03-07,8,6.9511685
Andre Roberson,21600946,2017-03-07,0,0.0682255
Corey Brewer,21600947,2017-03-07,0,0.08628197
Tyler Ennis,21600947,2017-03-07,4,3.88541
Paul George,21600941,2017-03-06,5,4.812842
Bojan Bogdanovic,21600948,2017-03-07,0,0.0682255
Allen Crabbe,21600946,2017-03-07,2,2.115141
Julius Randle,21600947,2017-03-07,10,9.220051
Seth Curry,21600947,2017-03-07,5,4.7997875
Bradley Beal,21600948,2017-03-07,0,0.6763019
Dirk Nowitzki,21600947,2017-03-07,1,1.063417
Eric Bledsoe,21600948,2017-03-07,5,4.5189805
John Wall,21600948,2017-03-07,14,12.7893305
Devin Harris,21600947,2017-03-07,4,4.140943
Shabazz Napier,21600946,2017-03-07,5,4.7201157
Steven Adams,21600946,2017-03-07,0,0.09501642
Nicolas Brussino,21600947,2017-03-07,0,0.06851907
Maurice Harkless,21600946,2017-03-07,2,1.4971535
Domantas Sabonis,21600946,2017-03-07,0,0.048190508
Jordan Clarkson,21600947,2017-03-07,2,1.4242399
Tomas Satoransky,21600948,2017-03-07,0,0.08628197
Doug McDermott,21600946,2017-03-07,1,1.0932117
Wesley Matthews,21600947,2017-03-07,2,2.1433103
Justin Holiday,21600935,2017-03-06,3,2.9969797
Harrison Barnes,21600947,2017-03-07,2,2.3542695
Meyers Leonard,21600946,2017-03-07,1,1.2387837
Tarik Black,21600947,2017-03-07,0,0.0682255
Isaiah Thomas,21600945,2017-03-06,5,4.272109
Derrick Rose,21600935,2017-03-06,6,5.3921967
Hassan Whiteside,21600936,2017-03-06,1,1.0220981
DeAndre Jordan,21600945,2017-03-06,0,0.05229057
Dwight Powell,21600947,2017-03-07,0,0.0682255
Gordon Hayward,21600944,2017-03-06,2,2.174108
Marcus Smart,21600945,2017-03-06,3,2.2851675
Kemba Walker,21600941,2017-03-06,7,5.984115
Justin Anderson,21600934,2017-03-06,3,2.9508092
Jimmy Butler,21600938,2017-03-06,4,4.8059454
