player_name,game_id,game_date,reb,reb_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Tyrese Haliburton,22000754,2021-04-03,6,5.4097643,6200.0,6200.0,23.0,PG/SG,PG/SG,SG
Aaron Holiday,22000751,2021-04-03,3,2.9592228,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Royce O'Neale,22000752,2021-04-03,5,5.11951,4800.0,4800.0,12.0,SF/PF,SF/PF,PF
Jarrett Culver,22000750,2021-04-03,1,0.906337,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Nate Hinton,22000747,2021-04-03,0,0.09706636,3000.0,3000.0,10.0,SF,SF,SG
Frank Jackson,22000748,2021-04-03,1,1.1432832,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Killian Hayes,22000748,2021-04-03,5,4.7852516,3000.0,3000.0,10.0,PG,PG,PG
Raul Neto,22000747,2021-04-03,4,4.144874,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Frank Ntilikina,22000748,2021-04-03,1,1.49147,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Bryn Forbes,22000754,2021-04-03,0,0.38913304,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Alex Len,22000747,2021-04-03,5,4.943632,4200.0,4200.0,10.0,C,C,C
Dorian Finney-Smith,22000747,2021-04-03,4,3.9253626,4300.0,4300.0,10.0,SF/PF,SF/PF,SF
Anthony Gill,22000747,2021-04-03,0,0.22628036,3000.0,3000.0,10.0,PF,PF,SF
Josh Okogie,22000750,2021-04-03,2,2.344891,3000.0,3000.0,10.0,SG,SG,SG
Thanasis Antetokounmpo,22000754,2021-04-03,4,4.470115,3200.0,3200.0,10.0,PF,PF,SF
Theo Pinson,22000748,2021-04-03,0,0.16667822,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
CJ Elleby,22000753,2021-04-03,3,3.023958,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Nicolo Melli,22000747,2021-04-03,8,7.158119,3000.0,3000.0,10.0,PF,PF,PF
Delon Wright,22000754,2021-04-03,3,3.5302496,4900.0,4900.0,13.0,PG/SG,PG/SG,PG
Naz Reid,22000750,2021-04-03,3,3.1784759,3100.0,3100.0,10.0,PF/C,PF/C,C
Ben Simmons,22000750,2021-04-03,8,7.6065035,8700.0,8700.0,34.0,PG/SF,PG/SF,PG
Chasson Randle,22000752,2021-04-03,1,0.829503,4500.0,4500.0,10.0,PG,PG,PG
Mo Bamba,22000752,2021-04-03,2,2.536216,4800.0,4800.0,11.0,C,C,C
Gabe Vincent,22000749,2021-04-03,0,0.3465251,3000.0,3000.0,10.0,SG,SG,PG
Josh Jackson,22000748,2021-04-03,4,4.0526457,5400.0,5400.0,15.0,SG/SF,SG/SF,SF
Rudy Gay,22000751,2021-04-03,3,2.1941218,4600.0,4600.0,13.0,PF,PF,PF
Robert Covington,22000753,2021-04-03,6,5.5396724,6500.0,6500.0,23.0,PF/C,PF/C,PF
Jared Harper,22000748,2021-04-03,0,0.26762342,3000.0,3000.0,10.0,PG,PG,PG
Juancho Hernangomez,22000750,2021-04-03,0,1.651699,3200.0,3200.0,10.0,PF,PF,PF
Chimezie Metu,22000754,2021-04-03,6,5.301844,3000.0,3000.0,10.0,PF/C,PF/C,PF
Saben Lee,22000748,2021-04-03,1,0.8897364,4600.0,4600.0,11.0,PG,PG,PG
Jeff Teague,22000754,2021-04-03,1,0.65973705,3000.0,3000.0,10.0,PG,PG,SG
Justin Jackson,22000753,2021-04-03,1,1.1497822,3600.0,3600.0,10.0,SF,SF,SF
Josh Green,22000747,2021-04-03,7,5.6204123,3000.0,3000.0,10.0,PF,PF,SF
Theo Maledon,22000753,2021-04-03,2,3.034499,6000.0,6000.0,15.0,PG,PG,PG
Matthew Dellavedova,22000749,2021-04-03,1,1.655853,3000.0,3000.0,11.0,PG,PG,PG
Nemanja Bjelica,22000749,2021-04-03,7,7.9020386,3000.0,3000.0,10.0,PF/C,PF/C,PF
Aleksej Pokusevski,22000753,2021-04-03,2,2.3300803,5100.0,5100.0,12.0,SF/PF,SF/PF,SF
Tyler Cook,22000748,2021-04-03,1,1.7493234,3000.0,3000.0,10.0,PF/C,PF/C,PF
Dennis Smith Jr.,22000748,2021-04-03,3,3.7470937,4700.0,4700.0,14.0,PG,PG,PG
Jusuf Nurkic,22000753,2021-04-03,7,6.1615257,5500.0,5500.0,19.0,C,C,C
Jordan Nwora,22000754,2021-04-03,2,1.9852315,3300.0,3300.0,10.0,PF,PF,SF
Svi Mykhailiuk,22000753,2021-04-03,2,2.6841698,5500.0,5500.0,11.0,SG,SG,SG
Danny Green,22000750,2021-04-03,6,5.465751,5100.0,5100.0,14.0,SF,SF,SF
Cedi Osman,22000749,2021-04-03,0,0.5747133,4200.0,4200.0,10.0,SG/SF,SG/SF,SF
Davis Bertans,22000747,2021-04-03,2,2.4305444,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Hamidou Diallo,22000748,2021-04-03,3,3.2329504,4900.0,4900.0,16.0,SG/SF,SG/SF,SG
Shake Milton,22000750,2021-04-03,2,1.324998,4500.0,4500.0,17.0,PG/SG,PG/SG,PG
Anfernee Simons,22000753,2021-04-03,1,1.1726985,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Xavier Tillman,22000758,2021-04-04,3,2.2406347,3600.0,3600.0,10.0,PF/C,PF/C,C
Sean McDermott,22000758,2021-04-04,0,0.40199143,3000.0,3000.0,10.0,SG,SG,SG
Tyler Johnson,22000755,2021-04-04,1,0.7506799,3700.0,3700.0,10.0,PG,PG,PG
Kostas Antetokounmpo,22000756,2021-04-04,1,0.8345598,3000.0,3000.0,10.0,PF,PF,SF
Dennis Schroder,22000756,2021-04-04,3,3.7490556,7100.0,7100.0,28.0,PG,PG,PG
Daniel Oturu,22000756,2021-04-04,1,1.1004903,3000.0,3000.0,10.0,C,C,C
Furkan Korkmaz,22000758,2021-04-04,2,2.264082,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Reggie Perry,22000755,2021-04-04,0,2.1302843,3000.0,3000.0,10.0,PF,PF,C
Tacko Fall,22000757,2021-04-04,3,2.255711,,,10.0,,,C
Jordan Poole,22000759,2021-04-04,1,1.6713877,5900.0,5900.0,14.0,PG/SG,PG/SG,PG
Montrezl Harrell,22000756,2021-04-04,6,5.961863,6400.0,6400.0,27.0,C,C,C
Moritz Wagner,22000757,2021-04-04,3,3.2930636,,,10.0,,,C
Onyeka Okongwu,22000759,2021-04-04,6,3.923093,3300.0,3300.0,10.0,C,C,C
Lou Williams,22000759,2021-04-04,3,3.7944756,5500.0,5500.0,13.0,PG/SG,PG/SG,PG
Markieff Morris,22000756,2021-04-04,5,5.6106453,5200.0,5200.0,11.0,PF/C,PF/C,PF
Facundo Campazzo,22000761,2021-04-04,2,2.3774974,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Terrence Ross,22000761,2021-04-04,3,4.7124305,6700.0,6700.0,19.0,SG/SF,SG/SF,SG
Aaron Nesmith,22000757,2021-04-04,6,5.146121,,,10.0,,,SG
John Konchar,22000758,2021-04-04,0,0.12118033,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Tremont Waters,22000757,2021-04-04,1,1.0224004,,,10.0,,,PG
Robert Williams III,22000757,2021-04-04,8,6.8285694,,,31.0,,,C
Patrick Patterson,22000756,2021-04-04,0,0.3577048,3200.0,3200.0,10.0,PF/C,PF/C,C
Rayjon Tucker,22000758,2021-04-04,2,2.1702793,3000.0,3000.0,10.0,SF,SF,SF
Alize Johnson,22000755,2021-04-04,0,3.4592721,3900.0,3900.0,10.0,SF,SF,PF
Patrick Williams,22000755,2021-04-04,3,3.4413962,4500.0,4500.0,10.0,SF/PF,SF/PF,SF
PJ Dozier,22000761,2021-04-04,1,0.9710269,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Luke Kornet,22000757,2021-04-04,2,2.095861,,,10.0,,,C
Paul Millsap,22000761,2021-04-04,0,1.8474922,4500.0,4500.0,10.0,PF/C,PF/C,PF
Troy Brown Jr.,22000755,2021-04-04,7,5.4650908,3000.0,3000.0,10.0,SF,SF,SF
Chris Chiozza,22000755,2021-04-04,1,1.2486664,3300.0,3300.0,10.0,PG,PG,PG
Amir Coffey,22000756,2021-04-04,0,0.36474627,3000.0,3000.0,10.0,PG/SG,PG/SG,SF
Mo Bamba,22000761,2021-04-04,4,3.0370662,4600.0,4600.0,11.0,C,C,C
Trae Young,22000759,2021-04-04,2,3.2984335,9500.0,9500.0,39.0,PG,PG,PG
James Ennis III,22000761,2021-04-04,2,2.1974404,5200.0,5200.0,11.0,SF/PF,SF/PF,SF
Brad Wanamaker,22000757,2021-04-04,2,2.1229053,,,10.0,,,PG
Jae'Sean Tate,22000760,2021-04-04,5,4.559817,6200.0,6200.0,20.0,PG/SF,PG/SF,PF
D.J. Wilson,22000760,2021-04-04,2,1.9300395,3000.0,3000.0,10.0,C,C,C
Carsen Edwards,22000757,2021-04-04,0,0.14812416,,,10.0,,,PG
Denzel Valentine,22000755,2021-04-04,0,0.5916119,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Grant Williams,22000757,2021-04-04,0,0.8319173,,,10.0,,,PF
Thaddeus Young,22000755,2021-04-04,5,6.855181,5900.0,5900.0,20.0,PF/C,PF/C,PF
Tomas Satoransky,22000755,2021-04-04,1,1.4213511,5000.0,5000.0,14.0,PG,PG,PG
Dwayne Bacon,22000761,2021-04-04,6,6.183693,5900.0,5900.0,13.0,SG/SF,SG/SF,SG
Bismack Biyombo,22000757,2021-04-04,3,3.4802096,,,10.0,,,C
Danuel House Jr.,22000760,2021-04-04,1,2.28221,4600.0,4600.0,10.0,SF/PF,SF/PF,SF
Jalen McDaniels,22000757,2021-04-04,1,0.98016,,,10.0,,,PF
Matisse Thybulle,22000758,2021-04-04,0,0.64844024,3800.0,3800.0,10.0,SF,SF,SF
Avery Bradley,22000760,2021-04-04,0,1.0652759,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Vernon Carey Jr.,22000757,2021-04-04,0,0.3653349,,,10.0,,,C
Brandon Clarke,22000758,2021-04-04,2,2.499536,4900.0,4900.0,19.0,PF/C,PF/C,C
Cody Martin,22000757,2021-04-04,2,1.9091868,,,10.0,,,SF
Michael Porter Jr.,22000761,2021-04-04,12,9.172819,7400.0,7400.0,29.0,SF/PF,SF/PF,SF
Rajon Rondo,22000756,2021-04-04,1,0.9933798,3500.0,3500.0,10.0,PG,PG,PG
Caleb Martin,22000757,2021-04-04,6,5.0405574,,,10.0,,,SG
Mason Jones,22000758,2021-04-04,2,3.0065234,3000.0,3000.0,10.0,SG,SG,SG
Alex Caruso,22000756,2021-04-04,1,1.9153618,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Ignas Brazdeikis,22000758,2021-04-04,2,3.0753572,3200.0,3200.0,10.0,PF,PF,SF
Jeff Green,22000755,2021-04-04,1,2.2868478,4900.0,4900.0,14.0,PF/C,PF/C,PF
Wes Iwundu,22000760,2021-04-04,5,4.1639056,3400.0,3400.0,10.0,SF/PF,SF/PF,SF
Jonas Valanciunas,22000758,2021-04-04,12,12.141998,7800.0,7800.0,28.0,C,C,C
Kyrie Irving,22000755,2021-04-04,2,2.8726883,10000.0,10000.0,45.0,PG/SG,PG/SG,SG
James Wiseman,22000759,2021-04-04,5,4.1132765,5100.0,5100.0,10.0,C,C,C
Kevin Huerter,22000759,2021-04-04,1,0.9798182,5000.0,5000.0,10.0,SG,SG,SG
Daniel Theis,22000755,2021-04-04,3,3.4814963,4000.0,4000.0,14.0,C,C,C
Nate Darling,22000757,2021-04-04,1,0.785308,,,10.0,,,SG
Monte Morris,22000761,2021-04-04,3,3.0756795,4600.0,4600.0,13.0,PG/SG,PG/SG,SG
Blake Griffin,22000755,2021-04-04,8,6.623678,4700.0,4700.0,14.0,PF/C,PF/C,PF
Zach LaVine,22000755,2021-04-04,3,2.7450197,8000.0,8000.0,32.0,SG,SG,SG
Damion Lee,22000759,2021-04-04,3,3.2849593,3900.0,3900.0,10.0,SG/SF,SG/SF,SG
Eric Bledsoe,22000760,2021-04-04,4,3.3622715,6300.0,6300.0,19.0,SG,SG,SG
Kevin Porter Jr.,22000760,2021-04-04,5,4.55139,6900.0,6900.0,27.0,PG/SG,PG/SG,SG
Christian Wood,22000760,2021-04-04,12,11.101973,8600.0,8600.0,33.0,C,C,C
Kelly Olynyk,22000760,2021-04-04,8,7.09726,5500.0,5500.0,21.0,PF/C,PF/C,C
Stephen Curry,22000759,2021-04-04,5,3.5363913,9800.0,9800.0,47.0,PG,PG,PG
Ja Morant,22000758,2021-04-04,5,4.970293,7600.0,7600.0,30.0,PG,PG,PG
Tobias Harris,22000758,2021-04-04,8,9.969978,8400.0,8400.0,35.0,SF/PF,SF/PF,PF
Grayson Allen,22000758,2021-04-04,5,5.0488105,4200.0,4200.0,10.0,SG,SG,SG
Dwight Howard,22000758,2021-04-04,12,11.348111,6200.0,6200.0,21.0,C,C,C
Marcus Smart,22000757,2021-04-04,1,2.2725022,,,21.0,,,SG
Kentavious Caldwell-Pope,22000756,2021-04-04,3,2.4248254,4100.0,4100.0,10.0,SG/SF,SG/SF,SG
Luke Kennard,22000756,2021-04-04,3,2.298182,4300.0,4300.0,10.0,SG/SF,SG/SF,SF
Nikola Vucevic,22000755,2021-04-04,13,12.985537,8900.0,8900.0,40.0,C,C,C
Aaron Gordon,22000761,2021-04-04,7,5.829323,6400.0,6400.0,20.0,SF/PF,SF/PF,PF
R.J. Hampton,22000761,2021-04-04,4,2.161675,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Andrew Wiggins,22000759,2021-04-04,5,4.85583,8000.0,8000.0,27.0,SG/SF,SG/SF,SG
Wendell Carter Jr.,22000761,2021-04-04,9,6.659572,5800.0,5800.0,14.0,C,C,C
Kyle Anderson,22000758,2021-04-04,6,5.268263,5600.0,5600.0,20.0,PF,PF,PF
Miles Bridges,22000757,2021-04-04,5,5.4572763,,,15.0,,,PF
D.J. Augustin,22000760,2021-04-04,6,5.1786866,4000.0,4000.0,10.0,PG,PG,PG
Landry Shamet,22000755,2021-04-04,2,2.2409165,4000.0,4000.0,10.0,SG,SG,SG
Draymond Green,22000759,2021-04-04,7,8.338561,6500.0,6500.0,27.0,PF/C,PF/C,PF
Devonte' Graham,22000757,2021-04-04,4,2.9845698,,,20.0,,,PG
Chasson Randle,22000761,2021-04-04,1,1.413193,4700.0,4700.0,10.0,PG,PG,PG
Payton Pritchard,22000757,2021-04-04,3,2.7521863,,,10.0,,,PG
Talen Horton-Tucker,22000756,2021-04-04,5,5.9294906,4400.0,4400.0,11.0,SG/SF,SG/SF,SF
Jaxson Hayes,22000760,2021-04-04,7,5.989549,4100.0,4100.0,10.0,C,C,C
Bruce Brown,22000755,2021-04-04,6,4.7804613,5100.0,5100.0,10.0,PG/SG,PG/SG,PG
Willy Hernangomez,22000760,2021-04-04,12,9.658233,3800.0,3800.0,10.0,C,C,C
Danilo Gallinari,22000759,2021-04-04,10,10.117514,5400.0,5400.0,14.0,SF/PF,SF/PF,PF
Evan Fournier,22000757,2021-04-04,0,-0.1518031,,,19.0,,,SG
Lonzo Ball,22000760,2021-04-04,4,3.6435976,7200.0,7200.0,27.0,PG,PG,PG
Marc Gasol,22000756,2021-04-04,3,3.1009574,4300.0,4300.0,10.0,C,C,C
Desmond Bane,22000758,2021-04-04,6,5.128535,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Juan Toscano-Anderson,22000759,2021-04-04,1,1.2593418,3400.0,3400.0,10.0,PF,PF,PF
Paul George,22000756,2021-04-04,7,4.8828735,8300.0,8300.0,36.0,SG,SG,SG
Steven Adams,22000760,2021-04-04,11,11.663972,5300.0,5300.0,17.0,C,C,C
Kemba Walker,22000757,2021-04-04,2,2.0581517,,,26.0,,,PG
Nick Richards,22000757,2021-04-04,1,1.0503256,,,10.0,,,C
Marcus Morris Sr.,22000756,2021-04-04,7,5.904138,5100.0,5100.0,11.0,SF/PF,SF/PF,PF
JaMychal Green,22000761,2021-04-04,5,4.1398826,3300.0,3300.0,10.0,PF,PF,PF
Terry Rozier,22000757,2021-04-04,7,6.381756,,,29.0,,,SG
Kelly Oubre Jr.,22000759,2021-04-04,11,10.089567,6800.0,6800.0,22.0,SF/PF,SF/PF,SF
James Johnson,22000760,2021-04-04,7,5.438948,4300.0,4300.0,13.0,PF,PF,PF
De'Anthony Melton,22000758,2021-04-04,3,3.3866253,4400.0,4400.0,11.0,PG/SG,PG/SG,SG
Nikola Jokic,22000761,2021-04-04,9,10.06171,10700.0,10700.0,55.0,C,C,C
Clint Capela,22000759,2021-04-04,18,15.971208,8800.0,8800.0,38.0,C,C,C
Will Barton,22000761,2021-04-04,8,6.6151133,5700.0,5700.0,19.0,SG/SF,SG/SF,SG
Kawhi Leonard,22000756,2021-04-04,10,8.92216,9500.0,9500.0,43.0,SF,SF,SF
Dillon Brooks,22000758,2021-04-04,5,4.7738853,5300.0,5300.0,18.0,SG/SF,SG/SF,SF
Ryan Arcidiacono,22000755,2021-04-04,0,0.17969775,3000.0,3000.0,10.0,PG,PG,SG
Reggie Jackson,22000756,2021-04-04,3,2.6017294,5200.0,5200.0,12.0,PG/SG,PG/SG,PG
Romeo Langford,22000757,2021-04-04,1,1.3903251,,,10.0,,,SF
Lauri Markkanen,22000755,2021-04-04,5,6.0069075,4800.0,4800.0,15.0,PF/C,PF/C,PF
Kyle Kuzma,22000756,2021-04-04,7,7.016043,7400.0,7400.0,28.0,SF/PF,SF/PF,SF
Tony Snell,22000759,2021-04-04,1,1.0905086,3500.0,3500.0,10.0,SF,SF,SF
Alfonzo McKinnie,22000756,2021-04-04,1,0.8898132,3000.0,3000.0,10.0,PF,PF,PF
Mike Scott,22000758,2021-04-04,3,1.8975626,3500.0,3500.0,10.0,PF/C,PF/C,PF
Ivica Zubac,22000756,2021-04-04,9,8.973247,5500.0,5500.0,20.0,C,C,C
Kevon Looney,22000759,2021-04-04,4,4.2287555,3400.0,3400.0,10.0,C,C,C
Sterling Brown,22000760,2021-04-04,4,4.6192513,4300.0,4300.0,10.0,SG/SF,SG/SF,SG
Jontay Porter,22000758,2021-04-04,0,0.7873868,3000.0,3000.0,10.0,PF/C,PF/C,PF
Danny Green,22000758,2021-04-04,3,0.7514451,5100.0,5100.0,14.0,SF,SF,SF
Nickeil Alexander-Walker,22000760,2021-04-04,1,2.4212475,7000.0,7000.0,27.0,PG/SG,PG/SG,PG
Joe Harris,22000755,2021-04-04,6,4.6370497,5700.0,5700.0,18.0,SF/PF,SF/PF,SF
JaVale McGee,22000761,2021-04-04,2,2.0378685,3100.0,3100.0,10.0,C,C,C
Shake Milton,22000758,2021-04-04,1,1.2154217,4900.0,4900.0,17.0,PG/SG,PG/SG,SG
Bogdan Bogdanovic,22000759,2021-04-04,3,2.4872923,6600.0,6600.0,22.0,SG/SF,SG/SF,SG
Ben Simmons,22000758,2021-04-04,7,7.2842746,8900.0,8900.0,34.0,PG/SF,PG/SF,PG
Nicolas Batum,22000756,2021-04-04,5,4.2599874,5000.0,5000.0,10.0,SF/PF,SF/PF,PF
Killian Tillie,22000758,2021-04-04,0,0.2643612,3000.0,3000.0,10.0,PF/C,PF/C,C
Seth Curry,22000758,2021-04-04,2,1.8732282,4700.0,4700.0,13.0,SG,SG,SG
Timothe Luwawu-Cabarrot,22000755,2021-04-04,2,2.5231228,3600.0,3600.0,10.0,SF,SF,SF
Solomon Hill,22000759,2021-04-04,5,3.6824698,3500.0,3500.0,10.0,PF,PF,PF
Jamal Murray,22000761,2021-04-04,5,4.2977905,8200.0,8200.0,30.0,PG,PG,PG
Terance Mann,22000756,2021-04-04,4,3.9050164,5400.0,5400.0,12.0,PG/SG,PG/SG,SG
Isaiah Joe,22000758,2021-04-04,0,0.22628036,3000.0,3000.0,10.0,SG,SG,SG
Kent Bazemore,22000759,2021-04-04,3,2.3305979,3400.0,3400.0,10.0,SF,SF,SF
P.J. Washington,22000757,2021-04-04,3,4.595704,,,20.0,,,PF
Chuma Okeke,22000761,2021-04-04,7,6.1244493,5700.0,5700.0,16.0,PF/C,PF/C,PF
Jaylen Brown,22000757,2021-04-04,6,6.336935,,,35.0,,,SF
Devontae Cacok,22000756,2021-04-04,1,0.5204636,3000.0,3000.0,10.0,PF,PF,PF
Cody Zeller,22000757,2021-04-04,7,6.799398,,,11.0,,,C
Naji Marshall,22000760,2021-04-04,4,4.327904,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
LaMarcus Aldridge,22000755,2021-04-04,3,3.086725,5300.0,5300.0,17.0,C,C,C
Jayson Tatum,22000757,2021-04-04,8,5.4629703,,,42.0,,,PF
Grant Riller,22000757,2021-04-04,0,1.79025,,,10.0,,,PG
Paul Reed,22000758,2021-04-04,6,5.275543,3000.0,3000.0,10.0,PF,PF,PF
Tyus Jones,22000758,2021-04-04,2,1.4292539,3300.0,3300.0,10.0,PG,PG,PG
Jaylen Hoard,22000766,2021-04-05,6,4.60002,,,,,,
Jordan McLaughlin,22000765,2021-04-05,0,0.9802936,4400.0,4400.0,12.0,PG,PG,PG
Jake Layman,22000765,2021-04-05,0,0.33437935,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Collin Sexton,22000767,2021-04-05,3,4.2520413,7500.0,7500.0,29.0,PG/SG,PG/SG,SG
Taurean Prince,22000767,2021-04-05,7,5.6116066,3800.0,3800.0,10.0,SF/PF,SF/PF,SF
Saben Lee,22000766,2021-04-05,4,4.508831,4200.0,4200.0,10.0,PG,PG,PG
Jaden McDaniels,22000765,2021-04-05,5,4.405229,5000.0,5000.0,13.0,PF,PF,PF
Brodric Thomas,22000767,2021-04-05,2,1.9737502,3300.0,3300.0,10.0,SG,SG,SG
Maurice Harkless,22000765,2021-04-05,1,0.7070004,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Aron Baynes,22000763,2021-04-05,8,6.447693,3300.0,3300.0,10.0,C,C,C
Alize Johnson,22000762,2021-04-05,7,6.8032174,4400.0,4400.0,10.0,SF,SF,PF
Tony Bradley,22000766,2021-04-05,9,7.893491,3500.0,3500.0,11.0,C,C,C
Josh Okogie,22000765,2021-04-05,3,2.665685,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Derrick White,22000767,2021-04-05,3,3.6497517,6300.0,6300.0,19.0,PG/SG,PG/SG,SG
Jordan Clarkson,22000764,2021-04-05,4,4.1059184,6600.0,6600.0,22.0,PG/SG,PG/SG,PG
Matthew Dellavedova,22000767,2021-04-05,1,1.3860064,3000.0,3000.0,10.0,PG,PG,PG
Dario Saric,22000768,2021-04-05,2,1.9089576,4100.0,4100.0,10.0,C,C,C
D.J. Wilson,22000768,2021-04-05,4,3.8295133,3000.0,3000.0,10.0,C,C,C
Cameron Payne,22000768,2021-04-05,0,1.0082281,3800.0,3800.0,11.0,PG,PG,PG
Terence Davis,22000765,2021-04-05,1,1.114187,3600.0,3600.0,11.0,SG/SF,SG/SF,SF
James Harden,22000762,2021-04-05,1,4.059577,10900.0,10900.0,55.0,PG,PG,PG
Derrick Favors,22000764,2021-04-05,7,7.16804,3200.0,3200.0,10.0,C,C,C
LaMarcus Aldridge,22000762,2021-04-05,6,5.257323,5600.0,5600.0,17.0,C,C,C
Maxi Kleber,22000764,2021-04-05,5,5.680337,4100.0,4100.0,10.0,PF/C,PF/C,PF
Raul Neto,22000763,2021-04-05,2,1.6151308,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Naz Reid,22000765,2021-04-05,7,5.6532216,3300.0,3300.0,11.0,PF/C,PF/C,C
Stanley Johnson,22000763,2021-04-05,3,2.1131608,3000.0,3000.0,10.0,PF,PF,PF
Ty Jerome,22000766,2021-04-05,3,2.9664009,4300.0,4300.0,10.0,PG/SG,PG/SG,PG
Derrick Rose,22000762,2021-04-05,1,1.2154217,4800.0,4800.0,18.0,PG/SG,PG/SG,PG
Jeff Green,22000762,2021-04-05,4,4.667142,5200.0,5200.0,14.0,PF/C,PF/C,PF
Jalen Brunson,22000764,2021-04-05,4,4.2578797,5400.0,5400.0,18.0,PG/SG,PG/SG,PG
Drew Eubanks,22000767,2021-04-05,3,2.4881732,3000.0,3000.0,10.0,C,C,C
Kyrie Irving,22000762,2021-04-05,2,3.7664444,10000.0,10000.0,45.0,PG/SG,PG/SG,SG
DeAndre' Bembry,22000763,2021-04-05,7,6.156008,3100.0,3100.0,10.0,SF,SF,SF
Anthony Gill,22000763,2021-04-05,6,5.067157,3000.0,3000.0,10.0,PF,PF,SF
Buddy Hield,22000765,2021-04-05,7,6.012789,5900.0,5900.0,21.0,SG/SF,SG/SF,SF
Bojan Bogdanovic,22000764,2021-04-05,4,3.597668,5700.0,5700.0,14.0,SF/PF,SF/PF,SF
Garrison Mathews,22000763,2021-04-05,0,0.13459612,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Kelly Olynyk,22000768,2021-04-05,4,6.1914115,5800.0,5800.0,21.0,PF/C,PF/C,C
DeMar DeRozan,22000767,2021-04-05,4,3.9711423,8200.0,8200.0,33.0,SF,SF,SF
Isaiah Hartenstein,22000767,2021-04-05,12,9.797874,4400.0,4400.0,11.0,C,C,C
Karl-Anthony Towns,22000765,2021-04-05,13,8.670371,10600.0,10600.0,49.0,C,C,C
Devin Booker,22000768,2021-04-05,6,5.056005,9000.0,9000.0,35.0,SG,SG,SG
Darius Garland,22000767,2021-04-05,1,0.5007975,6400.0,6400.0,21.0,PG,PG,PG
De'Aaron Fox,22000765,2021-04-05,6,6.255529,9200.0,9200.0,40.0,PG,PG,PG
Malachi Flynn,22000763,2021-04-05,6,4.945627,3500.0,3500.0,11.0,PG,PG,PG
D'Angelo Russell,22000765,2021-04-05,5,4.4364185,6200.0,6200.0,22.0,PG/SG,PG/SG,PG
Mike Conley,22000764,2021-04-05,3,2.9219396,6900.0,6900.0,25.0,PG,PG,PG
Tyrese Haliburton,22000765,2021-04-05,2,1.5630813,6500.0,6500.0,22.0,PG/SG,PG/SG,SG
Russell Westbrook,22000763,2021-04-05,14,13.174405,11100.0,11100.0,55.0,PG,PG,PG
Chris Paul,22000768,2021-04-05,5,4.7063203,8300.0,8300.0,32.0,PG,PG,PG
Alec Burks,22000762,2021-04-05,6,5.883517,5500.0,5500.0,19.0,SF,SF,SF
Gary Trent Jr.,22000763,2021-04-05,2,1.767276,6600.0,6600.0,17.0,SG/SF,SG/SF,SF
Moses Brown,22000766,2021-04-05,5,8.330374,7100.0,7100.0,27.0,C,C,C
Killian Hayes,22000766,2021-04-05,3,3.256286,3100.0,3100.0,10.0,PG,PG,PG
Jarrett Culver,22000765,2021-04-05,0,-0.24623528,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Saddiq Bey,22000766,2021-04-05,3,3.7147443,5100.0,5100.0,13.0,SF/PF,SF/PF,SF
Robin Lopez,22000763,2021-04-05,1,2.0519977,4500.0,4500.0,10.0,C,C,C
Keldon Johnson,22000767,2021-04-05,10,10.09173,5500.0,5500.0,17.0,PF,PF,PF
Dorian Finney-Smith,22000764,2021-04-05,6,4.471084,4900.0,4900.0,10.0,SF/PF,SF/PF,SF
Deni Avdija,22000763,2021-04-05,10,7.0281773,4800.0,4800.0,10.0,SF/PF,SF/PF,SF
Sterling Brown,22000768,2021-04-05,3,3.6628594,4600.0,4600.0,10.0,SG/SF,SG/SF,SG
Luka Doncic,22000764,2021-04-05,9,8.111916,10800.0,10800.0,54.0,PG/SF,PG/SF,PG
Deandre Ayton,22000768,2021-04-05,11,13.320972,6700.0,6700.0,25.0,C,C,C
Julius Randle,22000762,2021-04-05,15,13.007667,9600.0,9600.0,47.0,PF/C,PF/C,PF
