player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
LeBron James,22000187,2021-01-15,21,22.802359,9700.0,9700.0,48.0,PG/SF,PG/SF,SF
Brook Lopez,22000182,2021-01-15,11,12.490824,5600.0,5600.0,16.0,C,C,C
RJ Barrett,22000181,2021-01-15,20,19.197197,7000.0,7000.0,26.0,SG/SF,SG/SF,SF
Luguentz Dort,22000184,2021-01-15,21,21.000326,4100.0,4100.0,15.0,SG/SF,SG/SF,SF
Payton Pritchard,22000180,2021-01-15,16,13.2592745,4700.0,4700.0,13.0,PG,PG,PG
Kyle Kuzma,22000187,2021-01-15,11,11.737972,5200.0,5200.0,11.0,SF/PF,SF/PF,PF
Mike Conley,22000186,2021-01-15,15,15.754552,6900.0,6900.0,24.0,PG,PG,PG
Derrick Favors,22000186,2021-01-15,2,2.877389,4100.0,4100.0,10.0,C,C,C
Nickeil Alexander-Walker,22000187,2021-01-15,12,11.749188,4400.0,4400.0,15.0,PG/SG,PG/SG,PG
Zion Williamson,22000187,2021-01-15,21,16.97997,7900.0,7900.0,35.0,PF/C,PF/C,PF
Mitchell Robinson,22000181,2021-01-15,5,5.0095024,6300.0,6300.0,21.0,C,C,C
James Johnson,22000182,2021-01-15,13,11.258935,4600.0,4600.0,11.0,PF,PF,SF
Coby White,22000184,2021-01-15,22,21.121357,7400.0,7400.0,27.0,PG/SG,PG/SG,PG
Amir Coffey,22000188,2021-01-15,5,5.1030445,3000.0,3000.0,10.0,SF,SF,SF
Dejounte Murray,22000189,2021-01-16,18,19.049837,7800.0,7800.0,30.0,PG,PG,PG
Goran Dragic,22000192,2021-01-16,12,13.856093,5700.0,5700.0,19.0,PG,PG,PG
Xavier Tillman,22000193,2021-01-16,15,11.520471,3300.0,3300.0,10.0,PF/C,PF/C,PF
Jonas Valanciunas,22000193,2021-01-16,9,10.535222,7000.0,7000.0,27.0,C,C,C
Ja Morant,22000193,2021-01-16,17,13.780701,7600.0,7600.0,39.0,PG,PG,PG
Gabe Vincent,22000192,2021-01-16,4,5.673966,5000.0,5000.0,12.0,PG/SG,PG/SG,PG
De'Anthony Melton,22000193,2021-01-16,4,5.576355,4400.0,4400.0,11.0,PG/SG,PG/SG,PG
Fred VanVleet,22000191,2021-01-16,15,13.103827,8000.0,8000.0,34.0,PG/SG,PG/SG,SG
Devonte' Graham,22000191,2021-01-16,20,16.59231,6000.0,6000.0,20.0,PG,PG,PG
Norman Powell,22000191,2021-01-16,24,19.818047,4500.0,4500.0,10.0,SG/SF,SG/SF,SF
LaMarcus Aldridge,22000189,2021-01-16,4,4.1308064,6800.0,6800.0,23.0,PF/C,PF/C,C
Rudy Gay,22000189,2021-01-16,5,7.2996974,4900.0,4900.0,16.0,PF,PF,PF
Bismack Biyombo,22000191,2021-01-16,6,7.4415474,4000.0,4000.0,11.0,C,C,C
Patty Mills,22000189,2021-01-16,11,13.444293,5200.0,5200.0,11.0,PG/SG,PG/SG,SG
Lonnie Walker IV,22000189,2021-01-16,8,8.216506,5400.0,5400.0,14.0,SG/SF,SG/SF,SG
Rodney Hood,22000195,2021-01-16,3,4.070879,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Ben Simmons,22000193,2021-01-16,11,11.214479,8400.0,8400.0,34.0,PG/SF,PG/SF,PG
Derrick Rose,22000192,2021-01-16,23,16.839912,5200.0,5200.0,19.0,PG,PG,PG
Isaiah Stewart,22000192,2021-01-16,10,10.066509,3100.0,3100.0,10.0,C,C,C
Joe Harris,22000190,2021-01-16,17,15.9103775,5700.0,5700.0,19.0,SG/SF,SG/SF,SG
Sekou Doumbouya,22000192,2021-01-16,6,5.986166,3000.0,3000.0,10.0,PF,PF,PF
Keldon Johnson,22000189,2021-01-16,11,11.586689,6700.0,6700.0,23.0,SF/PF,SF/PF,PF
James Ennis III,22000190,2021-01-16,2,3.486752,3200.0,3200.0,10.0,SF,SF,SF
Derrick Jones Jr.,22000195,2021-01-16,10,10.565738,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
Rodions Kurucs,22000189,2021-01-16,2,4.575549,3000.0,3000.0,10.0,PF,PF,SF
CJ McCollum,22000195,2021-01-16,16,17.13623,8300.0,8300.0,38.0,PG/SG,PG/SG,SG
Jeff Green,22000190,2021-01-16,10,8.508565,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Deividas Sirvydis,22000192,2021-01-16,0,0.47125363,3000.0,3000.0,10.0,SG,SG,SF
Timothe Luwawu-Cabarrot,22000190,2021-01-16,3,2.9344714,3800.0,3800.0,10.0,SF/PF,SF/PF,SF
Devin Vassell,22000189,2021-01-16,9,8.439814,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Carmelo Anthony,22000195,2021-01-16,11,10.155167,4300.0,4300.0,17.0,PF,PF,PF
Saben Lee,22000192,2021-01-16,0,2.4383638,3000.0,3000.0,10.0,PG,PG,PG
Tony Bradley,22000193,2021-01-16,2,3.6339126,3000.0,3000.0,10.0,C,C,C
Matisse Thybulle,22000193,2021-01-16,8,6.116707,3000.0,3000.0,10.0,SF,SF,SF
De'Andre Hunter,22000195,2021-01-16,15,18.497015,6200.0,6200.0,22.0,SF/PF,SF/PF,SF
Cole Anthony,22000190,2021-01-16,16,13.117265,5900.0,5900.0,15.0,PG,PG,PG
Rajon Rondo,22000195,2021-01-16,0,1.856617,3000.0,3000.0,13.0,PG,PG,PG
Aaron Gordon,22000190,2021-01-16,11,7.611969,7400.0,7400.0,26.0,PF,PF,PF
Kevin Huerter,22000195,2021-01-16,13,11.558274,5100.0,5100.0,16.0,SG/SF,SG/SF,SF
Ben McLemore,22000189,2021-01-16,21,15.409539,3600.0,3600.0,10.0,SG,SG,SG
James Harden,22000190,2021-01-16,32,29.808744,10600.0,10600.0,51.0,PG/SG,PG/SG,SG
John Collins,22000195,2021-01-16,8,10.437224,7100.0,7100.0,30.0,PF/C,PF/C,PF
Malik Monk,22000191,2021-01-16,2,5.24324,3000.0,3000.0,10.0,SG,SG,SG
Reggie Perry,22000190,2021-01-16,4,5.3862395,3000.0,3000.0,10.0,C,C,C
Gary Clark,22000190,2021-01-16,10,9.910266,3100.0,3100.0,10.0,PF/C,PF/C,PF
Jae'Sean Tate,22000189,2021-01-16,7,5.649802,4700.0,4700.0,12.0,PF,PF,PG
Chris Silva,22000192,2021-01-16,3,5.2769556,3400.0,3400.0,10.0,C,C,C
Tobias Harris,22000193,2021-01-16,21,22.00125,7500.0,7500.0,29.0,SF/PF,SF/PF,PF
Jordan Bone,22000190,2021-01-16,0,2.2294855,3000.0,3000.0,10.0,PG,PG,PG
Tyus Jones,22000193,2021-01-16,6,6.5652266,5800.0,5800.0,18.0,PG,PG,PG
Wayne Ellington,22000192,2021-01-16,9,11.241073,3300.0,3300.0,10.0,SG,SG,SG
Saddiq Bey,22000192,2021-01-16,5,6.730953,4200.0,4200.0,10.0,SF/PF,SF/PF,SF
Khem Birch,22000190,2021-01-16,9,9.777798,4100.0,4100.0,10.0,C,C,C
Anfernee Simons,22000195,2021-01-16,0,1.0235307,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Terry Rozier,22000191,2021-01-16,24,22.171902,6600.0,6600.0,23.0,PG/SG,PG/SG,SG
Max Strus,22000192,2021-01-16,0,1.653476,3300.0,3300.0,10.0,SG,SG,SG
Yuta Watanabe,22000191,2021-01-16,0,0.62886643,3100.0,3100.0,10.0,SF,SF,PF
Kyle Anderson,22000193,2021-01-16,11,13.622455,6000.0,6000.0,21.0,SF/PF,SF/PF,SF
Dwayne Bacon,22000190,2021-01-16,10,7.996301,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Bruce Brown,22000190,2021-01-16,7,6.4837255,4000.0,4000.0,12.0,PG/SG,PG/SG,SG
Miles Bridges,22000191,2021-01-16,10,10.928154,4500.0,4500.0,15.0,SF/PF,SF/PF,SF
Tony Snell,22000195,2021-01-16,3,3.6539073,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Andre Iguodala,22000192,2021-01-16,0,0.54964834,3800.0,3800.0,10.0,SF/PF,SF/PF,SF
Kelly Olynyk,22000192,2021-01-16,3,6.6076937,6100.0,6100.0,21.0,PF/C,PF/C,PF
Josh Jackson,22000192,2021-01-16,8,11.115279,4200.0,4200.0,14.0,SG/SF,SG/SF,SG
Malachi Flynn,22000191,2021-01-16,5,4.8047166,3300.0,3300.0,10.0,PG,PG,PG
Jerami Grant,22000192,2021-01-16,24,24.008972,7400.0,7400.0,31.0,SF/PF,SF/PF,SF
Svi Mykhailiuk,22000192,2021-01-16,3,4.5623174,3500.0,3500.0,10.0,SG,SG,SG
Damian Lillard,22000195,2021-01-16,36,34.53192,9200.0,9200.0,45.0,PG,PG,PG
Precious Achiuwa,22000192,2021-01-16,5,4.885277,4700.0,4700.0,15.0,PF/C,PF/C,PF
Kendrick Nunn,22000192,2021-01-16,7,6.7722945,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Duncan Robinson,22000192,2021-01-16,22,12.073584,5400.0,5400.0,16.0,SG,SG,SG
Kyle Lowry,22000191,2021-01-16,19,20.177126,7700.0,7700.0,31.0,PG,PG,PG
Chris Boucher,22000191,2021-01-16,20,15.796062,6900.0,6900.0,25.0,PF/C,PF/C,C
Caleb Martin,22000191,2021-01-16,1,2.2336547,3500.0,3500.0,10.0,SG/SF,SG/SF,SG
Terrence Ross,22000190,2021-01-16,23,16.72538,6400.0,6400.0,19.0,SG/SF,SG/SF,SG
KZ Okpala,22000192,2021-01-16,16,13.7433815,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Mason Plumlee,22000192,2021-01-16,9,9.465613,5000.0,5000.0,19.0,C,C,C
Landry Shamet,22000190,2021-01-16,5,5.4108663,3300.0,3300.0,10.0,SG,SG,SG
Isaiah Joe,22000193,2021-01-16,6,6.1498237,4100.0,4100.0,11.0,SG,SG,SG
Aron Baynes,22000191,2021-01-16,0,0.3556623,3100.0,3100.0,10.0,C,C,C
OG Anunoby,22000191,2021-01-16,18,18.156471,5500.0,5500.0,19.0,SF/PF,SF/PF,SF
Pascal Siakam,22000191,2021-01-16,9,12.797699,8500.0,8500.0,35.0,PF/C,PF/C,PF
David Nwaba,22000189,2021-01-16,7,8.947035,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Tyrese Maxey,22000193,2021-01-16,12,13.307667,5100.0,5100.0,20.0,PG/SG,PG/SG,PG
Stanley Johnson,22000191,2021-01-16,6,5.2735457,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Dillon Brooks,22000193,2021-01-16,11,14.331795,6500.0,6500.0,21.0,SG/SF,SG/SF,SG
Grayson Allen,22000193,2021-01-16,12,9.355233,3900.0,3900.0,11.0,SG/SF,SG/SF,SG
DeAndre Jordan,22000190,2021-01-16,2,2.0285885,4500.0,4500.0,14.0,C,C,C
LaMelo Ball,22000191,2021-01-16,11,14.067239,7900.0,7900.0,30.0,PG,PG,PG
Harry Giles III,22000195,2021-01-16,3,4.495292,3200.0,3200.0,10.0,C,C,C
Blake Griffin,22000192,2021-01-16,15,14.306303,6100.0,6100.0,23.0,PF/C,PF/C,PF
Desmond Bane,22000193,2021-01-16,10,9.900271,3600.0,3600.0,10.0,SG,SG,SG
Clint Capela,22000195,2021-01-16,25,14.819822,6700.0,6700.0,26.0,C,C,C
Dwight Howard,22000193,2021-01-16,8,6.336457,4300.0,4300.0,10.0,C,C,C
Delon Wright,22000192,2021-01-16,8,8.075409,4900.0,4900.0,11.0,PG/SG,PG/SG,SG
DeMar DeRozan,22000189,2021-01-16,24,23.071362,8400.0,8400.0,35.0,SF/PF,SF/PF,SF
Kevin Durant,22000190,2021-01-16,42,36.390133,10000.0,10000.0,48.0,PF,PF,PF
Trae Young,22000195,2021-01-16,26,25.803932,8900.0,8900.0,40.0,PG,PG,PG
Shake Milton,22000193,2021-01-16,28,16.50789,5200.0,5200.0,17.0,PG/SG,PG/SG,SG
Danny Green,22000193,2021-01-16,8,8.544735,5300.0,5300.0,14.0,SF,SF,SF
Robert Covington,22000195,2021-01-16,3,2.2919674,4800.0,4800.0,15.0,PF,PF,PF
Christian Wood,22000189,2021-01-16,24,23.41827,8700.0,8700.0,37.0,C,C,C
Nikola Vucevic,22000190,2021-01-16,34,29.83817,9500.0,9500.0,40.0,C,C,C
Mason Jones,22000189,2021-01-16,24,12.759489,3000.0,3000.0,10.0,SG,SG,SG
Bam Adebayo,22000192,2021-01-16,28,24.041988,8600.0,8600.0,36.0,C,C,C
Gordon Hayward,22000191,2021-01-16,25,27.953465,7800.0,7800.0,32.0,SF/PF,SF/PF,SF
P.J. Tucker,22000189,2021-01-16,4,5.510086,4300.0,4300.0,10.0,PF/C,PF/C,PF
Jakob Poeltl,22000189,2021-01-16,13,11.226773,3200.0,3200.0,10.0,C,C,C
Brandon Goodwin,22000195,2021-01-16,9,8.752684,3400.0,3400.0,11.0,PG/SG,PG/SG,PG
P.J. Washington,22000191,2021-01-16,14,12.263184,6400.0,6400.0,23.0,PF/C,PF/C,PF
Solomon Hill,22000195,2021-01-16,7,5.8733544,3600.0,3600.0,10.0,PF,PF,PF
Gary Trent Jr.,22000195,2021-01-16,18,14.32714,3500.0,3500.0,10.0,SG/SF,SG/SF,SG
Brandon Clarke,22000193,2021-01-16,11,10.797885,6300.0,6300.0,20.0,PF/C,PF/C,PF
Miye Oni,22000200,2021-01-17,0,0.6939748,3000.0,3000.0,10.0,SG,SG,SG
JaMychal Green,22000200,2021-01-17,5,6.702061,4400.0,4400.0,10.0,PF,PF,PF
Austin Rivers,22000196,2021-01-17,0,3.6260247,4500.0,4500.0,10.0,PG/SG,PG/SG,PG
Facundo Campazzo,22000200,2021-01-17,5,3.9727929,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jordan Clarkson,22000200,2021-01-17,23,20.570257,6300.0,6300.0,20.0,PG/SG,PG/SG,SG
Justin Holiday,22000202,2021-01-17,15,15.769321,4600.0,4600.0,12.0,SG/SF,SG/SF,SF
Otto Porter Jr.,22000198,2021-01-17,14,15.32369,5700.0,5700.0,19.0,SF/PF,SF/PF,SF
Chimezie Metu,22000201,2021-01-17,4,5.527137,3300.0,3300.0,10.0,C,C,PF
Josh Green,22000198,2021-01-17,4,5.2779045,3000.0,3000.0,10.0,SF,SF,SF
Marcus Morris Sr.,22000202,2021-01-17,20,13.290876,4000.0,4000.0,10.0,SF/PF,SF/PF,PF
Thaddeus Young,22000198,2021-01-17,15,12.609495,4400.0,4400.0,10.0,PF,PF,PF
Harrison Barnes,22000201,2021-01-17,7,10.76064,6600.0,6600.0,22.0,SF/PF,SF/PF,SF
Bojan Bogdanovic,22000200,2021-01-17,17,12.272061,5500.0,5500.0,14.0,SF/PF,SF/PF,SF
Garrett Temple,22000198,2021-01-17,21,15.677917,4400.0,4400.0,10.0,SG/SF,SG/SF,SG
T.J. McConnell,22000202,2021-01-17,2,3.083138,3700.0,3700.0,11.0,PG,PG,PG
Willie Cauley-Stein,22000198,2021-01-17,10,9.083748,5300.0,5300.0,11.0,C,C,C
Coby White,22000198,2021-01-17,0,10.693863,7700.0,7700.0,27.0,PG/SG,PG/SG,PG
Josh Hart,22000201,2021-01-17,5,5.549045,5100.0,5100.0,15.0,SF,SF,SF
Buddy Hield,22000201,2021-01-17,18,14.9884,6800.0,6800.0,20.0,SG/SF,SG/SF,SG
Patrick Patterson,22000202,2021-01-17,10,9.836613,3000.0,3000.0,10.0,PF/C,PF/C,PF
Boban Marjanovic,22000198,2021-01-17,2,3.2792842,3500.0,3500.0,10.0,C,C,C
Mfiondu Kabengele,22000202,2021-01-17,1,3.9664037,3000.0,3000.0,10.0,PF/C,PF/C,C
Daniel Theis,22000196,2021-01-17,7,3.0403578,5400.0,5400.0,13.0,PF/C,PF/C,PF
Elfrid Payton,22000196,2021-01-17,9,12.104469,6400.0,6400.0,18.0,PG,PG,PG
Marcus Smart,22000196,2021-01-17,10,11.63767,7300.0,7300.0,22.0,PG,PG,PG
Kira Lewis Jr.,22000201,2021-01-17,3,5.4995365,3200.0,3200.0,10.0,PG,PG,PG
Paul Millsap,22000200,2021-01-17,4,5.2331624,4600.0,4600.0,13.0,PF/C,PF/C,PF
Reggie Jackson,22000202,2021-01-17,6,6.9410567,3300.0,3300.0,10.0,PG,PG,PG
Luke Kennard,22000202,2021-01-17,20,15.974624,4100.0,4100.0,11.0,SG/SF,SG/SF,SF
Monte Morris,22000200,2021-01-17,7,6.7149515,4100.0,4100.0,12.0,PG,PG,PG
Tyrell Terry,22000198,2021-01-17,4,5.8148775,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Nicolas Batum,22000202,2021-01-17,10,11.44774,5200.0,5200.0,16.0,SF/PF,SF/PF,PF
Tyler Bey,22000198,2021-01-17,1,2.2951677,3000.0,3000.0,10.0,PF,PF,SF
Jalen Lecque,22000202,2021-01-17,2,2.5558147,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Cory Joseph,22000201,2021-01-17,2,3.585263,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Wes Iwundu,22000198,2021-01-17,9,9.047202,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Aaron Nesmith,22000196,2021-01-17,0,1.0267761,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Ivica Zubac,22000202,2021-01-17,6,5.6351323,3900.0,3900.0,10.0,C,C,C
Will Barton,22000200,2021-01-17,2,6.0784464,6000.0,6000.0,19.0,SG/SF,SG/SF,SF
Kevin Knox II,22000196,2021-01-17,3,5.251943,3800.0,3800.0,10.0,SF/PF,SF/PF,SF
Derrick Favors,22000200,2021-01-17,3,5.039997,3800.0,3800.0,10.0,C,C,C
Paul George,22000202,2021-01-17,20,18.942852,9500.0,9500.0,39.0,SG,SG,SG
Luka Doncic,22000198,2021-01-17,36,28.835087,11200.0,11200.0,54.0,PG,PG,PG
Nikola Jokic,22000200,2021-01-17,35,31.33969,11200.0,11200.0,53.0,C,C,C
PJ Dozier,22000200,2021-01-17,9,8.066628,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Goga Bitadze,22000202,2021-01-17,5,7.171392,3000.0,3000.0,10.0,C,C,C
Nate Hinton,22000198,2021-01-17,0,0.47125363,3000.0,3000.0,10.0,SF,SF,SG
Doug McDermott,22000202,2021-01-17,23,18.811192,4300.0,4300.0,10.0,SF/PF,SF/PF,PF
Patrick Williams,22000198,2021-01-17,5,6.2267632,5200.0,5200.0,10.0,SF/PF,SF/PF,SF
JJ Redick,22000201,2021-01-17,14,11.491441,3900.0,3900.0,10.0,SG/SF,SG/SF,SG
Javonte Green,22000196,2021-01-17,8,7.884361,3400.0,3400.0,10.0,SG,SG,SG
Tyrese Haliburton,22000201,2021-01-17,2,6.3490534,6400.0,6400.0,20.0,PG/SG,PG/SG,SG
Steven Adams,22000201,2021-01-17,12,11.531008,6200.0,6200.0,19.0,C,C,C
Trey Burke,22000198,2021-01-17,5,6.6139617,5300.0,5300.0,11.0,PG/SG,PG/SG,SG
Glenn Robinson III,22000201,2021-01-17,5,4.871693,3000.0,3000.0,10.0,SF,SF,SF
Jeff Teague,22000196,2021-01-17,0,0.09995331,4900.0,4900.0,15.0,PG/SG,PG/SG,SG
Terance Mann,22000202,2021-01-17,2,2.8355055,3500.0,3500.0,11.0,PG/SG,PG/SG,PG
Immanuel Quickley,22000196,2021-01-17,17,9.78593,4100.0,4100.0,12.0,PG,PG,PG
Georges Niang,22000200,2021-01-17,11,8.486623,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Theo Pinson,22000196,2021-01-17,0,0.3852607,3000.0,3000.0,10.0,SG,SG,SF
Obi Toppin,22000196,2021-01-17,12,11.39758,3700.0,3700.0,15.0,PF,PF,PF
Cassius Stanley,22000202,2021-01-17,0,1.1843894,3000.0,3000.0,10.0,SF,SF,SG
Aaron Holiday,22000202,2021-01-17,2,2.6443925,4200.0,4200.0,11.0,PG/SG,PG/SG,SG
Dennis Smith Jr.,22000196,2021-01-17,1,2.9191372,3000.0,3000.0,10.0,PG,PG,PG
Richaun Holmes,22000201,2021-01-17,16,14.225139,6700.0,6700.0,24.0,C,C,C
Kawhi Leonard,22000202,2021-01-17,17,17.536493,9700.0,9700.0,46.0,SF,SF,SF
Jaylen Brown,22000196,2021-01-17,25,24.335308,8900.0,8900.0,40.0,SG/SF,SG/SF,SG
Royce O'Neale,22000200,2021-01-17,8,8.508447,5300.0,5300.0,14.0,SF/PF,SF/PF,PF
Marvin Bagley III,22000201,2021-01-17,26,18.712486,5400.0,5400.0,19.0,PF/C,PF/C,PF
Eric Bledsoe,22000201,2021-01-17,21,19.054049,5500.0,5500.0,17.0,PG/SG,PG/SG,SG
Donovan Mitchell,22000200,2021-01-17,18,17.402243,8500.0,8500.0,33.0,PG/SG,PG/SG,SG
Zion Williamson,22000201,2021-01-17,31,26.786196,8100.0,8100.0,35.0,PF/C,PF/C,PF
Jamal Murray,22000200,2021-01-17,30,31.903196,7400.0,7400.0,28.0,PG,PG,PG
Edmond Sumner,22000202,2021-01-17,9,8.561271,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Julius Randle,22000196,2021-01-17,20,19.791088,9200.0,9200.0,42.0,PF/C,PF/C,PF
Patrick Beverley,22000202,2021-01-17,11,11.677315,4800.0,4800.0,13.0,PG,PG,PG
Rudy Gobert,22000200,2021-01-17,15,13.224896,7900.0,7900.0,31.0,C,C,C
Zach LaVine,22000198,2021-01-17,10,17.91112,9700.0,9700.0,38.0,SG,SG,SG
Wendell Carter Jr.,22000198,2021-01-17,12,11.362226,6400.0,6400.0,20.0,C,C,C
Domantas Sabonis,22000202,2021-01-17,19,17.811766,9800.0,9800.0,47.0,PF/C,PF/C,PF
Lauri Markkanen,22000198,2021-01-17,29,20.349236,6300.0,6300.0,21.0,PF,PF,PF
Amir Coffey,22000202,2021-01-17,2,3.694741,3000.0,3000.0,10.0,SF,SF,SF
Brandon Ingram,22000201,2021-01-17,22,22.626574,8800.0,8800.0,39.0,SF/PF,SF/PF,SF
Daniel Oturu,22000202,2021-01-17,4,4.0306015,3100.0,3100.0,10.0,C,C,C
Daniel Gafford,22000198,2021-01-17,7,7.445399,3100.0,3100.0,10.0,C,C,C
De'Aaron Fox,22000201,2021-01-17,43,35.41553,7900.0,7900.0,29.0,PG,PG,PG
Tristan Thompson,22000196,2021-01-17,3,5.493915,5000.0,5000.0,17.0,C,C,C
Kelan Martin,22000202,2021-01-17,0,0.20828615,3000.0,3000.0,10.0,PF,PF,SG
Ignas Brazdeikis,22000196,2021-01-17,0,0.9877796,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Malcolm Brogdon,22000202,2021-01-17,16,16.887094,8700.0,8700.0,37.0,PG,PG,PG
Gary Harris,22000200,2021-01-17,8,6.1216326,4500.0,4500.0,10.0,SG/SF,SG/SF,SG
Isaiah Hartenstein,22000200,2021-01-17,0,1.0615451,3000.0,3000.0,10.0,C,C,PF
Jaxson Hayes,22000201,2021-01-17,11,10.409087,3400.0,3400.0,10.0,C,C,C
Tremont Waters,22000196,2021-01-17,3,2.229578,3300.0,3300.0,10.0,PG,PG,PG
Kristaps Porzingis,22000198,2021-01-17,20,13.438447,8400.0,8400.0,24.0,PF/C,PF/C,C
Payton Pritchard,22000196,2021-01-17,3,4.898999,5100.0,5100.0,13.0,PG,PG,PG
Kemba Walker,22000196,2021-01-17,9,8.768963,6100.0,6100.0,25.0,PG,PG,PG
Nerlens Noel,22000196,2021-01-17,5,5.7259808,3700.0,3700.0,11.0,C,C,C
Brian Bowen II,22000202,2021-01-17,3,5.940556,3000.0,3000.0,10.0,SF,SF,SG
Nickeil Alexander-Walker,22000201,2021-01-17,9,6.7460585,4900.0,4900.0,16.0,PG/SG,PG/SG,PG
RJ Barrett,22000196,2021-01-17,19,16.95738,7100.0,7100.0,26.0,SG/SF,SG/SF,SF
Mitchell Robinson,22000196,2021-01-17,8,6.707088,6000.0,6000.0,21.0,C,C,C
James Johnson,22000198,2021-01-17,10,8.2203245,4600.0,4600.0,13.0,PF,PF,SF
Ryan Arcidiacono,22000198,2021-01-17,4,3.9824622,3000.0,3000.0,10.0,PG,PG,SG
Grant Williams,22000196,2021-01-17,3,3.8659256,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
Semi Ojeleye,22000196,2021-01-17,4,4.2745147,4000.0,4000.0,10.0,PF,PF,PF
Mike Conley,22000200,2021-01-17,14,12.209455,7100.0,7100.0,25.0,PG,PG,PG
Precious Achiuwa,22000206,2021-01-18,8,6.599218,4600.0,4600.0,14.0,PF/C,PF/C,PF
Khris Middleton,22000209,2021-01-18,25,25.861013,8000.0,8000.0,34.0,SF,SF,SF
Trey Burke,22000210,2021-01-18,17,13.90975,5600.0,5600.0,11.0,PG/SG,PG/SG,SG
Jerami Grant,22000206,2021-01-18,27,26.548746,8200.0,8200.0,34.0,SF/PF,SF/PF,SF
Kyle Lowry,22000210,2021-01-18,23,21.820387,7700.0,7700.0,31.0,PG,PG,PG
Christian Wood,22000211,2021-01-18,30,25.368523,8900.0,8900.0,37.0,C,C,C
De'Andre Hunter,22000205,2021-01-18,25,18.671135,6100.0,6100.0,,SF/PF,SF/PF,
DeAndre Jordan,22000209,2021-01-18,12,10.632774,4800.0,4800.0,14.0,C,C,C
Kendrick Nunn,22000206,2021-01-18,18,12.459773,3700.0,3700.0,10.0,PG/SG,PG/SG,PG
Cole Anthony,22000203,2021-01-18,6,6.484142,,,,,,
Jarred Vanderbilt,22000205,2021-01-18,8,7.992531,4300.0,4300.0,,PF/C,PF/C,
Solomon Hill,22000205,2021-01-18,0,0.42245018,3300.0,3300.0,,PF,PF,
Nassir Little,22000207,2021-01-18,1,2.035168,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Robert Covington,22000207,2021-01-18,9,10.075604,5300.0,5300.0,15.0,PF,PF,PF
Andre Iguodala,22000206,2021-01-18,4,5.932533,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
Isaiah Stewart,22000206,2021-01-18,0,1.4826653,3500.0,3500.0,10.0,C,C,C
Harry Giles III,22000207,2021-01-18,2,1.2137167,3400.0,3400.0,10.0,C,C,C
Gary Clark,22000203,2021-01-18,0,1.7046506,,,,,,
Bryn Forbes,22000209,2021-01-18,4,3.9202921,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Timothe Luwawu-Cabarrot,22000209,2021-01-18,0,0.3243642,3700.0,3700.0,10.0,SF/PF,SF/PF,SF
Gary Trent Jr.,22000207,2021-01-18,2,5.28945,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Nate Hinton,22000210,2021-01-18,0,0.47125363,3000.0,3000.0,10.0,SF,SF,SG
Lauri Markkanen,22000211,2021-01-18,18,18.774143,6700.0,6700.0,21.0,PF,PF,PF
Aron Baynes,22000210,2021-01-18,0,0.24686627,3000.0,3000.0,10.0,C,C,C
Wes Iwundu,22000210,2021-01-18,0,0.89956474,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Cameron Johnson,22000208,2021-01-18,10,11.292615,,,12.0,,,SF
James Harden,22000209,2021-01-18,34,22.892838,10800.0,10800.0,54.0,PG/SG,PG/SG,SG
Bam Adebayo,22000206,2021-01-18,28,22.13048,8800.0,8800.0,37.0,C,C,C
Jordan McLaughlin,22000205,2021-01-18,4,5.3405514,3300.0,3300.0,,PG,PG,
D'Angelo Russell,22000205,2021-01-18,31,25.407051,8600.0,8600.0,,PG/SG,PG/SG,
Thaddeus Young,22000211,2021-01-18,12,10.69142,3800.0,3800.0,10.0,PF,PF,PF
Chris Boucher,22000210,2021-01-18,21,17.179203,7100.0,7100.0,27.0,PF/C,PF/C,C
Mikal Bridges,22000208,2021-01-18,17,15.554035,,,20.0,,,SF
