date,max_num_of_players_yahoo,best_actual_lineup_yahoo,best_pred_lineup_yahoo,best_actual_score_yahoo,best_pred_score_yahoo,best_actual_cost_yahoo,best_pred_cost_yahoo,is_repeat_yahoo,is_repeat_pred_yahoo,max_num_of_players_fanduel,best_actual_lineup_fanduel,best_pred_lineup_fanduel,best_actual_score_fanduel,best_pred_score_fanduel,best_actual_cost_fanduel,best_pred_cost_fanduel,is_repeat_fanduel,is_repeat_pred_fanduel,max_num_of_players_draftkings,best_actual_lineup_draftkings,best_pred_lineup_draftkings,best_actual_score_draftkings,best_pred_score_draftkings,best_actual_cost_draftkings,best_pred_cost_draftkings,is_repeat_draftkings,is_repeat_pred_draftkings
2024-01-08,125,"['Terry Rozier', 'Derrick White', 'Kris Dunn', 'Nikola Vucevic', 'Lauri Markkanen', 'Jalen Smith', 'Fred VanVleet', 'Nikola Jovic']","['T.J. McConnell', 'Kristaps Porzingis', 'Kyle Kuzma', 'Jalen Williams', 'Bennedict Mathurin', 'Jordan Poole', 'Kevin Durant', 'Ivica Zubac']",335.90000000000003,314.57376624178136,194.0,201.0,0,0,125,"['Norman Powell', 'Alperen Sengun', 'Russell Westbrook', 'Chet Holmgren', 'DeMar DeRozan', 'Andre Jackson Jr.', 'Buddy Hield', 'Terry Rozier', 'Kyle Kuzma']","['Ivica Zubac', 'Landry Shamet', 'DeMar DeRozan', 'Ivica Zubac', 'Jalen Williams', 'Khris Middleton', 'Norman Powell', 'Coby White', 'Kevin Durant']",337.5,355.58165398854766,60000.0,59900.0,0,1,125,"['Isaiah Joe', 'Duncan Robinson', 'Kyle Kuzma', 'Fred VanVleet', 'Isaiah Joe', 'Lauri Markkanen', 'John Collins', 'Terry Rozier']","['Payton Pritchard', 'Alperen Sengun', 'Jrue Holiday', 'Kristaps Porzingis', 'Chet Holmgren', 'Nick Smith Jr.', 'Isaiah Joe', 'Ivica Zubac']",309.25,285.0838807988912,49700.0,49000.0,1,0
2024-01-09,109,"['Domantas Sabonis', 'Ibou Badji', 'Bojan Bogdanovic', 'Karl-Anthony Towns', 'Keegan Murray', 'Luke Kennard', 'LeBron James', 'John Konchar']","['Domantas Sabonis', 'Keegan Murray', 'Jalen Suggs', 'Karl-Anthony Towns', 'Taurean Prince', 'Thaddeus Young', 'Christian Wood', ""De'Aaron Fox""]",336.0,307.8829155014828,198.0,187.0,0,0,109,"['Ziaire Williams', 'Desmond Bane', 'Jaden Ivey', 'Ibou Badji', 'Xavier Tillman', 'Pascal Siakam', 'Anthony Davis', 'Domantas Sabonis', 'Donte DiVincenzo']","['LeBron James', 'Thaddeus Young', 'RJ Barrett', 'Jaden Ivey', 'Precious Achiuwa', 'Malachi Flynn', 'Anthony Davis', 'Luka Doncic', 'Goga Bitadze']",363.5,317.0490641370416,59400.0,59400.0,0,0,109,"['Moritz Wagner', 'Matisse Thybulle', 'Thaddeus Young', 'Anthony Davis', 'Bojan Bogdanovic', 'Domantas Sabonis', 'Naz Reid', 'Shaedon Sharpe']","['LeBron James', 'Scottie Barnes', 'Joe Harris', 'Kevin Huerter', 'Domantas Sabonis', 'Karl-Anthony Towns', 'John Konchar', 'Thaddeus Young']",309.5,287.12661277502775,49800.0,49600.0,0,0
2024-01-10,215,"['Zach LaVine', 'Tre Jones', 'Onyeka Okongwu', 'Tyrese Maxey', 'Coby White', 'Jalen Duren', 'Paul George', 'Kyle Anderson']","['Keldon Johnson', 'Kentavious Caldwell-Pope', 'Coby White', 'Lauri Markkanen', 'Jalen Johnson', 'Naz Reid', 'Jordan Poole', 'Jonas Valanciunas']",364.5,321.98315234687175,193.0,190.0,0,0,215,"['Trae Young', 'Paul George', 'Moses Moody', 'Jaden Ivey', 'Karl-Anthony Towns', 'Chet Holmgren', 'Jordan Poole', 'Sam Hauser', 'Bruce Brown']","['CJ McCollum', 'Jabari Smith Jr.', 'Jordan Poole', 'Herbert Jones', 'Alex Len', 'Naji Marshall', 'Zach LaVine', 'Tobias Harris', 'Paul George']",374.90000000000003,347.86708517335353,59900.0,54700.0,0,0,215,"['Zach LaVine', 'Gary Trent Jr.', 'Cam Whitmore', 'Ivica Zubac', 'Zach LaVine', 'Jalen Johnson', 'Karl-Anthony Towns', 'Tobias Harris']","['Malaki Branham', 'Jordan Clarkson', 'Tobias Harris', 'Jalen Williams', 'Kelly Olynyk', 'Dominick Barlow', 'Miles Bridges', 'Kawhi Leonard']",368.5,282.4911408070475,49800.0,49900.0,1,0
2024-01-11,116,"['Donovan Mitchell', 'Donovan Mitchell', 'Giannis Antetokounmpo', 'Lonnie Walker IV', 'Donovan Mitchell', 'Jalen Brunson', 'Giannis Antetokounmpo', 'Damian Lillard']","['Kyrie Irving', 'Jarrett Allen', 'Brook Lopez', 'Jerami Grant', 'Shai Gilgeous-Alexander', 'Cam Thomas', 'Anthony Davis', 'Bobby Portis']",425.8,321.3363689403981,,,3,0,116,"['Giannis Antetokounmpo', 'Devin Booker', 'Kyrie Irving', 'OG Anunoby', 'Josh Giddey', 'Donovan Mitchell', 'Julius Randle', 'Mikal Bridges', 'Julius Randle']","['Jarrett Allen', 'Anthony Davis', 'Julius Randle', 'Bobby Portis', 'Jalen Brunson', 'Devin Booker', 'Kyrie Irving', 'Donovan Mitchell', 'Bradley Beal']",445.3999999999999,423.10937867630275,,,1,0,116,"['Mikal Bridges', 'Devin Booker', 'Tim Hardaway Jr.', 'Julius Randle', 'Kyrie Irving', 'Jalen Brunson', 'Giannis Antetokounmpo', 'Julius Randle']","['Kyrie Irving', 'Tim Hardaway Jr.', 'Shai Gilgeous-Alexander', 'Giannis Antetokounmpo', 'Julius Randle', 'Mikal Bridges', 'Brook Lopez', 'Giannis Antetokounmpo']",393.75,355.3149827197194,,,1,1
2024-01-12,238,"['Daniel Theis', 'Victor Wembanyama', 'Kevin Knox II', 'Stephen Curry', 'Jalen Green', 'Fred VanVleet', 'Klay Thompson', 'Nikola Jovic']","['RJ Barrett', 'LaMelo Ball', 'Jontay Porter', 'Jonathan Kuminga', 'Jalen Green', 'Amir Coffey', 'Karl-Anthony Towns', 'Stephen Curry']",327.5,285.4855077430606,189.0,197.0,0,0,238,"['Jabari Walker', 'Xavier Tillman', 'Isaiah Jackson', 'Brandon Ingram', 'Fred VanVleet', 'Tre Jones', 'Jaden Ivey', 'DeMar DeRozan', 'Bam Adebayo']","['Zach LaVine', 'Ochai Agbaji', 'Anthony Edwards', 'Danuel House Jr.', 'Stephen Curry', 'Kelly Olynyk', 'Tobias Harris', 'Coby White', 'Kawhi Leonard']",351.59999999999997,323.27426101025196,60000.0,59000.0,0,0,238,"['Buddy Hield', 'Dominick Barlow', 'Rudy Gobert', 'Nikola Jokic', 'Nathan Mensah', 'Obi Toppin', 'Saddiq Bey', 'Tobias Harris']","['Jabari Walker', 'Jonathan Kuminga', 'DeMar DeRozan', 'Cedi Osman', 'DeMar DeRozan', 'Fred VanVleet', 'Bruce Brown', 'Zion Williamson']",290.75,288.98007894679904,48400.0,49900.0,0,1
2024-01-13,163,"['Shai Gilgeous-Alexander', 'Keldon Johnson', 'OG Anunoby', 'Naji Marshall', 'Skylar Mays', 'Isaiah Hartenstein', 'Saddiq Bey', 'Vince Williams Jr.']","['Jaylen Brown', 'Jonas Valanciunas', 'John Collins', 'Jarred Vanderbilt', 'Alperen Sengun', ""D'Angelo Russell"", 'Lauri Markkanen', 'Donte DiVincenzo']",303.9,306.08134637419136,182.0,197.0,0,0,163,"['Sandro Mamukelashvili', 'Kevon Looney', 'Shai Gilgeous-Alexander', 'Paolo Banchero', 'Khris Middleton', 'Trae Young', 'Miles McBride', 'Tre Jones', 'Alex Caruso']","['Jordan Clarkson', 'Anthony Davis', 'Jonathan Kuminga', 'Vince Williams Jr.', 'Lauri Markkanen', 'Malachi Flynn', 'Julius Randle', 'Delon Wright', 'Brandin Podziemski']",375.0,339.99371908698225,60000.0,58400.0,0,0,163,"['Dominick Barlow', 'Ayo Dosunmu', 'Giannis Antetokounmpo', 'Vince Williams Jr.', 'Dyson Daniels', 'Jordan Hawkins', 'Lauri Markkanen', 'Brandin Podziemski']","['Khris Middleton', 'Nikola Vucevic', 'Isaiah Hartenstein', 'Patrick Baldwin Jr.', 'Kristaps Porzingis', 'Jordan Hawkins', 'Deni Avdija', 'Collin Sexton']",319.25,304.06731566786766,49100.0,49100.0,0,0
2024-01-14,96,"['Malik Monk', 'Giannis Antetokounmpo', 'Scoot Henderson', 'Brook Lopez', 'Grayson Allen', 'Michael Porter Jr.', 'Nikola Jovic', 'Kevin Huerter']","['Michael Porter Jr.', 'Domantas Sabonis', 'Mike Conley', 'Anfernee Simons', 'Michael Porter Jr.', 'Norman Powell', 'Grayson Allen', 'Malik Beasley']",349.40000000000003,298.50777011532335,187.0,182.0,0,1,96,"['Brook Lopez', 'Devin Booker', 'Michael Porter Jr.', 'Terry Rozier', 'Tyler Herro', 'Rudy Gobert', 'Anthony Edwards', 'LaMelo Ball', ""De'Aaron Fox""]","['Kyle Anderson', 'Rudy Gobert', 'Devin Booker', 'Bruce Brown', 'Malik Monk', 'Jaden McDaniels', 'Kawhi Leonard', 'James Harden', 'Anthony Edwards']",415.8,353.850644236803,,,0,0,96,"['LaMelo Ball', 'Nikola Jokic', ""De'Aaron Fox"", 'Duncan Robinson', 'Giannis Antetokounmpo', 'Nikola Jokic', 'Anthony Edwards', 'Scoot Henderson']","['Anthony Edwards', 'Giannis Antetokounmpo', 'Nikola Jokic', 'Jamal Murray', 'Devin Booker', 'LaMelo Ball', 'Malik Monk', ""De'Aaron Fox""]",420.5,399.1705312691629,,,1,0
2024-01-15,228,"['Andre Drummond', 'Nic Claxton', 'Tyus Jones', 'Donovan Mitchell', 'Tim Hardaway Jr.', 'Grant Williams', 'RJ Barrett', 'Jalen Johnson']","['Lauri Markkanen', 'Tyus Jones', 'Alec Burks', 'Clint Capela', 'Mikal Bridges', 'Zion Williamson', 'Nic Claxton', 'Julian Champagnie']",326.7,286.70652982871985,198.0,193.0,0,0,228,"['Jaren Jackson Jr.', 'Joel Embiid', 'Joel Embiid', 'Lauri Markkanen', ""Jae'Sean Tate"", 'Jabari Smith Jr.', 'Tyus Jones', 'Austin Reaves', 'Donovan Mitchell']","['Chuma Okeke', 'Stephen Curry', 'Chet Holmgren', 'Collin Sexton', 'Jrue Holiday', 'Trae Young', 'Anthony Davis', 'Alperen Sengun', 'Chet Holmgren']",373.1000000000001,379.3843971608207,,,1,1,228,"['Stephen Curry', 'Jalen Smith', 'Alec Burks', 'Zion Williamson', 'Victor Wembanyama', 'Jrue Holiday', 'Kyrie Irving', 'Tim Hardaway Jr.']","['CJ McCollum', 'Jimmy Butler', 'Tyler Herro', ""Royce O'Neale"", 'Joel Embiid', 'Isaiah Stewart', 'Jaren Jackson Jr.', 'Anthony Davis']",359.75,329.0452338345349,,,0,0
2024-01-16,57,"['Russell Westbrook', 'Isaiah Joe', 'Jamal Murray', 'Grayson Allen', 'Nikola Jokic', 'Daniel Theis', 'Josh Giddey', 'Paul George']","['Paul George', 'Domantas Sabonis', 'Patrick Beverley', 'Isaiah Joe', 'Aaron Wiggins', ""De'Aaron Fox"", 'Grayson Allen', 'Jusuf Nurkic']",306.3,306.5847982369363,199.0,195.0,0,0,57,"['Tyrese Maxey', 'Isaiah Joe', 'Mason Plumlee', 'Peyton Watson', 'Nikola Jokic', 'Tobias Harris', 'Jamal Murray', 'Grayson Allen', 'Grayson Allen']","['Paul George', 'Michael Porter Jr.', 'Grayson Allen', 'Isaiah Joe', 'Kevin Durant', 'James Harden', 'Daniel Theis', 'Reggie Jackson', 'Devin Booker']",367.3,315.67232714518906,60000.0,60000.0,1,0,57,"['Keegan Murray', 'Tobias Harris', 'Malik Monk', 'Norman Powell', 'Grayson Allen', 'Grayson Allen', 'Isaiah Joe', 'Jusuf Nurkic']","['Jusuf Nurkic', 'Domantas Sabonis', 'Kevin Durant', 'Amir Coffey', 'Peyton Watson', 'Paul George', 'Vasilije Micic', 'Sasha Vezenkov']",282.75,249.2138967718929,48700.0,49700.0,1,0
2024-01-17,205,"['Devin Vassell', 'Rudy Gobert', 'Duop Reath', 'Jarrett Allen', 'Jabari Smith Jr.', 'Jerami Grant', 'Brandon Ingram', 'RJ Barrett']","['Isaiah Hartenstein', 'Anfernee Simons', 'Brandon Ingram', 'Jalen Johnson', 'Josh Hart', 'Alperen Sengun', 'Sam Merrill', 'Luke Kornet']",309.0,275.7647575024515,194.0,190.0,0,0,205,"['Cole Anthony', 'Nic Claxton', 'Alec Burks', 'Alperen Sengun', 'Chuma Okeke', 'Nick Richards', 'Jeremy Sochan', 'Luka Doncic', 'Jimmy Butler']","['Gary Trent Jr.', 'Isaiah Stewart', 'Luka Doncic', 'Jrue Holiday', 'Jerami Grant', 'RJ Barrett', 'CJ McCollum', 'Maxi Kleber', 'Brandon Ingram']",329.1,333.05376725383104,59800.0,59800.0,0,0,205,"['Nikola Jovic', 'Goga Bitadze', 'Caleb Martin', 'Josh Hart', 'Gary Trent Jr.', 'Donovan Mitchell', 'Georges Niang', 'Anthony Davis']","['Luke Kornet', 'Fred VanVleet', 'Julius Randle', 'Jaden Ivey', 'Jontay Porter', 'Caleb Martin', 'Cameron Johnson', 'Goga Bitadze']",297.0,264.9585708323866,47700.0,47400.0,0,0
2024-01-18,99,"['Jalen Brunson', 'Jalen Smith', 'Obi Toppin', 'Josh Giddey', 'Shai Gilgeous-Alexander', 'Nikola Vucevic', 'Bruce Brown', 'Vince Williams Jr.']","['Scottie Barnes', 'Rudy Gobert', 'Collin Sexton', 'Marvin Bagley III', 'Bennedict Mathurin', 'Nikola Vucevic', 'Tyus Jones', 'Jalen Williams']",340.59999999999997,363.6255695261061,197.0,193.0,0,0,99,"['Marvin Bagley III', 'Jordan Clarkson', 'Nikola Vucevic', 'Scottie Barnes', 'Jalen Williams', 'Ben Sheppard', 'Rudy Gobert', 'DeMar DeRozan', 'Mike Conley']","['Tyus Jones', 'Marvin Bagley III', 'Lauri Markkanen', 'Jaden McDaniels', 'Bennedict Mathurin', 'Julius Randle', 'Josh Giddey', 'Marvin Bagley III', 'Jordan Clarkson']",404.4,322.0210982672871,57500.0,56100.0,0,1,99,"['Nikola Vucevic', 'John Collins', 'Nikola Vucevic', 'Nikola Vucevic', 'Jordan Poole', 'Buddy Hield', 'Jalen Smith', 'Marvin Bagley III']","['Marvin Bagley III', 'Rudy Gobert', 'Aaron Wiggins', 'Coby White', 'Jalen Williams', 'Scottie Barnes', 'DeMar DeRozan', 'Corey Kispert']",359.75,296.27186646685004,49500.0,48400.0,2,0
2024-01-19,152,"[""D'Angelo Russell"", 'Jerami Grant', 'Dennis Smith Jr.', 'Jamal Murray', 'Derrick White', 'Jusuf Nurkic', 'Jalen Suggs', 'Dejounte Murray']","['Devin Vassell', 'Kevin Durant', 'Myles Turner', 'Tre Jones', 'Grayson Allen', 'Dominick Barlow', 'Jamal Murray', 'Caleb Martin']",318.1,292.3682659439743,199.0,191.0,0,0,152,"['Aaron Nesmith', 'Jerami Grant', 'Devin Booker', 'Myles Turner', 'Onyeka Okongwu', 'Tyrese Maxey', 'Cam Thomas', 'Spencer Dinwiddie', 'Brandon Miller']","['Cameron Johnson', 'Kelly Oubre Jr.', 'Cody Martin', 'Tyrese Maxey', 'Devin Vassell', 'Eric Gordon', 'Dorian Finney-Smith', 'Anthony Davis', 'Zion Williamson']",383.90000000000003,282.5644722703844,58100.0,58400.0,0,0,152,"['Max Christie', 'Jimmy Butler', 'Myles Turner', 'Cody Martin', 'Jerami Grant', 'Joel Embiid', 'Patty Mills', ""D'Angelo Russell""]","['Jimmy Butler', 'Jerami Grant', 'Taurean Prince', 'Grayson Allen', 'Anthony Davis', 'Jalen Johnson', 'Dyson Daniels', 'Cody Martin']",285.75,247.80028480291367,49300.0,50000.0,0,0
2024-01-20,172,"['DeMar DeRozan', 'Jaren Jackson Jr.', 'OG Anunoby', 'Rudy Gobert', 'Karl-Anthony Towns', 'Jeremy Sochan', 'Brandon Miller', 'Ayo Dosunmu']","['Jaren Jackson Jr.', 'Walker Kessler', 'Marcus Sasser', 'Victor Wembanyama', 'Brook Lopez', 'Jalen Brunson', 'Josh Hart', 'Kris Dunn']",296.59999999999997,275.41050932183856,200.0,189.0,0,0,172,"['Devin Vassell', 'Brandon Miller', 'Vince Williams Jr.', 'Alperen Sengun', 'Tre Jones', 'Brook Lopez', 'Alec Burks', 'Kyle Kuzma', 'Victor Wembanyama']","['Andre Drummond', 'Shai Gilgeous-Alexander', 'Donovan Mitchell', 'Brandon Miller', 'OG Anunoby', 'Damian Jones', 'Fred VanVleet', 'Jabari Smith Jr.', 'Tobias Harris']",399.19999999999993,325.1730915267021,,59200.0,0,0,172,"['Coby White', 'Julius Randle', 'Dejounte Murray', 'Damian Lillard', 'Victor Wembanyama', 'Dejounte Murray', 'Kyle Kuzma', 'Marcus Sasser']","['Victor Wembanyama', 'Alec Burks', 'Deni Avdija', 'Alperen Sengun', 'Donovan Mitchell', 'Jalen Brunson', 'Karl-Anthony Towns', 'Giannis Antetokounmpo']",350.0,378.8921959679574,,,1,0
2024-01-21,129,"['James Harden', ""D'Angelo Russell"", 'Tyus Jones', 'Dillon Brooks', 'Jerami Grant', 'Devin Booker', 'Kentavious Caldwell-Pope', 'Amen Thompson']","['Daniel Theis', 'Jaylen Brown', 'James Harden', 'Rayan Rupert', 'Bilal Coulibaly', ""D'Angelo Russell"", 'Jarace Walker', 'Nikola Jokic']",331.3,282.1566666293889,186.0,195.0,0,0,129,"['Derrick White', 'Buddy Hield', 'Alperen Sengun', 'Oshae Brissett', 'Russell Westbrook', ""D'Angelo Russell"", 'Jalen Green', 'Bam Adebayo', 'Kristaps Porzingis']","['Payton Pritchard', 'Christian Wood', 'Bradley Beal', 'Nikola Jokic', 'Nikola Jokic', 'Russell Westbrook', 'Kristaps Porzingis', 'Jarace Walker', 'Paolo Banchero']",366.0,371.68884655982254,,,0,1,129,"[""D'Angelo Russell"", 'Cam Thomas', 'Dillon Brooks', 'Kevin Durant', 'Russell Westbrook', 'Devin Booker', 'Mikal Bridges', 'Nikola Jokic']","['Grayson Allen', 'Anthony Davis', 'Pascal Siakam', 'Kevin Durant', 'Tyus Jones', 'James Harden', 'Nikola Jokic', 'Nikola Jokic']",397.5,347.8609091974795,,,0,1
2024-01-22,158,"['Al Horford', 'Luka Doncic', 'Jeremy Sochan', 'David Roddy', 'Scottie Barnes', 'Bogdan Bogdanovic', 'Drew Eubanks', 'Isaiah Stewart']","['JT Thor', 'Brook Lopez', 'Devin Vassell', 'Harrison Barnes', 'Sam Merrill', 'Jayson Tatum', 'Jayson Tatum', 'Craig Porter Jr.']",316.20000000000005,313.97875919751823,199.0,191.0,0,1,158,"['Moritz Wagner', 'Drew Eubanks', 'Malik Monk', 'Giannis Antetokounmpo', 'Coby White', 'Josh Green', 'Miles Bridges', 'Thaddeus Young', 'Joel Embiid']","['Luka Doncic', 'Jrue Holiday', 'Kyle Anderson', 'Luke Kennard', 'Nikola Vucevic', 'Anthony Black', 'Jeremy Sochan', 'Isaiah Stewart', 'Dejounte Murray']",409.19999999999993,334.2640016932041,59600.0,56700.0,0,0,158,"['Andre Jackson Jr.', 'Kevin Knox II', 'Coby White', 'Devin Vassell', 'Isaiah Stewart', 'Drew Eubanks', 'Joel Embiid', 'Khris Middleton']","['Shake Milton', 'Isaiah Stewart', 'Kevin Durant', 'Vince Williams Jr.', 'Jarrett Allen', 'JaVale McGee', 'Luka Doncic', 'Grant Williams']",328.25,282.0955055579543,49900.0,49300.0,0,0
2024-01-23,105,"['OG Anunoby', 'Kawhi Leonard', 'Collin Sexton', 'Brandon Ingram', 'Walker Kessler', 'Jalen Williams', 'Mikal Bridges', 'Matisse Thybulle']","['Mikal Bridges', 'Russell Westbrook', 'Norman Powell', 'Josh Giddey', 'Larry Nance Jr.', 'Shai Gilgeous-Alexander', 'Kawhi Leonard', 'Precious Achiuwa']",298.70000000000005,291.8036716401577,198.0,195.0,0,0,105,"['Christian Wood', 'Kawhi Leonard', 'Herbert Jones', 'Mikal Bridges', 'Cameron Johnson', 'Norman Powell', 'CJ McCollum', 'Collin Sexton', 'Shai Gilgeous-Alexander']","['Kawhi Leonard', 'Andrew Nembhard', 'Scoot Henderson', 'Jamal Murray', 'Collin Sexton', 'Herbert Jones', 'James Harden', 'Reggie Jackson', 'Zion Williamson']",382.40000000000003,331.60108639337113,58400.0,58300.0,0,0,105,"['Norman Powell', 'Jamal Murray', 'Mikal Bridges', 'Keyonte George', 'T.J. McConnell', 'Nikola Jokic', 'Taurean Prince', 'Rui Hachimura']","['Jalen Williams', 'James Harden', 'Herbert Jones', 'CJ McCollum', 'Rui Hachimura', 'Mikal Bridges', 'Jarred Vanderbilt', 'Jonas Valanciunas']",294.75,295.5184211842716,49600.0,48500.0,0,0
2024-01-24,182,"['Chet Holmgren', 'Devin Booker', 'Xavier Tillman', 'Anthony Edwards', 'Marvin Bagley III', 'Malaki Branham', 'Saddiq Bey', 'Brandon Miller']","['Damian Lillard', 'Cody Martin', 'Aaron Wiggins', 'Jonathan Kuminga', 'Georges Niang', 'Giannis Antetokounmpo', 'Bam Adebayo', 'Matisse Thybulle']",312.99999999999994,285.8012293744832,184.0,193.0,0,0,182,"['Bojan Bogdanovic', 'Ish Smith', 'John Konchar', 'Victor Wembanyama', 'Deandre Ayton', 'Anthony Edwards', 'Xavier Tillman', 'Caris LeVert', 'Giannis Antetokounmpo']","['Giannis Antetokounmpo', 'Saddiq Bey', 'Jaden Hardy', 'Aaron Holiday', 'Fred VanVleet', 'Deandre Ayton', 'Victor Wembanyama', 'Anfernee Simons', 'Kevin Knox II']",371.20000000000005,330.6958728335797,58500.0,56000.0,0,0,182,"['Caris LeVert', 'Marvin Bagley III', 'Devin Booker', 'Keita Bates-Diop', 'Aaron Wiggins', 'Fred VanVleet', 'Bradley Beal', 'Kyle Kuzma']","['Jalen Green', 'Bojan Bogdanovic', 'Bam Adebayo', 'Haywood Highsmith', 'David Roddy', 'Aaron Wiggins', 'Bam Adebayo', 'Alperen Sengun']",308.5,303.4846093375236,49300.0,48400.0,0,1
2024-01-25,158,"['DeMar DeRozan', 'Derrick White', 'Lauri Markkanen', 'John Collins', 'Harrison Barnes', 'Andrew Nembhard', 'Nic Claxton', 'Alex Caruso']","['Pascal Siakam', 'Lauri Markkanen', 'Daniel Gafford', 'Nic Claxton', 'Josh Richardson', 'Jarred Vanderbilt', 'Andrew Nembhard', 'Pascal Siakam']",357.4,300.4770118627697,187.0,187.0,0,1,158,"['LeBron James', 'Alex Caruso', 'Paul Reed', 'OG Anunoby', 'Lauri Markkanen', 'Precious Achiuwa', ""D'Angelo Russell"", 'Tyler Herro', 'Harrison Barnes']","['Jonathan Kuminga', 'Anthony Davis', 'Deni Avdija', 'Austin Reaves', 'Nic Claxton', 'Miles McBride', 'Julius Randle', 'OG Anunoby', ""D'Angelo Russell""]",357.00000000000006,330.4895841374993,54900.0,59900.0,0,0,158,"['Austin Reaves', 'OG Anunoby', 'Harrison Barnes', 'Alex Caruso', 'Donte DiVincenzo', 'Lauri Markkanen', 'Corey Kispert', 'Domantas Sabonis']","['Patrick Beverley', 'Nikola Vucevic', 'Lauri Markkanen', 'KJ Martin', 'Pascal Siakam', 'Nicolas Batum', 'Nic Claxton', 'DeMar DeRozan']",309.75,273.08691089227796,47800.0,49500.0,0,0
2024-01-26,179,"['Obi Toppin', 'Jeremy Sochan', 'Paul George', 'Devin Booker', 'Chet Holmgren', 'Anfernee Simons', 'Dereck Lively II', 'Russell Westbrook']","['Jalen Green', 'Victor Wembanyama', 'Nick Richards', 'Jeremy Sochan', 'Deandre Ayton', 'Keldon Johnson', 'Jeremy Sochan', 'Ziaire Williams']",396.09999999999997,323.8026138082147,199.0,182.0,0,1,179,"['Devin Booker', 'Keldon Johnson', 'Jalen Johnson', 'Amen Thompson', 'Thaddeus Young', 'Dennis Schroder', 'Cam Whitmore', 'Cason Wallace', 'Luka Doncic']","['Cam Whitmore', 'Jaren Jackson Jr.', 'Franz Wagner', 'Pascal Siakam', 'Luka Doncic', 'Jalen Green', 'Duop Reath', 'Matisse Thybulle', 'Pascal Siakam']",432.09999999999997,327.56678112074735,55100.0,59100.0,0,1,179,"['Saddiq Bey', 'Jeremy Sochan', 'Luka Doncic', 'Dereck Lively II', 'Larry Nance Jr.', 'Cam Whitmore', 'Luka Doncic', 'Pat Connaughton']","['Cam Whitmore', 'Gradey Dick', 'Garrison Mathews', 'Anfernee Simons', 'Jusuf Nurkic', 'Jarrett Allen', 'Kawhi Leonard', 'James Harden']",388.5,272.06254461593926,50000.0,49200.0,1,0
2024-01-27,209,"['John Collins', 'LeBron James', 'Jarred Vanderbilt', ""D'Angelo Russell"", 'Ish Smith', 'Anthony Edwards', 'Kevin Huerter', 'Nick Richards']","['Andrew Wiggins', 'OG Anunoby', 'Cam Whitmore', 'Stephen Curry', 'Jalen Duren', 'Brook Lopez', 'Paul Reed', 'Damian Lillard']",367.6,304.14667978249486,183.0,197.0,0,0,209,"['Bobby Portis', 'LeBron James', 'Cam Thomas', 'Kelly Oubre Jr.', ""De'Aaron Fox"", 'Anthony Davis', ""D'Angelo Russell"", 'Nick Richards', 'Grant Williams']","['Kawhi Leonard', 'Damian Lillard', 'Jalen Green', 'Miles Bridges', 'Daniel Gafford', 'Terry Rozier', 'Lauri Markkanen', 'Patrick Beverley', 'Giannis Antetokounmpo']",456.00000000000006,373.81586669124664,60000.0,,0,0,209,"['Seth Curry', 'LeBron James', 'Nick Richards', 'Jalen Brunson', 'Anthony Edwards', 'Tyus Jones', 'P.J. Washington', 'Brandon Ingram']","['Anthony Edwards', 'Jamal Murray', 'Collin Sexton', 'Victor Wembanyama', 'Victor Wembanyama', 'Damian Lillard', 'Tim Hardaway Jr.', 'Marvin Bagley III']",377.25,333.694706492126,,,0,1
2024-01-28,105,"['Coby White', 'Josh Giddey', 'Jordan Nwora', 'Jalen Duren', 'Jordan Nwora', 'Trae Young', 'Bruce Brown', 'Saddiq Bey']","['Jalen Johnson', 'Trae Young', 'Moritz Wagner', 'Dennis Schroder', 'Bruce Brown', 'Nikola Vucevic', 'Clint Capela', 'Jontay Porter']",345.90000000000003,296.80611075200136,176.0,194.0,1,0,105,"['Josh Giddey', 'GG Jackson', 'Jalen Duren', 'Scottie Barnes', 'Coby White', 'Clint Capela', 'Saddiq Bey', 'Ayo Dosunmu', 'Jaren Jackson Jr.']","['Aaron Nesmith', 'Jordan Nwora', 'DeMar DeRozan', 'Paolo Banchero', 'Devin Booker', 'Jalen Suggs', 'Trae Young', 'Moritz Wagner', 'Dennis Schroder']",351.50000000000006,333.78344408459964,57900.0,58800.0,0,0,105,"['Jordan Nwora', 'Josh Giddey', 'Jerami Grant', 'Trae Young', 'Jalen Smith', 'Deandre Ayton', 'Jalen Duren', 'GG Jackson']","['Jalen Johnson', 'Jordan Nwora', 'Josh Giddey', 'Jalen Johnson', 'Trae Young', 'Gradey Dick', 'Jalen Duren', 'Bennedict Mathurin']",338.0,307.33058367297053,48100.0,49000.0,0,1
