player_name,game_date,pts,pts_pred
LeBron James,2018-01-26,26.0,27.683826
Lou Williams,2018-01-13,26.0,31.700777
Lou Williams,2018-01-15,31.0,25.241474
Lou Williams,2018-01-17,17.0,20.67689
Lou Williams,2018-01-20,31.0,28.828428
Lou Williams,2018-01-22,20.0,25.690643
Lou Williams,2018-01-24,20.0,27.095003
Lou Williams,2018-01-26,40.0,33.737686
Marc Gasol,2018-01-12,22.000002,14.828952
Marc Gasol,2018-01-19,6.0000005,10.926461
Marc Gasol,2018-01-20,16.0,14.39072
Marc Gasol,2018-01-22,19.0,19.695013
Marc Gasol,2018-01-24,18.0,18.742193
Marc Gasol,2018-01-26,13.0,21.05425
Nikola Jokic,2018-01-10,9.0,13.322676
Nikola Jokic,2018-01-12,14.0,17.612593
Nikola Jokic,2018-01-13,23.0,21.776045
Nikola Jokic,2018-01-16,29.0,21.517681
Nikola Jokic,2018-01-17,18.0,18.641876
Nikola Jokic,2018-01-19,14.0,18.966085
Nikola Jokic,2018-01-22,16.0,18.520817
Nikola Jokic,2018-01-25,18.0,18.00278
Paul George,2018-01-10,13.0,18.837713
Paul George,2018-01-13,17.0,15.672448
Paul George,2018-01-15,18.0,18.351841
Paul George,2018-01-17,13.0,15.661029
Paul George,2018-01-20,36.0,23.482203
Paul George,2018-01-23,28.000002,22.076027
Paul George,2018-01-25,18.0,21.273533
Russell Westbrook,2018-01-09,22.0,25.25557
Russell Westbrook,2018-01-10,38.0,27.759138
Russell Westbrook,2018-01-13,25.0,24.646044
Russell Westbrook,2018-01-15,19.0,19.751307
Russell Westbrook,2018-01-17,19.0,24.654072
Russell Westbrook,2018-01-20,23.0,28.241112
Russell Westbrook,2018-01-23,32.0,32.039192
Russell Westbrook,2018-01-25,46.0,36.85932
Stephen Curry,2018-01-13,24.0,25.58888
Stephen Curry,2018-01-15,23.0,27.942888
Stephen Curry,2018-01-17,30.0,26.430277
Stephen Curry,2018-01-20,19.0,28.715637
Stephen Curry,2018-01-23,32.0,31.390192
Stephen Curry,2018-01-25,25.0,32.155716
Tyreke Evans,2018-01-12,12.0,13.726744
Tyreke Evans,2018-01-17,23.0,19.758516
Tyreke Evans,2018-01-19,14.0,15.943512
Tyreke Evans,2018-01-20,12.0,14.886428
Tyreke Evans,2018-01-22,18.0,18.99692
Victor Oladipo,2018-01-15,28.000002,22.756792
Victor Oladipo,2018-01-18,23.0,23.23878
Victor Oladipo,2018-01-19,25.0,24.053621
Victor Oladipo,2018-01-21,19.0,22.263908
Victor Oladipo,2018-01-24,21.0,19.119967
Victor Oladipo,2018-01-26,25.0,19.650133
Aaron Gordon,2018-01-10,11.0,22.538036
Aaron Gordon,2018-01-16,14.0,20.530064
Aaron Gordon,2018-01-18,17.0,25.134815
Aaron Gordon,2018-01-21,11.0,22.493267
Aaron Gordon,2018-01-23,16.0,17.912207
Aaron Gordon,2018-01-27,22.0,19.359013
Andre Drummond,2018-01-17,25.0,17.29261
Andre Drummond,2018-01-19,13.999999,15.046772
Andre Drummond,2018-01-21,6.9999995,13.248315
Andre Drummond,2018-01-24,30.000002,19.637012
Anthony Davis,2018-01-12,36.0,40.281986
Anthony Davis,2018-01-14,48.0,40.48366
Anthony Davis,2018-01-16,45.0,36.46702
Anthony Davis,2018-01-17,8.0,27.28149
Anthony Davis,2018-01-20,21.0,25.14703
Anthony Davis,2018-01-22,34.0,29.122314
Anthony Davis,2018-01-24,19.0,23.931133
Anthony Davis,2018-01-26,27.0,22.79792
Ben Simmons,2018-01-15,12.0,16.836445
Ben Simmons,2018-01-18,8.0,10.72463
Ben Simmons,2018-01-20,16.0,13.986039
Ben Simmons,2018-01-22,6.0,14.2754135
Ben Simmons,2018-01-24,19.0,19.318628
Ben Simmons,2018-01-26,21.0,20.58111
Blake Griffin,2018-01-11,18.0,18.462738
Blake Griffin,2018-01-13,11.0,14.029406
Blake Griffin,2018-01-15,28.999998,21.348118
Blake Griffin,2018-01-17,20.0,20.661074
Blake Griffin,2018-01-20,25.0,25.85866
Blake Griffin,2018-01-22,32.0,28.937815
Blake Griffin,2018-01-24,23.0,27.48844
Blake Griffin,2018-01-26,14.0,22.78768
Bradley Beal,2018-01-10,23.0,24.809263
Bradley Beal,2018-01-12,30.000002,30.515997
Bradley Beal,2018-01-13,24.0,26.278856
Bradley Beal,2018-01-15,19.0,26.28963
Bradley Beal,2018-01-17,26.0,26.19634
Bradley Beal,2018-01-19,26.0,28.956547
Bradley Beal,2018-01-22,18.0,25.146973
Bradley Beal,2018-01-25,41.0,34.76859
Bradley Beal,2018-01-27,18.0,31.488924
CJ McCollum,2018-01-16,27.0,23.746452
CJ McCollum,2018-01-18,16.0,19.402433
Chris Paul,2018-01-08,24.0,26.494284
Chris Paul,2018-01-10,37.0,30.387915
Chris Paul,2018-01-12,25.0,23.78095
Chris Paul,2018-01-15,19.0,17.488293
Chris Paul,2018-01-18,19.0,25.161812
Chris Paul,2018-01-20,33.0,23.292849
Chris Paul,2018-01-22,16.0,14.938838
Chris Paul,2018-01-24,12.0,17.677351
Chris Paul,2018-01-26,38.0,22.161432
Clint Capela,2018-01-15,14.0,14.955694
Clint Capela,2018-01-18,20.0,16.011827
Clint Capela,2018-01-22,14.0,16.484957
Clint Capela,2018-01-24,15.999999,14.658052
Clint Capela,2018-01-26,8.0,10.709767
Damian Lillard,2018-01-16,31.0,28.226149
Damian Lillard,2018-01-18,26.0,26.189346
Damian Lillard,2018-01-20,31.0,26.651905
Damian Lillard,2018-01-22,25.0,24.180674
Damian Lillard,2018-01-24,31.0,27.579185
Damian Lillard,2018-01-26,29.0,24.8323
DeAndre Jordan,2018-01-10,10.0,11.9977665
DeAndre Jordan,2018-01-11,8.0,8.964383
DeAndre Jordan,2018-01-24,15.0,13.610305
DeAndre Jordan,2018-01-26,15.0,17.204563
DeMar DeRozan,2018-01-09,25.0,34.454296
DeMar DeRozan,2018-01-11,13.0,27.443363
DeMar DeRozan,2018-01-13,42.000004,36.97719
DeMar DeRozan,2018-01-15,24.0,23.732935
DeMar DeRozan,2018-01-17,17.0,25.802168
DeMar DeRozan,2018-01-19,21.000002,23.547266
DeMar DeRozan,2018-01-20,20.000002,23.276237
DeMar DeRozan,2018-01-24,14.0,24.678465
DeMar DeRozan,2018-01-26,19.0,33.10629
DeMarcus Cousins,2018-01-10,29.0,30.623377
DeMarcus Cousins,2018-01-12,24.0,28.294294
DeMarcus Cousins,2018-01-14,14.999999,22.017208
DeMarcus Cousins,2018-01-16,19.0,19.88096
DeMarcus Cousins,2018-01-17,19.0,21.520145
DeMarcus Cousins,2018-01-20,24.0,29.61801
DeMarcus Cousins,2018-01-22,44.0,34.40458
DeMarcus Cousins,2018-01-24,16.0,29.032494
DeMarcus Cousins,2018-01-26,14.999999,23.49743
Dennis Schroder,2018-01-20,18.0,18.364029
Dennis Schroder,2018-01-22,20.0,17.149057
Devin Booker,2018-01-07,26.0,23.860415
Devin Booker,2018-01-12,27.0,27.456099
Devin Booker,2018-01-14,15.0,23.497244
Devin Booker,2018-01-16,43.0,31.974049
Devin Booker,2018-01-19,30.0,27.010818
Devin Booker,2018-01-22,14.0,23.815113
Devin Booker,2018-01-24,19.0,26.701168
Devin Booker,2018-01-26,12.0,18.352354
Donovan Mitchell,2018-01-20,23.0,20.245775
Donovan Mitchell,2018-01-22,13.0,17.733322
Draymond Green,2018-01-08,23.0,16.34624
Draymond Green,2018-01-10,7.0,14.03706
Draymond Green,2018-01-12,21.0,16.964424
Draymond Green,2018-01-13,14.0,14.58508
Draymond Green,2018-01-15,11.0,13.686347
Draymond Green,2018-01-20,21.0,17.305454
Draymond Green,2018-01-23,11.999999,12.674589
Draymond Green,2018-01-25,9.0,10.877951
Draymond Green,2018-01-27,15.0,13.896683
Dwight Howard,2018-01-12,8.0,12.338896
Dwight Howard,2018-01-13,11.0,15.169102
Dwight Howard,2018-01-17,18.0,16.030125
Dwight Howard,2018-01-20,14.0,16.132452
Dwight Howard,2018-01-22,14.0,18.168804
Dwight Howard,2018-01-24,22.000002,19.210423
Dwight Howard,2018-01-26,18.0,21.095354
Dwight Howard,2018-01-27,20.0,18.882141
Eric Bledsoe,2018-01-22,19.0,19.221642
Eric Bledsoe,2018-01-26,14.0,17.570435
Giannis Antetokounmpo,2018-01-08,17.0,24.110039
Giannis Antetokounmpo,2018-01-10,26.0,27.021454
Giannis Antetokounmpo,2018-01-12,23.0,24.229609
Giannis Antetokounmpo,2018-01-14,22.0,25.507376
Giannis Antetokounmpo,2018-01-15,27.0,24.578522
Giannis Antetokounmpo,2018-01-17,22.0,24.531635
Giannis Antetokounmpo,2018-01-26,41.0,33.846725
Hassan Whiteside,2018-01-09,13.0,17.037813
Hassan Whiteside,2018-01-10,16.0,15.263989
Hassan Whiteside,2018-01-14,14.999999,18.019148
Hassan Whiteside,2018-01-15,9.0,18.77175
Hassan Whiteside,2018-01-17,26.999998,22.148811
Hassan Whiteside,2018-01-19,22.0,19.405012
Hassan Whiteside,2018-01-20,10.0,16.10089
Hassan Whiteside,2018-01-22,22.0,17.449808
Hassan Whiteside,2018-01-25,8.0,13.397446
Hassan Whiteside,2018-01-27,6.0,13.279012
James Harden,2018-01-24,25.0,26.444828
James Harden,2018-01-26,23.0,33.18328
Jimmy Butler,2018-01-08,21.0,22.569101
Jimmy Butler,2018-01-10,26.0,22.758757
Jimmy Butler,2018-01-12,13.0,21.107714
Jimmy Butler,2018-01-14,24.0,24.141628
Jimmy Butler,2018-01-16,28.0,27.343632
Jimmy Butler,2018-01-18,23.0,26.73912
Jimmy Butler,2018-01-27,21.0,23.240227
Joel Embiid,2018-01-18,26.0,25.663317
Joel Embiid,2018-01-20,29.0,25.98577
Joel Embiid,2018-01-22,15.000001,16.825438
Joel Embiid,2018-01-24,22.0,23.9905
Joel Embiid,2018-01-26,18.0,21.508406
John Wall,2018-01-10,35.0,29.596218
John Wall,2018-01-12,30.0,30.08753
John Wall,2018-01-13,23.0,27.97203
John Wall,2018-01-15,27.0,19.950375
John Wall,2018-01-17,12.0,18.010582
John Wall,2018-01-19,16.0,20.42769
John Wall,2018-01-22,11.0,21.838686
John Wall,2018-01-25,21.0,24.41449
Jrue Holiday,2018-01-22,12.0,14.934256
Jrue Holiday,2018-01-24,19.0,17.87328
Jrue Holiday,2018-01-26,21.0,19.708256
Karl-Anthony Towns,2018-01-08,19.0,22.200089
Karl-Anthony Towns,2018-01-10,18.0,20.261614
Karl-Anthony Towns,2018-01-12,23.0,23.67001
Karl-Anthony Towns,2018-01-14,20.0,20.09965
Karl-Anthony Towns,2018-01-16,15.0,20.058193
Karl-Anthony Towns,2018-01-18,22.0,20.077549
Karl-Anthony Towns,2018-01-20,22.0,20.456821
Karl-Anthony Towns,2018-01-22,11.0,18.087149
Karl-Anthony Towns,2018-01-24,16.0,20.174774
Karl-Anthony Towns,2018-01-25,31.0,23.873165
Karl-Anthony Towns,2018-01-27,16.0,23.655222
Kemba Walker,2018-01-12,22.0,21.974525
Kemba Walker,2018-01-13,19.0,17.21061
Kemba Walker,2018-01-17,19.0,18.03498
Kemba Walker,2018-01-20,22.0,23.157438
Kemba Walker,2018-01-22,26.0,28.955465
Kemba Walker,2018-01-24,20.0,32.679924
Kemba Walker,2018-01-26,29.0,31.363865
Kemba Walker,2018-01-27,29.999998,30.577385
Kevin Durant,2018-01-13,25.0,29.164162
Kevin Durant,2018-01-15,32.0,31.038595
Kevin Durant,2018-01-17,19.0,21.985586
Kevin Durant,2018-01-20,26.0,24.003904
Kevin Durant,2018-01-23,14.000001,20.514624
Kevin Durant,2018-01-25,28.000002,23.623352
Kevin Durant,2018-01-27,20.0,29.238684
Kevin Love,2018-01-20,0.0,8.480279
Kris Dunn,2018-01-08,19.0,21.764006
Kris Dunn,2018-01-10,9.0,17.81747
Kris Dunn,2018-01-13,18.0,12.826345
Kris Dunn,2018-01-15,6.0,10.788633
Kris Dunn,2018-01-17,16.0,16.493746
Kristaps Porzingis,2018-01-10,24.0,24.9779
Kristaps Porzingis,2018-01-12,17.0,21.246252
Kristaps Porzingis,2018-01-14,25.0,25.776764
Kristaps Porzingis,2018-01-15,26.0,23.777672
Kristaps Porzingis,2018-01-17,21.0,22.322832
Kristaps Porzingis,2018-01-19,18.0,22.445156
Kristaps Porzingis,2018-01-21,17.0,21.018873
Kristaps Porzingis,2018-01-25,21.0,22.854038
Kristaps Porzingis,2018-01-26,19.0,23.06119
Kyle Lowry,2018-01-15,13.0,20.16182
Kyle Lowry,2018-01-17,18.000002,18.297056
Kyle Lowry,2018-01-19,24.0,23.485601
Kyle Lowry,2018-01-20,40.0,23.734373
Kyle Lowry,2018-01-24,9.000001,16.17617
Kyle Lowry,2018-01-26,5.0,14.961985
Kyrie Irving,2018-01-16,27.0,29.58292
Kyrie Irving,2018-01-21,40.0,35.876736
Kyrie Irving,2018-01-23,33.0,32.294422
Kyrie Irving,2018-01-24,20.0,28.735819
Kyrie Irving,2018-01-27,37.0,25.213808
LaMarcus Aldridge,2018-01-11,20.0,22.400587
LaMarcus Aldridge,2018-01-13,15.0,19.767899
LaMarcus Aldridge,2018-01-15,25.0,26.562523
LaMarcus Aldridge,2018-01-17,34.0,26.581444
LaMarcus Aldridge,2018-01-19,17.0,20.97873
LaMarcus Aldridge,2018-01-21,10.0,21.089565
LaMarcus Aldridge,2018-01-23,30.0,24.972954
LaMarcus Aldridge,2018-01-26,18.0,23.931824
LeBron James,2018-01-11,26.0,25.67131
LeBron James,2018-01-12,27.0,22.393917
LeBron James,2018-01-15,32.0,25.191063
LeBron James,2018-01-18,16.0,23.170113
LeBron James,2018-01-20,18.0,22.830034
LeBron James,2018-01-23,27.999998,25.650179
LeBron James,2018-01-26,26.0,26.498034
Lou Williams,2018-01-13,26.0,33.290333
Lou Williams,2018-01-15,31.0,29.193922
Lou Williams,2018-01-17,17.0,23.571884
Lou Williams,2018-01-20,31.0,30.846771
Lou Williams,2018-01-22,20.0,30.215685
Lou Williams,2018-01-24,20.0,30.885555
Lou Williams,2018-01-26,40.0,37.98203
Marc Gasol,2018-01-12,22.000002,18.689413
Marc Gasol,2018-01-19,6.0000005,18.514397
Marc Gasol,2018-01-20,16.0,20.105312
Marc Gasol,2018-01-22,19.0,18.207722
Marc Gasol,2018-01-24,18.0,17.06301
Marc Gasol,2018-01-26,13.0,17.626955
Nikola Jokic,2018-01-10,9.0,13.996926
Nikola Jokic,2018-01-12,14.0,18.482483
Nikola Jokic,2018-01-13,23.0,24.005726
Nikola Jokic,2018-01-16,29.0,25.367756
Nikola Jokic,2018-01-17,18.0,20.083254
Nikola Jokic,2018-01-19,14.0,17.422985
Nikola Jokic,2018-01-22,16.0,16.602669
Nikola Jokic,2018-01-25,18.0,15.249741
Nikola Jokic,2018-01-27,11.000001,11.821792
Paul George,2018-01-10,13.0,15.334636
Paul George,2018-01-13,17.0,17.734621
Paul George,2018-01-15,18.0,22.716864
Paul George,2018-01-17,13.0,19.728636
Paul George,2018-01-20,36.0,30.771824
Paul George,2018-01-23,28.000002,26.378546
Paul George,2018-01-25,18.0,24.118317
Russell Westbrook,2018-01-09,22.0,31.096882
Russell Westbrook,2018-01-10,38.0,33.50216
Russell Westbrook,2018-01-13,25.0,26.846302
Russell Westbrook,2018-01-15,19.0,22.485136
Russell Westbrook,2018-01-17,19.0,23.104782
Russell Westbrook,2018-01-20,23.0,30.503263
Russell Westbrook,2018-01-23,32.0,33.094917
Russell Westbrook,2018-01-25,46.0,41.310585
Stephen Curry,2018-01-13,24.0,30.07085
Stephen Curry,2018-01-15,23.0,28.391191
Stephen Curry,2018-01-17,30.0,30.615604
Stephen Curry,2018-01-20,19.0,25.037968
Stephen Curry,2018-01-23,32.0,31.924854
Stephen Curry,2018-01-25,25.0,33.12886
Stephen Curry,2018-01-27,49.0,30.679293
Tyreke Evans,2018-01-12,12.0,19.211117
Tyreke Evans,2018-01-17,23.0,18.867226
Tyreke Evans,2018-01-19,14.0,14.5140505
Tyreke Evans,2018-01-20,12.0,12.603731
Tyreke Evans,2018-01-22,18.0,16.092203
Victor Oladipo,2018-01-15,28.000002,24.646706
Victor Oladipo,2018-01-18,23.0,25.901766
Victor Oladipo,2018-01-19,25.0,24.183655
Victor Oladipo,2018-01-21,19.0,22.71051
Victor Oladipo,2018-01-24,21.0,21.351135
Victor Oladipo,2018-01-26,25.0,22.44106
Victor Oladipo,2018-01-27,24.0,19.480246
Aaron Gordon,2018-01-10,11.0,20.096783
Aaron Gordon,2018-01-16,14.0,19.348019
Aaron Gordon,2018-01-18,17.0,22.118816
Aaron Gordon,2018-01-21,11.0,19.619062
Aaron Gordon,2018-01-23,16.0,22.16394
Aaron Gordon,2018-01-27,22.0,24.854061
Andre Drummond,2018-01-17,25.0,18.710482
Andre Drummond,2018-01-19,13.999999,17.639236
Andre Drummond,2018-01-21,6.9999995,15.602684
Andre Drummond,2018-01-24,30.000002,19.441525
Andre Drummond,2018-01-28,17.0,13.649967
Anthony Davis,2018-01-14,48.0,32.719925
Anthony Davis,2018-01-16,45.0,28.291489
Anthony Davis,2018-01-17,8.0,23.698994
Anthony Davis,2018-01-20,21.0,24.67189
Anthony Davis,2018-01-22,34.0,27.915876
Anthony Davis,2018-01-24,19.0,25.853968
Anthony Davis,2018-01-26,27.0,22.562208
Anthony Davis,2018-01-28,25.0,25.03659
Ben Simmons,2018-01-15,12.0,12.06773
Ben Simmons,2018-01-18,8.0,12.962622
Ben Simmons,2018-01-20,16.0,15.860539
Ben Simmons,2018-01-22,6.0,14.602055
Ben Simmons,2018-01-24,19.0,14.056681
Ben Simmons,2018-01-26,21.0,14.095036
Ben Simmons,2018-01-28,22.0,13.005022
Blake Griffin,2018-01-13,11.0,13.734463
Blake Griffin,2018-01-15,28.999998,19.896063
Blake Griffin,2018-01-17,20.0,16.661266
Blake Griffin,2018-01-20,25.0,18.924158
Blake Griffin,2018-01-22,32.0,19.418947
Blake Griffin,2018-01-24,23.0,18.536045
Blake Griffin,2018-01-26,14.0,15.597976
Blake Griffin,2018-01-28,27.0,14.040975
Bradley Beal,2018-01-12,30.000002,26.37933
Bradley Beal,2018-01-13,24.0,24.34421
Bradley Beal,2018-01-15,19.0,23.092148
Bradley Beal,2018-01-17,26.0,23.937674
Bradley Beal,2018-01-19,26.0,24.784555
Bradley Beal,2018-01-22,18.0,26.50852
Bradley Beal,2018-01-25,41.0,28.085241
Bradley Beal,2018-01-27,18.0,26.566652
CJ McCollum,2018-01-16,27.0,21.375559
CJ McCollum,2018-01-18,16.0,19.928217
Chris Paul,2018-01-10,37.0,24.4858
Chris Paul,2018-01-12,25.0,21.390223
Chris Paul,2018-01-15,19.0,18.77565
Chris Paul,2018-01-18,19.0,17.779657
Chris Paul,2018-01-20,33.0,18.396294
Chris Paul,2018-01-22,16.0,16.60318
Chris Paul,2018-01-24,12.0,16.19522
Chris Paul,2018-01-26,38.0,22.840282
Chris Paul,2018-01-28,17.0,20.368332
Clint Capela,2018-01-15,14.0,12.671298
Clint Capela,2018-01-18,20.0,14.377195
Clint Capela,2018-01-22,14.0,14.284866
Clint Capela,2018-01-24,15.999999,12.265508
Clint Capela,2018-01-26,8.0,11.74888
Clint Capela,2018-01-28,10.0,11.782303
Damian Lillard,2018-01-16,31.0,23.070307
Damian Lillard,2018-01-18,26.0,23.397121
Damian Lillard,2018-01-20,31.0,23.260017
Damian Lillard,2018-01-22,25.0,22.40585
Damian Lillard,2018-01-24,31.0,23.637547
Damian Lillard,2018-01-26,29.0,22.362053
DeAndre Jordan,2018-01-11,8.0,13.046144
DeAndre Jordan,2018-01-24,15.0,14.561264
DeAndre Jordan,2018-01-26,15.0,16.847229
DeAndre Jordan,2018-01-28,12.0,15.437882
DeMar DeRozan,2018-01-11,13.0,25.664703
DeMar DeRozan,2018-01-13,42.000004,31.937437
DeMar DeRozan,2018-01-15,24.0,24.515198
DeMar DeRozan,2018-01-17,17.0,21.74525
DeMar DeRozan,2018-01-19,21.000002,25.56378
DeMar DeRozan,2018-01-20,20.000002,29.197718
DeMar DeRozan,2018-01-24,14.0,26.80524
DeMar DeRozan,2018-01-26,19.0,31.468824
DeMar DeRozan,2018-01-28,19.0,35.613674
DeMarcus Cousins,2018-01-12,24.0,25.7685
DeMarcus Cousins,2018-01-14,14.999999,23.61641
DeMarcus Cousins,2018-01-16,19.0,21.384161
DeMarcus Cousins,2018-01-17,19.0,24.394333
DeMarcus Cousins,2018-01-20,24.0,26.432417
DeMarcus Cousins,2018-01-22,44.0,28.323753
DeMarcus Cousins,2018-01-24,16.0,24.973648
DeMarcus Cousins,2018-01-26,14.999999,23.957426
Dennis Schroder,2018-01-22,20.0,18.748806
Devin Booker,2018-01-12,27.0,27.738605
Devin Booker,2018-01-14,15.0,22.202007
Devin Booker,2018-01-16,43.0,29.34088
Devin Booker,2018-01-19,30.0,25.23732
Devin Booker,2018-01-22,14.0,23.594446
Devin Booker,2018-01-24,19.0,24.041697
Devin Booker,2018-01-26,12.0,26.490072
Devin Booker,2018-01-28,31.0,24.95771
Donovan Mitchell,2018-01-20,23.0,19.618315
Donovan Mitchell,2018-01-22,13.0,20.059923
Draymond Green,2018-01-10,7.0,13.879074
Draymond Green,2018-01-12,21.0,14.214693
Draymond Green,2018-01-13,14.0,13.862011
Draymond Green,2018-01-15,11.0,10.70381
Draymond Green,2018-01-20,21.0,10.985831
Draymond Green,2018-01-23,11.999999,10.25386
Draymond Green,2018-01-25,9.0,11.291152
Draymond Green,2018-01-27,15.0,11.586728
Dwight Howard,2018-01-13,11.0,16.376968
Dwight Howard,2018-01-17,18.0,17.820572
Dwight Howard,2018-01-20,14.0,16.373714
Dwight Howard,2018-01-22,14.0,15.43643
Dwight Howard,2018-01-24,22.000002,16.104355
Dwight Howard,2018-01-26,18.0,15.230727
Dwight Howard,2018-01-27,20.0,16.135715
Eric Bledsoe,2018-01-22,19.0,17.465761
Eric Bledsoe,2018-01-26,14.000001,15.163063
Giannis Antetokounmpo,2018-01-10,26.0,26.656921
Giannis Antetokounmpo,2018-01-12,23.0,26.271008
Giannis Antetokounmpo,2018-01-14,22.0,24.524826
Giannis Antetokounmpo,2018-01-15,27.0,25.207058
Giannis Antetokounmpo,2018-01-17,22.0,25.302216
Giannis Antetokounmpo,2018-01-26,41.0,30.837215
Giannis Antetokounmpo,2018-01-28,27.0,28.621714
Hassan Whiteside,2018-01-10,16.0,15.804901
Hassan Whiteside,2018-01-14,15.0,16.406502
Hassan Whiteside,2018-01-15,9.0,17.118515
Hassan Whiteside,2018-01-17,27.0,17.432829
Hassan Whiteside,2018-01-19,22.000002,18.38627
Hassan Whiteside,2018-01-20,10.0,14.432805
Hassan Whiteside,2018-01-22,22.000002,14.60811
Hassan Whiteside,2018-01-25,8.0,11.812641
Hassan Whiteside,2018-01-27,6.0000005,11.448606
James Harden,2018-01-26,23.0,27.917122
James Harden,2018-01-28,27.0,25.73186
Jimmy Butler,2018-01-08,21.0,20.661821
Jimmy Butler,2018-01-10,26.0,22.862715
Jimmy Butler,2018-01-12,13.0,20.238533
Jimmy Butler,2018-01-14,24.0,22.546492
Jimmy Butler,2018-01-16,28.0,23.399504
Jimmy Butler,2018-01-18,23.0,21.467203
Jimmy Butler,2018-01-27,21.0,21.111364
Joel Embiid,2018-01-18,26.0,24.721512
Joel Embiid,2018-01-20,29.0,23.562815
Joel Embiid,2018-01-22,15.000001,20.61305
Joel Embiid,2018-01-24,22.0,22.189016
Joel Embiid,2018-01-26,18.0,22.085117
Joel Embiid,2018-01-28,26.999998,22.423183
John Wall,2018-01-12,30.0,25.606586
John Wall,2018-01-13,23.0,22.93885
John Wall,2018-01-15,27.0,17.017975
John Wall,2018-01-17,12.0,16.656448
John Wall,2018-01-19,16.0,17.665981
John Wall,2018-01-22,11.0,16.386976
John Wall,2018-01-25,21.0,18.460354
Jrue Holiday,2018-01-24,19.0,17.195137
Jrue Holiday,2018-01-26,21.0,16.645643
Jrue Holiday,2018-01-28,20.0,18.23526
Karl-Anthony Towns,2018-01-08,19.0,21.22311
Karl-Anthony Towns,2018-01-10,18.0,19.10609
Karl-Anthony Towns,2018-01-12,23.0,20.344332
Karl-Anthony Towns,2018-01-14,20.0,20.078554
Karl-Anthony Towns,2018-01-16,15.0,21.558788
Karl-Anthony Towns,2018-01-18,22.0,19.240686
Karl-Anthony Towns,2018-01-20,22.0,18.66864
Karl-Anthony Towns,2018-01-22,11.0,19.832996
Karl-Anthony Towns,2018-01-24,16.0,19.991762
Karl-Anthony Towns,2018-01-25,31.0,21.826027
Karl-Anthony Towns,2018-01-27,16.0,19.969618
Kemba Walker,2018-01-13,19.0,23.799292
Kemba Walker,2018-01-17,19.0,20.836405
Kemba Walker,2018-01-20,22.0,26.94134
Kemba Walker,2018-01-22,26.0,23.23205
Kemba Walker,2018-01-24,20.0,20.139936
Kemba Walker,2018-01-26,29.0,23.029644
Kemba Walker,2018-01-27,29.999998,25.83993
Kevin Durant,2018-01-15,32.0,28.896624
Kevin Durant,2018-01-17,19.0,25.257214
Kevin Durant,2018-01-20,26.0,23.199007
Kevin Durant,2018-01-23,14.000001,21.650637
Kevin Durant,2018-01-25,28.000002,22.293951
Kevin Durant,2018-01-27,20.0,22.388285
Kevin Love,2018-01-20,0.0,10.949789
Kris Dunn,2018-01-08,19.0,14.803354
Kris Dunn,2018-01-10,9.0,16.691284
Kris Dunn,2018-01-13,18.0,12.49666
Kris Dunn,2018-01-15,6.0,11.550461
Kris Dunn,2018-01-17,16.0,11.994307
Kristaps Porzingis,2018-01-10,24.0,20.82678
Kristaps Porzingis,2018-01-12,17.0,18.65331
Kristaps Porzingis,2018-01-14,25.0,21.422771
Kristaps Porzingis,2018-01-15,26.0,19.826097
Kristaps Porzingis,2018-01-17,21.0,20.69856
Kristaps Porzingis,2018-01-19,18.0,19.108904
Kristaps Porzingis,2018-01-21,17.0,18.969791
Kristaps Porzingis,2018-01-25,21.0,20.234411
Kristaps Porzingis,2018-01-26,19.0,19.045519
Kyle Lowry,2018-01-17,18.000002,19.716291
Kyle Lowry,2018-01-19,24.0,21.323137
Kyle Lowry,2018-01-20,40.0,19.010109
Kyle Lowry,2018-01-24,9.000001,15.393126
Kyle Lowry,2018-01-26,5.0,12.862781
Kyle Lowry,2018-01-28,14.0,17.093464
Kyrie Irving,2018-01-16,27.0,23.103443
Kyrie Irving,2018-01-21,40.0,28.816206
Kyrie Irving,2018-01-23,33.0,29.838028
Kyrie Irving,2018-01-24,20.0,25.474815
Kyrie Irving,2018-01-27,37.0,25.184013
LaMarcus Aldridge,2018-01-11,20.0,22.546247
LaMarcus Aldridge,2018-01-13,15.0,20.930822
LaMarcus Aldridge,2018-01-15,25.0,24.133892
LaMarcus Aldridge,2018-01-17,34.0,21.309828
LaMarcus Aldridge,2018-01-19,17.0,19.94582
LaMarcus Aldridge,2018-01-21,10.0,20.381077
LaMarcus Aldridge,2018-01-23,30.0,21.00723
