player_name,game_date,ast,ast_pred
Stephen Curry,2017-11-02,5.0,6.728778
Stephen Curry,2017-11-04,11.0,7.7011538
Stephen Curry,2017-11-06,4.0,7.4170675
Stephen Curry,2017-11-08,8.0,6.697855
Stephen Curry,2017-11-11,9.0,8.199847
Stephen Curry,2017-11-16,5.0,5.898179
Victor Oladipo,2017-11-05,3.0,4.344967
Victor Oladipo,2017-11-10,6.0,2.9960852
Victor Oladipo,2017-11-12,2.0,1.7644885
Victor Oladipo,2017-11-17,4.0,3.17485
Aaron Gordon,2017-11-03,2.0,2.423732
Aaron Gordon,2017-11-05,2.0,3.1229496
Aaron Gordon,2017-11-08,1.0,2.559217
Aaron Gordon,2017-11-10,3.0,2.8115346
Aaron Gordon,2017-11-11,5.0,3.3577168
Andre Drummond,2017-10-29,5.0,3.3687115
Andre Drummond,2017-10-31,5.0,4.1715503
Andre Drummond,2017-11-03,0.0,2.672584
Andre Drummond,2017-11-04,4.0,3.050172
Andre Drummond,2017-11-08,4.0,3.5170236
Andre Drummond,2017-11-10,7.0,3.8652215
Andre Drummond,2017-11-12,4.0,3.9547167
Andre Drummond,2017-11-15,4.0,3.2222733
Andre Drummond,2017-11-17,5.0,3.9844565
Anthony Davis,2017-11-03,4.0,3.794645
Anthony Davis,2017-11-04,0.0,2.9218605
Anthony Davis,2017-11-07,4.0,2.8360553
Anthony Davis,2017-11-09,2.0,3.4119022
Anthony Davis,2017-11-11,5.0,3.3897216
Anthony Davis,2017-11-13,7.0,3.3289697
Anthony Davis,2017-11-15,1.0,3.5242074
Anthony Davis,2017-11-17,2.0,3.4961853
Ben Simmons,2017-11-03,11.0,7.554628
Ben Simmons,2017-11-07,6.0,7.082462
Ben Simmons,2017-11-09,6.0,7.0737
Ben Simmons,2017-11-11,8.0,7.451608
Ben Simmons,2017-11-13,4.0,7.210826
Ben Simmons,2017-11-15,10.0,7.615266
Ben Simmons,2017-11-18,12.0,6.890015
Blake Griffin,2017-11-01,7.0,4.982132
Blake Griffin,2017-11-05,4.0,4.364744
Blake Griffin,2017-11-07,6.0,4.8921432
Blake Griffin,2017-11-10,5.0,5.154243
Blake Griffin,2017-11-11,6.0,4.6372423
Blake Griffin,2017-11-13,5.0,4.5340033
Blake Griffin,2017-11-17,5.0,5.182335
Blake Griffin,2017-11-18,4.0,5.183463
Bradley Beal,2017-11-03,4.0,3.9167304
Bradley Beal,2017-11-05,4.0,4.337346
Bradley Beal,2017-11-07,2.0,3.9420447
Bradley Beal,2017-11-09,5.0,4.2132654
Bradley Beal,2017-11-11,4.0,4.107793
Bradley Beal,2017-11-13,7.0,4.2490854
Bradley Beal,2017-11-15,1.0,3.661558
Bradley Beal,2017-11-17,4.0,3.8244975
CJ McCollum,2017-11-02,5.0,2.9685032
CJ McCollum,2017-11-05,1.0,3.5462067
Clint Capela,2017-11-14,1.0,0.85477173
D'Angelo Russell,2017-11-06,8.0,6.1586018
Damian Lillard,2017-10-30,2.0,7.4061074
Damian Lillard,2017-11-01,8.0,7.571586
Damian Lillard,2017-11-02,5.0,6.9119735
Damian Lillard,2017-11-05,12.999999,8.224908
Damian Lillard,2017-11-07,6.0,6.9344463
Damian Lillard,2017-11-10,6.0,6.990178
Damian Lillard,2017-11-13,7.0,7.6433983
Damian Lillard,2017-11-15,7.0,8.463859
Damian Lillard,2017-11-17,4.0,6.90837
Damian Lillard,2017-11-18,6.0,7.9121404
DeAndre Jordan,2017-11-01,0.0,1.3277102
DeAndre Jordan,2017-11-05,3.0,1.4602171
DeAndre Jordan,2017-11-07,1.0,1.579016
DeAndre Jordan,2017-11-10,1.0,1.6985245
DeAndre Jordan,2017-11-11,0.0,1.4172151
DeMar DeRozan,2017-11-03,2.0,4.379421
DeMar DeRozan,2017-11-05,3.0,4.825696
DeMar DeRozan,2017-11-07,4.0,4.998829
DeMar DeRozan,2017-11-09,8.0,5.706068
DeMar DeRozan,2017-11-12,4.0,5.3368154
DeMar DeRozan,2017-11-14,5.0,5.1770377
DeMar DeRozan,2017-11-15,6.0,5.054118
DeMar DeRozan,2017-11-17,7.0,5.2276
DeMarcus Cousins,2017-11-01,6.0,6.7351966
DeMarcus Cousins,2017-11-03,7.0,5.884464
DeMarcus Cousins,2017-11-04,4.0,6.339435
DeMarcus Cousins,2017-11-07,6.0,6.0836554
DeMarcus Cousins,2017-11-09,5.0,6.610327
DeMarcus Cousins,2017-11-11,5.0,6.888415
DeMarcus Cousins,2017-11-13,7.0,6.0511556
DeMarcus Cousins,2017-11-15,5.0,6.5781813
DeMarcus Cousins,2017-11-17,4.0,6.6635666
Dennis Schroder,2017-11-03,4.0,6.58016
Dennis Schroder,2017-11-05,9.0,8.177881
Dennis Schroder,2017-11-06,6.0,7.2052894
Dennis Schroder,2017-11-10,11.0,8.919294
Dennis Schroder,2017-11-11,5.0,7.691244
Devin Booker,2017-11-17,4.0,4.5877247
Draymond Green,2017-10-30,6.0,5.3163595
Draymond Green,2017-11-02,6.0,5.292209
Draymond Green,2017-11-04,8.0,5.088475
Draymond Green,2017-11-06,2.0,4.760773
Draymond Green,2017-11-08,6.0,5.808502
Draymond Green,2017-11-11,7.0,5.637163
Draymond Green,2017-11-13,5.0,5.32778
Draymond Green,2017-11-16,5.0,5.785919
Draymond Green,2017-11-18,8.0,5.1381774
Dwight Howard,2017-11-05,1.0,1.372396
Dwight Howard,2017-11-10,3.0,1.5798092
Dwight Howard,2017-11-15,2.0,1.597682
Dwight Howard,2017-11-18,1.0,1.3447034
Giannis Antetokounmpo,2017-10-31,3.0,4.1188536
Giannis Antetokounmpo,2017-11-01,5.0,4.0648303
Giannis Antetokounmpo,2017-11-03,3.0,3.930776
Giannis Antetokounmpo,2017-11-07,3.0,3.8753157
Giannis Antetokounmpo,2017-11-10,5.0,4.5065603
Giannis Antetokounmpo,2017-11-11,3.0,4.111841
Giannis Antetokounmpo,2017-11-13,7.0,3.935595
Giannis Antetokounmpo,2017-11-15,1.0,3.4038162
Giannis Antetokounmpo,2017-11-18,2.0,3.9596124
Hassan Whiteside,2017-11-10,0.0,0.48097152
Hassan Whiteside,2017-11-12,0.0,0.4705671
Hassan Whiteside,2017-11-15,0.0,0.43018323
Hassan Whiteside,2017-11-17,1.0,0.5489286
James Harden,2017-10-30,7.0,10.797092
James Harden,2017-11-01,9.0,11.326645
James Harden,2017-11-03,11.0,11.258253
James Harden,2017-11-05,13.0,11.634878
James Harden,2017-11-09,13.0,11.572659
James Harden,2017-11-11,8.0,11.37744
James Harden,2017-11-12,15.0,11.491013
James Harden,2017-11-14,11.0,10.822918
James Harden,2017-11-16,7.0,10.460202
James Harden,2017-11-18,7.0,10.461958
Jimmy Butler,2017-11-04,7.0,4.328286
Jimmy Butler,2017-11-05,1.0,4.103812
Jimmy Butler,2017-11-08,5.0,4.437158
Jimmy Butler,2017-11-15,5.0,4.0875626
Jimmy Butler,2017-11-17,4.0,4.4681244
Joel Embiid,2017-11-01,6.0,3.1968734
Joel Embiid,2017-11-03,5.0,3.071027
Joel Embiid,2017-11-09,2.0,3.5895193
Joel Embiid,2017-11-11,2.0,2.771696
Joel Embiid,2017-11-13,2.0,3.5724654
Joel Embiid,2017-11-15,7.0,3.7816932
Joel Embiid,2017-11-18,3.0,3.3134658
John Wall,2017-11-01,6.0,8.707605
John Wall,2017-11-03,15.0,10.262575
John Wall,2017-11-07,14.0,10.6564
John Wall,2017-11-09,5.0,9.151628
John Wall,2017-11-11,5.0,8.592707
John Wall,2017-11-13,9.0,9.211833
John Wall,2017-11-15,6.0,8.480022
John Wall,2017-11-17,8.0,9.096993
Jusuf Nurkic,2017-11-07,0.0,2.091323
Jusuf Nurkic,2017-11-10,1.0,2.1453242
Jusuf Nurkic,2017-11-13,1.0,2.7767692
Jusuf Nurkic,2017-11-15,5.0,2.6370397
Jusuf Nurkic,2017-11-17,1.0,2.7046683
Jusuf Nurkic,2017-11-18,2.0,2.9886725
Karl-Anthony Towns,2017-10-30,1.0,1.1299856
Karl-Anthony Towns,2017-11-01,0.0,0.99115336
Karl-Anthony Towns,2017-11-04,2.0,1.3016275
Karl-Anthony Towns,2017-11-05,2.0,0.88921344
Karl-Anthony Towns,2017-11-08,1.0,1.0366002
Karl-Anthony Towns,2017-11-11,2.0,1.2108729
Karl-Anthony Towns,2017-11-13,1.0,1.0393305
Karl-Anthony Towns,2017-11-15,2.0,1.0582142
Karl-Anthony Towns,2017-11-17,2.0,1.2231519
Kemba Walker,2017-10-30,6.0,6.7027473
Kemba Walker,2017-11-01,3.0,5.630798
Kemba Walker,2017-11-03,4.0,6.063018
Kemba Walker,2017-11-05,9.0,8.028288
Kemba Walker,2017-11-10,11.0,7.9520316
Kemba Walker,2017-11-15,7.0,6.465853
Kemba Walker,2017-11-17,5.0,7.2055717
Kemba Walker,2017-11-18,6.0,7.016825
Kevin Durant,2017-10-30,4.0,5.2388577
Kevin Durant,2017-11-02,5.0,5.238614
Kevin Durant,2017-11-04,7.0,5.7850814
Kevin Durant,2017-11-06,6.0,5.6969576
Kevin Durant,2017-11-11,4.0,5.1195
Kevin Durant,2017-11-13,8.0,5.963662
Kevin Durant,2017-11-16,3.0,4.7879767
Kevin Durant,2017-11-18,3.0,5.1572237
Kevin Love,2017-11-01,3.0,1.6133542
Kevin Love,2017-11-03,0.0,1.1943324
Kevin Love,2017-11-05,1.0,1.5313871
Kevin Love,2017-11-13,2.0,1.3912807
Khris Middleton,2017-11-11,4.0,5.5812864
Kristaps Porzingis,2017-11-01,3.0,1.6638496
Kristaps Porzingis,2017-11-03,0.0,1.2975794
Kristaps Porzingis,2017-11-05,1.0,1.379286
Kristaps Porzingis,2017-11-07,1.0,1.3258927
Kristaps Porzingis,2017-11-11,2.0,1.5898442
Kristaps Porzingis,2017-11-13,1.0,1.4213221
Kristaps Porzingis,2017-11-15,2.0,1.812552
Kristaps Porzingis,2017-11-17,0.0,1.400542
Kyle Lowry,2017-11-09,7.0,7.375843
Kyle Lowry,2017-11-12,7.0,7.0929394
Kyle Lowry,2017-11-14,10.0,8.048551
Kyle Lowry,2017-11-17,10.0,7.912323
Kyrie Irving,2017-11-01,5.0,4.0282702
Kyrie Irving,2017-11-03,6.0,3.668701
Kyrie Irving,2017-11-05,5.0,3.0722053
Kyrie Irving,2017-11-06,7.0,3.1404133
Kyrie Irving,2017-11-08,5.0,4.2415876
Kyrie Irving,2017-11-10,0.0,3.6969976
Kyrie Irving,2017-11-14,5.0,3.6120574
Kyrie Irving,2017-11-16,6.0,3.601891
Kyrie Irving,2017-11-18,5.0,3.9662745
LaMarcus Aldridge,2017-10-30,2.0,1.7087989
LaMarcus Aldridge,2017-11-02,2.0,2.0847876
LaMarcus Aldridge,2017-11-03,3.0,2.4933143
LaMarcus Aldridge,2017-11-05,2.0,1.5225148
LaMarcus Aldridge,2017-11-07,2.0,2.1370766
LaMarcus Aldridge,2017-11-10,4.0,2.636388
LaMarcus Aldridge,2017-11-11,3.0,2.1184347
LaMarcus Aldridge,2017-11-14,4.0,2.2507894
LaMarcus Aldridge,2017-11-15,3.0,2.2789366
LaMarcus Aldridge,2017-11-17,1.0,2.207552
LeBron James,2017-10-29,7.0,7.997039
LeBron James,2017-11-01,11.0,7.848936
LeBron James,2017-11-03,7.0,8.190239
LeBron James,2017-11-05,12.999999,6.3525157
LeBron James,2017-11-07,9.0,6.752519
LeBron James,2017-11-09,7.0,7.4855175
LeBron James,2017-11-11,4.0,7.5003705
LeBron James,2017-11-13,12.0,6.975806
LeBron James,2017-11-15,8.0,7.444501
LeBron James,2017-11-17,6.0,7.3429804
Marc Gasol,2017-10-30,2.0,3.2480927
Marc Gasol,2017-11-01,0.0,3.710762
Marc Gasol,2017-11-05,7.0,3.9529889
Marc Gasol,2017-11-07,4.0,3.9525516
Marc Gasol,2017-11-11,3.0,3.8995564
Marc Gasol,2017-11-13,6.0,3.7908487
Marc Gasol,2017-11-15,5.0,3.822874
Marc Gasol,2017-11-18,4.0,3.6301036
Myles Turner,2017-11-15,4.0,2.3229225
Myles Turner,2017-11-17,1.0,1.621355
Nikola Jokic,2017-10-30,2.0,4.726429
Nikola Jokic,2017-11-01,10.0,5.7354794
Nikola Jokic,2017-11-03,2.0,4.2533903
Nikola Jokic,2017-11-04,3.0,5.1508136
Nikola Jokic,2017-11-07,5.0,5.433865
Nikola Jokic,2017-11-09,3.0,4.205269
Nikola Jokic,2017-11-11,9.0,5.1024656
Nikola Jokic,2017-11-13,3.0,4.610838
Nikola Jokic,2017-11-17,6.0,5.4747863
Nikola Vucevic,2017-10-30,3.0,2.8324962
Nikola Vucevic,2017-11-01,4.0,3.222379
Nikola Vucevic,2017-11-03,2.0,2.7831628
Nikola Vucevic,2017-11-08,1.0,2.7631035
Nikola Vucevic,2017-11-10,2.0,2.6604083
Nikola Vucevic,2017-11-11,2.0,2.7911313
Nikola Vucevic,2017-11-13,4.0,2.7548745
Nikola Vucevic,2017-11-15,4.0,2.7752993
Nikola Vucevic,2017-11-18,1.0,2.869841
Paul George,2017-10-31,0.0,3.5965729
Paul George,2017-11-03,1.0,3.688521
Paul George,2017-11-05,2.0,3.5370145
Paul George,2017-11-07,2.0,3.694199
Paul George,2017-11-09,2.0,3.7287765
Paul George,2017-11-10,7.0,4.194033
Paul George,2017-11-12,5.0,3.5400252
Paul George,2017-11-15,0.0,3.7198706
Paul George,2017-11-17,6.0,4.200212
Ricky Rubio,2017-10-30,6.0,6.426676
Ricky Rubio,2017-11-01,1.0,4.8147316
Ricky Rubio,2017-11-03,3.0,5.8929152
Ricky Rubio,2017-11-05,3.0,7.017464
Ricky Rubio,2017-11-11,8.0,7.0530944
Ricky Rubio,2017-11-13,2.0,4.4115314
Rudy Gobert,2017-10-30,6.0,3.473942
Rudy Gobert,2017-11-01,1.0,2.8381667
Rudy Gobert,2017-11-03,0.0,2.5764806
Rudy Gobert,2017-11-05,1.0,2.8490903
Rudy Gobert,2017-11-07,1.0,3.04896
Rudy Gobert,2017-11-10,0.0,2.5574934
Russell Westbrook,2017-10-31,10.0,10.245031
Russell Westbrook,2017-11-03,11.0,9.918641
Russell Westbrook,2017-11-05,9.0,9.858253
Russell Westbrook,2017-11-07,6.0,9.584929
Russell Westbrook,2017-11-09,5.0,10.469715
Russell Westbrook,2017-11-10,8.0,10.747981
Russell Westbrook,2017-11-12,5.0,10.4171915
Russell Westbrook,2017-11-15,7.0,10.312872
Russell Westbrook,2017-11-17,9.0,9.843722
Stephen Curry,2017-10-30,6.0,7.1449857
Stephen Curry,2017-11-02,5.0,6.4473953
Stephen Curry,2017-11-04,11.0,7.171108
Stephen Curry,2017-11-06,4.0,6.854304
Stephen Curry,2017-11-08,8.0,6.1334853
Stephen Curry,2017-11-11,9.0,7.446183
Stephen Curry,2017-11-16,5.0,6.0050855
Stephen Curry,2017-11-18,5.0,6.5984836
Victor Oladipo,2017-11-05,3.0,4.1661487
Victor Oladipo,2017-11-10,6.0,4.3783107
Victor Oladipo,2017-11-12,2.0,3.4414377
Victor Oladipo,2017-11-17,4.0,3.837186
Aaron Gordon,2017-11-03,2.0,1.9578259
Aaron Gordon,2017-11-05,2.0,2.063457
Aaron Gordon,2017-11-08,1.0,2.319693
Aaron Gordon,2017-11-10,3.0,2.701165
Aaron Gordon,2017-11-11,5.0,3.2520099
Andre Drummond,2017-10-31,5.0,3.4317825
Andre Drummond,2017-11-03,0.0,2.073866
Andre Drummond,2017-11-04,4.0,2.4861495
Andre Drummond,2017-11-08,4.0,3.2108955
Andre Drummond,2017-11-10,7.0,4.4023485
Andre Drummond,2017-11-12,4.0,3.3681161
Andre Drummond,2017-11-15,4.0,2.5355449
Andre Drummond,2017-11-17,5.0,3.3471127
Andre Drummond,2017-11-19,4.0,3.4345791
Anthony Davis,2017-11-03,4.0,3.1142614
Anthony Davis,2017-11-04,0.0,2.4749944
Anthony Davis,2017-11-07,4.0,2.2468915
Anthony Davis,2017-11-09,2.0,2.70538
Anthony Davis,2017-11-11,5.0,3.0372396
Anthony Davis,2017-11-13,7.0,3.5914319
Anthony Davis,2017-11-15,1.0,2.6621954
Anthony Davis,2017-11-17,2.0,3.3458042
Ben Simmons,2017-11-03,11.0,7.840835
Ben Simmons,2017-11-07,6.0,7.0374355
Ben Simmons,2017-11-09,6.0,6.640566
Ben Simmons,2017-11-11,8.0,6.889326
Ben Simmons,2017-11-13,4.0,6.75332
Ben Simmons,2017-11-15,10.0,7.684231
Ben Simmons,2017-11-18,12.0,7.588116
Blake Griffin,2017-11-01,7.0,5.3268714
Blake Griffin,2017-11-05,4.0,5.080419
Blake Griffin,2017-11-07,6.0,5.7125473
Blake Griffin,2017-11-10,5.0,5.438097
Blake Griffin,2017-11-11,6.0,5.3496914
Blake Griffin,2017-11-13,5.0,5.1316986
Blake Griffin,2017-11-17,5.0,5.030138
Blake Griffin,2017-11-18,4.0,4.932789
Bradley Beal,2017-11-05,4.0,3.997539
Bradley Beal,2017-11-07,2.0,3.980577
Bradley Beal,2017-11-09,5.0,3.5895586
Bradley Beal,2017-11-11,4.0,3.5263786
Bradley Beal,2017-11-13,7.0,3.9014912
Bradley Beal,2017-11-15,1.0,2.935488
Bradley Beal,2017-11-17,4.0,3.885365
Bradley Beal,2017-11-19,1.0,3.9155254
CJ McCollum,2017-11-02,5.0,3.20573
CJ McCollum,2017-11-05,1.0,2.2856956
Clint Capela,2017-11-14,1.0,0.90327525
Damian Lillard,2017-11-01,8.0,7.8694777
Damian Lillard,2017-11-02,5.0,6.1548147
Damian Lillard,2017-11-05,12.999999,6.501756
Damian Lillard,2017-11-07,6.0,6.2564673
Damian Lillard,2017-11-10,6.0,5.7456837
Damian Lillard,2017-11-13,7.0,5.534812
Damian Lillard,2017-11-15,7.0,6.4999747
Damian Lillard,2017-11-17,4.0,5.644083
Damian Lillard,2017-11-18,6.0,5.786928
DeAndre Jordan,2017-11-01,0.0,0.9815934
DeAndre Jordan,2017-11-05,3.0,1.2267432
DeAndre Jordan,2017-11-07,1.0,1.0325594
DeAndre Jordan,2017-11-10,1.0,1.1730442
DeAndre Jordan,2017-11-11,0.0,1.4111538
DeMar DeRozan,2017-11-03,2.0,3.5323768
DeMar DeRozan,2017-11-05,3.0,4.4751325
DeMar DeRozan,2017-11-07,4.0,4.977005
DeMar DeRozan,2017-11-09,8.0,5.955352
DeMar DeRozan,2017-11-12,4.0,4.5048113
DeMar DeRozan,2017-11-14,5.0,5.07619
DeMar DeRozan,2017-11-15,6.0,4.686444
DeMar DeRozan,2017-11-17,7.0,4.9166784
DeMar DeRozan,2017-11-19,6.0,5.5487127
DeMarcus Cousins,2017-11-01,6.0,5.691754
DeMarcus Cousins,2017-11-03,7.0,6.0084453
DeMarcus Cousins,2017-11-04,4.0,5.499779
DeMarcus Cousins,2017-11-07,6.0,5.4368043
DeMarcus Cousins,2017-11-09,5.0,5.7515845
DeMarcus Cousins,2017-11-11,5.0,5.9475765
DeMarcus Cousins,2017-11-13,7.0,5.7278666
DeMarcus Cousins,2017-11-15,5.0,5.7476754
DeMarcus Cousins,2017-11-17,4.0,5.6320696
Dennis Schroder,2017-11-05,9.0,7.435021
Dennis Schroder,2017-11-06,6.0,6.0480456
Dennis Schroder,2017-11-10,11.0,8.033217
Dennis Schroder,2017-11-11,5.0,6.9581485
Devin Booker,2017-11-17,4.0,4.3719735
Devin Booker,2017-11-19,6.0,4.433464
Draymond Green,2017-10-30,6.0,4.4233603
Draymond Green,2017-11-02,6.0,4.6744256
Draymond Green,2017-11-04,8.0,5.5135007
Draymond Green,2017-11-06,2.0,3.8404977
Draymond Green,2017-11-08,6.0,5.1303186
Draymond Green,2017-11-11,7.0,5.0666785
Draymond Green,2017-11-13,5.0,4.8861046
Draymond Green,2017-11-16,5.0,4.992361
Draymond Green,2017-11-18,8.0,4.8954477
Draymond Green,2017-11-19,8.0,3.9780557
Dwight Howard,2017-11-05,1.0,1.3074164
Dwight Howard,2017-11-10,3.0,1.604429
Dwight Howard,2017-11-15,2.0,1.6062236
Dwight Howard,2017-11-18,1.0,1.20122
Giannis Antetokounmpo,2017-11-01,5.0,3.7523885
Giannis Antetokounmpo,2017-11-03,3.0,3.445811
Giannis Antetokounmpo,2017-11-07,3.0,3.3507867
Giannis Antetokounmpo,2017-11-10,5.0,4.4532456
Giannis Antetokounmpo,2017-11-11,3.0,3.4979222
Giannis Antetokounmpo,2017-11-13,7.0,3.654604
Giannis Antetokounmpo,2017-11-15,1.0,3.0281959
Giannis Antetokounmpo,2017-11-18,2.0,2.8976645
Hassan Whiteside,2017-11-10,0.0,0.34466833
Hassan Whiteside,2017-11-12,0.0,0.37436068
Hassan Whiteside,2017-11-15,0.0,0.39116
Hassan Whiteside,2017-11-17,1.0,0.49692857
Hassan Whiteside,2017-11-19,0.0,0.43602097
James Harden,2017-10-30,7.0,9.671658
James Harden,2017-11-01,9.0,10.632391
James Harden,2017-11-03,11.0,10.075023
James Harden,2017-11-05,13.0,10.699374
James Harden,2017-11-09,13.0,10.699776
James Harden,2017-11-11,8.0,10.222595
James Harden,2017-11-12,15.0,10.562342
James Harden,2017-11-14,11.0,10.560631
James Harden,2017-11-16,7.0,9.203508
James Harden,2017-11-18,7.0,10.054402
Jimmy Butler,2017-11-05,1.0,3.4618428
Jimmy Butler,2017-11-08,5.0,3.920096
Jimmy Butler,2017-11-15,5.0,3.999846
Jimmy Butler,2017-11-17,4.0,3.8680294
Jimmy Butler,2017-11-19,4.0,3.7987976
Joel Embiid,2017-11-03,5.0,3.4643805
Joel Embiid,2017-11-09,2.0,3.4842803
Joel Embiid,2017-11-11,2.0,1.9869814
Joel Embiid,2017-11-13,2.0,2.9023304
Joel Embiid,2017-11-15,7.0,3.5365825
Joel Embiid,2017-11-18,3.0,3.3819427
John Wall,2017-11-03,15.0,8.932134
John Wall,2017-11-07,14.0,9.764426
John Wall,2017-11-09,5.0,9.016283
John Wall,2017-11-11,5.0,7.803632
John Wall,2017-11-13,9.0,8.704044
John Wall,2017-11-15,6.0,9.089738
John Wall,2017-11-17,8.0,9.876824
Jusuf Nurkic,2017-11-10,1.0,1.5560645
Jusuf Nurkic,2017-11-13,1.0,2.1236715
Jusuf Nurkic,2017-11-15,5.0,2.7139769
Jusuf Nurkic,2017-11-17,1.0,1.7041224
Jusuf Nurkic,2017-11-18,2.0,2.614994
Karl-Anthony Towns,2017-11-01,0.0,0.95594466
Karl-Anthony Towns,2017-11-04,2.0,1.1870184
Karl-Anthony Towns,2017-11-05,2.0,1.0262709
Karl-Anthony Towns,2017-11-08,1.0,0.75861967
Karl-Anthony Towns,2017-11-11,2.0,1.0642794
Karl-Anthony Towns,2017-11-13,1.0,0.8438393
Karl-Anthony Towns,2017-11-15,2.0,1.1181182
Karl-Anthony Towns,2017-11-17,2.0,0.9569024
Karl-Anthony Towns,2017-11-19,3.0,1.0323887
Kemba Walker,2017-11-01,3.0,6.43851
Kemba Walker,2017-11-03,4.0,4.986332
Kemba Walker,2017-11-05,9.0,6.7321377
Kemba Walker,2017-11-10,11.0,8.316903
Kemba Walker,2017-11-15,7.0,6.0832896
Kemba Walker,2017-11-17,5.0,5.88603
Kemba Walker,2017-11-18,6.0,5.900522
Kevin Durant,2017-10-30,4.0,4.816402
Kevin Durant,2017-11-02,5.0,5.275259
Kevin Durant,2017-11-04,7.0,5.7858176
Kevin Durant,2017-11-06,6.0,5.295648
Kevin Durant,2017-11-11,4.0,4.677375
Kevin Durant,2017-11-13,8.0,5.3160944
Kevin Durant,2017-11-16,3.0,4.4640102
Kevin Durant,2017-11-18,3.0,4.598878
Kevin Love,2017-11-01,3.0,1.3639201
Kevin Love,2017-11-03,0.0,1.0047745
Kevin Love,2017-11-05,1.0,1.3525397
Kevin Love,2017-11-13,2.0,0.94371897
Kristaps Porzingis,2017-11-01,3.0,1.3841906
Kristaps Porzingis,2017-11-03,0.0,1.2389047
Kristaps Porzingis,2017-11-05,1.0,1.3837023
Kristaps Porzingis,2017-11-07,1.0,1.2249355
Kristaps Porzingis,2017-11-11,2.0,1.171233
Kristaps Porzingis,2017-11-13,1.0,1.3484657
Kristaps Porzingis,2017-11-15,2.0,1.9250503
Kristaps Porzingis,2017-11-17,0.0,1.1327133
Kyle Lowry,2017-11-09,7.0,7.20872
Kyle Lowry,2017-11-12,7.0,6.945011
Kyle Lowry,2017-11-14,10.0,7.351582
Kyle Lowry,2017-11-17,10.0,7.9125805
Kyle Lowry,2017-11-19,6.0,7.1492333
Kyrie Irving,2017-11-03,6.0,3.6491878
Kyrie Irving,2017-11-05,5.0,3.3554077
Kyrie Irving,2017-11-06,7.0,3.1088738
Kyrie Irving,2017-11-08,5.0,3.4018314
Kyrie Irving,2017-11-10,0.0,3.571993
Kyrie Irving,2017-11-14,5.0,3.5529513
Kyrie Irving,2017-11-16,6.0,2.9944556
Kyrie Irving,2017-11-18,5.0,3.8339834
LaMarcus Aldridge,2017-10-30,2.0,1.8530617
LaMarcus Aldridge,2017-11-02,2.0,1.9853568
LaMarcus Aldridge,2017-11-03,3.0,2.0330353
LaMarcus Aldridge,2017-11-05,2.0,1.5790503
LaMarcus Aldridge,2017-11-07,2.0,1.717155
LaMarcus Aldridge,2017-11-10,4.0,2.327837
LaMarcus Aldridge,2017-11-11,3.0,2.28301
LaMarcus Aldridge,2017-11-14,4.0,2.3847225
LaMarcus Aldridge,2017-11-15,3.0,2.301169
LaMarcus Aldridge,2017-11-17,1.0,1.5318639
LeBron James,2017-11-01,11.0,6.2298098
LeBron James,2017-11-03,7.0,6.5470924
LeBron James,2017-11-05,12.999999,6.689256
LeBron James,2017-11-07,9.0,5.322574
LeBron James,2017-11-09,7.0,6.59381
LeBron James,2017-11-11,4.0,6.730853
LeBron James,2017-11-13,12.0,5.9009314
LeBron James,2017-11-15,8.0,6.636596
LeBron James,2017-11-17,6.0,6.88858
Marc Gasol,2017-10-30,2.0,4.143818
Marc Gasol,2017-11-01,0.0,3.151869
Marc Gasol,2017-11-05,7.0,3.7923694
Marc Gasol,2017-11-07,4.0,3.251913
Marc Gasol,2017-11-11,3.0,3.2466877
Marc Gasol,2017-11-13,6.0,2.9273138
Marc Gasol,2017-11-15,5.0,3.0613272
Marc Gasol,2017-11-18,4.0,2.8490655
Myles Turner,2017-11-15,4.0,2.0912795
Myles Turner,2017-11-17,1.0,1.2284251
Myles Turner,2017-11-19,4.0,1.3817017
Nikola Jokic,2017-10-30,2.0,4.5928097
Nikola Jokic,2017-11-01,10.0,5.2037387
Nikola Jokic,2017-11-03,2.0,3.8072677
Nikola Jokic,2017-11-04,3.0,4.714799
Nikola Jokic,2017-11-07,5.0,4.731233
Nikola Jokic,2017-11-09,3.0,4.1492004
Nikola Jokic,2017-11-11,9.0,5.060954
Nikola Jokic,2017-11-13,3.0,5.7726264
Nikola Jokic,2017-11-17,6.0,5.3534026
Nikola Jokic,2017-11-19,1.0,5.747919
Nikola Vucevic,2017-11-01,4.0,2.809025
Nikola Vucevic,2017-11-03,2.0,2.7171695
Nikola Vucevic,2017-11-08,1.0,2.496268
Nikola Vucevic,2017-11-10,2.0,2.6540349
Nikola Vucevic,2017-11-11,2.0,2.3522267
Nikola Vucevic,2017-11-13,4.0,3.204702
Nikola Vucevic,2017-11-15,4.0,2.7333038
Nikola Vucevic,2017-11-18,1.0,2.4567661
Paul George,2017-10-31,0.0,3.5044656
Paul George,2017-11-03,1.0,2.6289907
Paul George,2017-11-05,2.0,3.1392574
Paul George,2017-11-07,2.0,2.6713276
Paul George,2017-11-09,2.0,3.0062113
Paul George,2017-11-10,7.0,3.550665
Paul George,2017-11-12,5.0,2.8923292
Paul George,2017-11-15,0.0,2.3522038
Paul George,2017-11-17,6.0,2.6031976
Ricky Rubio,2017-11-01,1.0,3.7083385
Ricky Rubio,2017-11-03,3.0,5.223921
